,name,혼자,액티비티,자연,힐링
32,구례 자연드림파크 휴펜션,0.5739633083343506,0.6438751518726349,0.6641854226589203,0.6908256649971009
33,그래비티 서울 판교 오토그래프 컬렉션,0.5383891135454177,0.7194897890090942,0.667806762456894,0.6010629653930664
34,그랜드 머큐어 앰배서더 창원(구 풀만 앰배서더 창원),0.5792108714580536,0.7123668253421783,0.6878327131271362,0.6059389173984527
35,그랜드 인투라온 호텔 정선,0.540670245885849,0.6882833003997803,0.6651802241802216,0.6279729157686234
36,그랜드 인투라온호텔 정선,0.540670245885849,0.6882833003997803,0.6651802241802216,0.6279729157686234
37,그랜드메르호텔제주,0.5268843829631805,0.7042897880077362,0.6605985820293426,0.5946401596069336
38,그린하이츠모텔,0.4998156726360321,0.5396731495857239,0.5824097361829546,0.6661443147394392
39,그림속풍경 펜션,0.6200914978981018,0.7251144647598267,0.6980836987495422,0.6135215163230896
40,금강평 민박,0.5203372597694397,0.5762824594974518,0.5965850472450256,0.6669651329517364
41,기헌고택,0.6428418159484863,0.6727920174598694,0.674637496471405,0.5926854610443115
42,김천파크 관광호텔,0.3737458416393825,0.5189329896654401,0.5039317224706922,0.5566290446690151
43,김호장군고택(경주 월암종택),0.5436428586641947,0.631498987476031,0.6085274070501328,0.5630931258201599
44,까사델아야,0.5171203434467315,0.6494125366210938,0.6102433443069458,0.5563638865947723
45,나비호스텔,0.536822509765625,0.6368234694004059,0.6061968505382538,0.5993655562400818
46,나인브릭호텔,0.5069908320903778,0.6606282353401184,0.639772355556488,0.6097647309303283
47,나인브릿지콘도,0.33236241340637207,0.30572256445884705,0.27379265427589417,0.342292845249176
48,나인스파빌,0.5730863273143768,0.7117465913295746,0.6815672218799591,0.6623118042945861
49,나인트리호텔 동대문,0.5344268679618835,0.6599801540374756,0.666418480873108,0.6664527297019959
50,낙산디그니티호텔,0.5730597734451294,0.7156190693378448,0.670346611738205,0.6273996949195861
51,남산하이드아웃,0.2782902419567108,0.4131240248680115,0.3921250104904175,0.4875892996788025
52,넘버25 수원화성행궁점,0.5228631317615509,0.6129427045583725,0.6215398699045181,0.6184603750705719
53,노떼 라 미아 호텔,0.541684353351593,0.6826105773448944,0.6855565965175628,0.6769572257995605
54,노블리온호텔,0.4768017143011093,0.5691038191318512,0.5639038532972336,0.5460811167955398
55,노을담은뜨락,0.5503712445497513,0.7145600914955139,0.6793117642402648,0.6150478780269623
56,뉴 동해 관광호텔,0.4939350485801697,0.6407815992832184,0.5959723055362701,0.547881418466568
57,달빛의 속삭임,0.5959739238023758,0.7069112479686737,0.6908878147602081,0.6332209765911102
58,당진시티호텔(CITY HOTEL),0.5457251131534576,0.6465991884469986,0.6544540524482727,0.6716866344213486
59,닿다 개울가애,0.5954356789588928,0.7543421983718872,0.7646389603614807,0.776400089263916
60,대관령그린필드펜션,0.5696231305599213,0.7142554104328156,0.6748281598091126,0.6217077374458313
61,대궐파크,0.40300346272332327,0.5189682074955532,0.5179502708571297,0.5736948720046452
62,대명관광호텔,0.5575826317071915,0.6814819157123566,0.6797345340251922,0.6369610071182251
63,대부도호텔마리나,0.550421592593193,0.7103899538516998,0.6806482613086701,0.6312480747699738
64,대전나무호텔,0.5409810096025467,0.6661953151226043,0.6699552297592163,0.6394741892814636
65,대천놀러와펜션,0.5699483036994935,0.691952359676361,0.6758338570594787,0.6620451748371124
66,더 온새미로 펜션,0.5469936460256577,0.6781366765499115,0.6608616948127747,0.6096081793308258
67,더낙산호텔,0.5264802724123001,0.6998125851154328,0.6722618639469147,0.6297596573829651
68,더리버에스 풀빌라(The River. S),0.5697093456983566,0.6632940411567688,0.6601694822311401,0.6733402073383331
69,더리센츠호텔 동대문,0.4434989631175995,0.5549385905265808,0.5511353135108947,0.6000042021274566
70,더스테이센추리호텔,0.5669557273387908,0.6753498017787933,0.6932668507099151,0.7386133134365082
71,더스테이호텔 낭만 태전점,0.5221018105745315,0.666994720697403,0.644535118341446,0.6306540429592132
72,더위트도고(더위트도고콘도),0.5681925147771836,0.6328594893217087,0.6763068497180938,0.6672438710927964
73,더펫텔프리미엄스위트,0.5588362514972687,0.7167677998542785,0.6848856389522553,0.6335737049579621
74,더홍씨호텔 강릉,0.5780712306499481,0.7028935194015503,0.6635924279689789,0.6050625562667846
75,덕산스포텔,0.5014010071754456,0.5847281316916147,0.5506419241428375,0.6020194292068481
76,덕여재,0.5722844998041788,0.6978793839613596,0.6899370153745016,0.6311725874741873
77,덴바스타 테마 키즈호텔,0.5813606381416321,0.7061716616153717,0.6790238916873932,0.6272793233394622
78,도노 1796 호텔,0.5526978999376297,0.6941708207130433,0.6653175055980682,0.5987073242664337
79,도르가관광호스텔,0.563168978691101,0.6314830899238586,0.6307775139808655,0.6342041909694671
80,도야거제가족호텔,0.5658030927181243,0.7086635112762452,0.6883649051189422,0.6378838062286377
81,돈내코힐 리조트,0.5629408359527588,0.6406262040138244,0.643882155418396,0.6096110582351685
82,돌핀스모텔,0.42024669647216795,0.5209399223327636,0.5207885921001434,0.5698759138584137
83,동머리펜션,0.2840208113193512,0.3718688637018204,0.3796960860490799,0.45369282364845276
84,동방관광호텔,0.5368435919284821,0.6631505846977234,0.650000250339508,0.6548172473907471
85,동방모텔,0.4872299015522003,0.5829960972070694,0.6016809999942779,0.6330646187067032
86,동화킴스관광호텔,0.2782902419567108,0.4131240248680115,0.3921250104904175,0.4875892996788025
87,드어반관광호텔,0.5291830509901047,0.6059195786714554,0.6090475797653199,0.6159864157438278
88,디 엠프레스 호텔,0.5874034523963928,0.6585299700498581,0.6785731792449952,0.7022352278232574
89,라마다 앙코르 바이윈덤 부산역 호텔,0.5335099816322326,0.6792370617389679,0.6623700737953186,0.5980464279651642
90,라마다앙코르 바이윈덤 김포한강호텔,0.5546564877033233,0.7194859683513641,0.684777957201004,0.614404308795929
91,라마다호텔&스위트평창,0.5559514999389649,0.7082707524299622,0.6815863132476807,0.6316595435142517
92,라베르 관광호텔,0.5305731028318406,0.6185613691806793,0.6401668071746827,0.6136919736862183
93,라비치호텔,0.4417499780654907,0.48569023609161377,0.5086328268051148,0.5682503134012222
94,라온 on 37,0.4801582098007202,0.6147241294384003,0.5718096154076713,0.568661208663668
95,라이즈오토그래프컬렉션,0.5487270593643189,0.7071539700031281,0.6520285844802857,0.612276417016983
96,람사르 운곡습지 유스호스텔,0.618496584892273,0.6873279929161071,0.7167465090751648,0.6608367562294006
97,랜딩관 제주신화월드 호텔 앤 리조트,0.552834102511406,0.6929332673549652,0.6501304805278778,0.6097609043121338
98,럭셔리관광호텔(오산),0.4121189074856894,0.49465765271868023,0.502562654869897,0.5857824087142944
99,레스케이프 호텔 (L’Escape Hotel),0.5658039450645447,0.7122034192085266,0.6567893028259277,0.6107853055000305
100,레이크45호텔,0.5219470471143722,0.5865730166435241,0.5912118196487427,0.6426035284996032
101,레이크베이호스텔,0.564889520406723,0.7129176616668701,0.6836776196956634,0.641355711221695
102,로니관광호텔,0.4931079655885696,0.6377900779247284,0.6219079196453094,0.5947277963161468
103,로사나부티크호텔,0.4930713474750519,0.6332089304924011,0.5951259970664978,0.5503274917602539
104,로제토호텔,0.5353697657585144,0.6554813504219055,0.6442788362503051,0.6065492033958435
105,롯데시티호텔 김포공항,0.5444058895111084,0.6953502297401428,0.6794175505638123,0.6259446620941163
106,롯데호텔 L7 강남,0.5115732759237289,0.6155191898345947,0.627726572751999,0.597391813993454
107,롯데호텔 L7 명동,0.6061098247766494,0.6846717536449433,0.6987054705619812,0.7261725425720215
108,롯지벨로세앙,0.5452302932739258,0.6901277720928192,0.6706219553947449,0.6356874108314514
109,룩소르 호텔,0.4498187489807606,0.5598688907921314,0.5631932355463505,0.5877719447016716
110,리디자인호텔,0.4813536375761032,0.6049488842487335,0.5911523163318634,0.5523444831371307
111,리버사이드호텔(보령),0.5827025562524796,0.6485466241836548,0.7025950431823731,0.7832931220531464
112,리베라모텔(태백),0.46095981299877165,0.6037998497486115,0.5884845614433288,0.5908652693033218
113,리브라이프 호텔,0.5888828366994858,0.6563780009746552,0.6785305559635162,0.6916669428348541
114,리우오션 레지던스,0.5016898542642594,0.5783925086259842,0.5951821804046631,0.6460482269525528
115,리츠프라자호텔,0.5082778781652451,0.6472232162952423,0.6241586387157441,0.5836683928966522
116,리치다이아몬드호텔,0.5356408417224884,0.6140825092792511,0.6272589445114136,0.6236615777015686
117,리치스테이호텔,0.5651851654052734,0.6949312448501587,0.664895361661911,0.6405144810676575
118,마레보 비치호텔,0.4921376913785934,0.6063546776771546,0.5968688666820526,0.5904585719108582
119,마스터스관광호텔,0.3896464904149373,0.4882333477338155,0.5070903102556864,0.6141984462738037
120,맑은물리조트,0.578621169924736,0.6724611937999725,0.6825405299663544,0.6539966285228729
121,망경주,0.4104984551668167,0.5423158258199692,0.5025951862335205,0.5674447268247604
122,머큐어 앰배서더 서울 홍대,0.5418774962425232,0.6281322330236435,0.6269442081451416,0.6361565500497818
123,머큐어앰배서더 제주,0.5627279192209244,0.6889450967311859,0.6546550750732422,0.6245246469974518
124,메리어트관 제주신화월드 호텔 앤 리조트,0.5617794781923294,0.7082992851734161,0.6675026118755341,0.6256415545940399
125,메리엘호텔,0.5942478984594345,0.6568371951580048,0.6712452530860901,0.6594470202922821
126,메이페어 리겔,0.566647469997406,0.6778234498841422,0.6562436819076538,0.5899110947336469
127,메이플레이스 호텔 서울 동대문,0.5419897705316543,0.6266875773668289,0.6356167584657669,0.6609277993440628
128,모비딕 모텔,0.6305893361568451,0.6453049182891846,0.6403184235095978,0.6002228856086731
129,무척산관광예술원,0.5544454038143158,0.7076322615146637,0.6648358583450318,0.6154356062412262
130,물소리새소리(양평),0.5574955672025681,0.7209211230278015,0.6680538654327393,0.6141540586948395
131,미라벨호텔,0.492828243970871,0.5842976748943329,0.5840054154396057,0.612517899274826
132,미성스위트펜션,0.5747268706560135,0.7183225214481354,0.677303808927536,0.6314821481704712
133,미송온천호텔,0.48979754447937013,0.5988381981849671,0.5878187507390976,0.6054145276546479
134,바다가머무는집,0.5206691175699234,0.6415947198867797,0.6105596899986268,0.5602032780647278
135,바다해호텔,0.5231804251670837,0.5953855812549591,0.5984442889690399,0.6231378018856049
136,바다햇살고운집,0.5339800976216793,0.665597140789032,0.6603782474994659,0.6442836299538612
137,바론드 파리,0.4955515921115875,0.5966662526130676,0.6395778894424439,0.6729944586753845
138,박명선 갤러리,0.5463437795639038,0.6929957389831543,0.6579022109508514,0.5924072444438935
139,벌교소형관광호텔,0.39110428690910337,0.5190733969211578,0.5025941491127014,0.5568360328674317
140,베니키아 JD관광호텔,0.4898636132478714,0.5632457971572876,0.5588537275791168,0.5907297313213349
141,베니키아 노블 호텔,0.5401692926883698,0.6700765430927277,0.6653320372104645,0.6125025093555451
142,베니키아 센트럴 호텔,0.4247176945209503,0.5140364691615105,0.5152533650398254,0.5882314816117287
143,베니키아 스위스로젠 호텔 (경주),0.5735164195299148,0.668367201089859,0.658913767337799,0.629283481836319
144,베니키아 월미도 더블리스 호텔,0.4735426515340805,0.6142261803150177,0.57781181037426,0.5657727867364883
145,베니키아 전주한성 호텔,0.5027578234672546,0.5654986023902893,0.5866453915834426,0.6119616538286209
146,베니키아 중문호텔,0.5538342088460922,0.6799054503440857,0.6695499777793884,0.6211638212203979
147,베니키아 천안호텔,0.5260251373052597,0.6262643426656723,0.6341614633798599,0.6547965437173844
148,베니키아 테크노밸리 호텔,0.5097152769565583,0.6414078533649444,0.6281451404094696,0.6150653302669525
149,베니키아 프리미어 마리안느호텔,0.4698775440454483,0.590666514635086,0.5828556597232819,0.571271538734436
150,베니키아 프리미어 호텔 베르누이,0.536653459072113,0.6620401442050934,0.6575040459632874,0.6542701870203018
151,베니키아 호텔 비즈인,0.48841777741909026,0.5651343762874603,0.5755629420280457,0.6133590340614319
152,베니키아 호텔 산과 바다 대포항,0.5278944730758667,0.6767145693302155,0.6630838453769684,0.6317336916923523
153,베니키아 호텔 산과바다 양양,0.44392111897468567,0.5462087591489156,0.5157555043697357,0.4797770579655965
154,베니키아더에이치호텔,0.48058251440525057,0.6357709288597106,0.602304321527481,0.5715170085430146
155,베리온리조트,0.5673576086759567,0.6443912267684937,0.6700703203678131,0.71117462515831
156,베리온리조트1,0.5673576086759567,0.6443912267684937,0.6700703203678131,0.71117462515831
157,베스트루이스해밀턴호텔 창원점,0.5225861966609955,0.6330372542142868,0.6391385406255722,0.6239123553037643
158,베스트웨스턴 프리미어 강남호텔,0.4676356315612793,0.5438260674476624,0.5559910923242569,0.5818869769573212
159,베스트웨스턴 프리미어 인천 에어포트 호텔,0.45175540149211885,0.548055374622345,0.5370689451694488,0.5235621213912964
160,베스트웨스턴 하버파크호텔,0.5329549819231033,0.6746392548084259,0.6388474524021148,0.5948419392108917
161,베스트웨스턴 해운대호텔,0.5727211058139801,0.6750642120838165,0.6699464619159698,0.6407390654087066
162,베스트웨스턴플러스전주호텔,0.5502034962177277,0.6921811461448669,0.6607149183750153,0.5998205840587616
163,베이브리즈가족호텔,0.4477724552154541,0.574673256278038,0.5439883410930634,0.5497223049402237
164,베이하운드호텔,0.5566550195217133,0.6822269260883331,0.660499882698059,0.6077787041664123
165,베이힐풀앤빌라,0.5347223877906799,0.6549429893493652,0.6164387464523315,0.5446501970291138
166,별비내리는마을펜션,0.6011852622032166,0.7908391058444977,0.7387560606002808,0.7101740837097168
167,별소네펜션,0.5052974641323089,0.6522100627422333,0.6210303783416748,0.6079177111387253
168,별이든 샘 펜션,0.6123589873313904,0.6384519934654236,0.7370209097862244,0.8674167394638062
169,보성골망태펜션,0.6023654699325561,0.7104763805866241,0.6913466632366181,0.6279472291469574
170,보성다비치콘도,0.580078125,0.7128295183181763,0.6994101226329803,0.6618137657642365
171,보스코아호텔,0.5772996783256531,0.6967842161655426,0.6555000245571136,0.6130538046360016
172,복골온천펜션,0.5916756153106689,0.7045555710792542,0.6675885379314422,0.6068242788314819
173,부곡 로얄관광호텔,0.5619045704603195,0.674294063448906,0.6710008144378662,0.6490172475576401
174,부곡스파디움따오기호텔,0.5469986915588378,0.6942468583583832,0.6751946032047271,0.6628210484981537
175,부천한옥체험마을,0.4424080289900303,0.5046130456030369,0.4945378862321377,0.5357036665081978
176,부티크호텔K 동대문점,0.46201475858688357,0.5874251812696457,0.5769947350025177,0.5955735683441162
177,북면황토방온천장,0.44168323278427124,0.5710008263587951,0.5609093189239502,0.5687808752059936
178,브라운도트 고덕신도시점,0.541943034529686,0.6683998167514801,0.6616828858852386,0.6336796879768372
179,브라운도트 천안성정점,0.3805757628546821,0.4598894417285919,0.4558091031180488,0.517993321021398
180,브라운도트 항남점,0.545142263174057,0.7045089721679687,0.6739552676677704,0.6220378816127777
181,브라운도트&알마호텔,0.5448032841086388,0.6234490424394608,0.6261007636785507,0.658749595284462
182,브라운도트호텔 남춘천점,0.5391890615224838,0.6561341941356659,0.6704470157623291,0.6852492809295654
183,브라운도트호텔 마산오동동점,0.42238414883613584,0.5185484886169434,0.5225035905838012,0.5903845429420471
184,브라운도트호텔 서면범천점,0.5504491239786148,0.6482448130846024,0.6599128007888794,0.6591062098741531
185,브라운도트호텔 송정점,0.5230073302984237,0.6558511316776275,0.6435872256755829,0.6435489177703857
186,브라운도트호텔 정관점,0.4447543263435364,0.5311442106962204,0.523195081949234,0.534250795841217
187,브라운도트호텔 포항 죽도점,0.4852929413318634,0.6046713083982468,0.5893922567367553,0.5906839519739151
188,브라운도트호텔 포항영일대점,0.5614533960819245,0.636788010597229,0.6405276000499726,0.6001927316188812
189,브라운도트호텔서산점(브라운도트호텔),0.5819502294063568,0.7107225835323334,0.69096639752388,0.6399153649806977
190,브라운스위트 신촌센트럴,0.5031389643748602,0.6200111011664072,0.6336933175722758,0.6322579383850098
191,브로시스 호텔,0.5375526458024978,0.6390685945749283,0.6344092816114426,0.6429644644260406
192,브이온천모텔,0.559184131026268,0.668590646982193,0.6899470210075378,0.7180062294006347
193,블루스토리 호텔,0.5625897705554962,0.7356433868408203,0.685538363456726,0.625801932811737
194,블룸비스타호텔앤컨퍼런스,0.5502562105655671,0.7079148054122925,0.6865265727043152,0.6323514878749847
195,빅 존스 플레이스,0.5770176649093628,0.6257007718086243,0.67324298620224,0.6638747453689575
196,사과나무관광호텔,0.45027204155921935,0.5381296932697296,0.5449248045682907,0.5949701398611069
197,사나비비엔다,0.6339605629444123,0.6905040979385376,0.6899451673030853,0.6714029610157013
198,산동약수장,0.5044031143188477,0.6204938977956772,0.6218213617801667,0.6133460313081741
199,산수유사랑채,0.5682480707764626,0.6755566596984863,0.6571436524391174,0.6119182333350182
200,산악코스텔,0.5695038974285126,0.6188791871070862,0.6282596230506897,0.6526603937149048
201,삼일삼오,0.5087012449900309,0.6781137188275655,0.6612335840861002,0.6367262005805969
202,삽교호 비치파크호텔,0.5378407090902328,0.6421458929777145,0.6422908931970597,0.6525876641273498
203,샤이니호텔,0.5810413658618927,0.6541036367416382,0.6351116001605988,0.5962570011615753
204,샹보르 관광호텔,0.4309383422136307,0.5076377183198929,0.5138578325510025,0.5898023664951324
205,서머셋 제주신화월드,0.5686745822429657,0.6864821791648865,0.6849336802959443,0.6586071729660035
206,서울 선샤인호텔,0.5158271729946137,0.6426239401102066,0.6324187695980072,0.6279070347547531
207,서울역 알게스트하우스,0.7361171245574951,0.7308247685432434,0.7277962565422058,0.6328072547912598
208,서울투어리스트호텔,0.45486346781253817,0.5544367074966431,0.554439127445221,0.584069162607193
209,서촌영락재,0.6123589873313904,0.6384519934654236,0.7370209097862244,0.8674167394638062
210,선성현문화단지한옥체험관,0.5014426112174988,0.5990627209345499,0.6172916293144226,0.626261830329895
211,세븐헤르츠 호텔,0.5364428550004959,0.5631502151489258,0.6103408306837081,0.6949894040822983
212,세심천온천호텔,0.5586040258407593,0.6892294645309448,0.6701280474662781,0.6299556434154511
213,세잔느와갤러리,0.5362078632627215,0.6321718437331063,0.6303464983190809,0.6078637199742454
214,소르호텔,0.5590075075626373,0.641603273153305,0.6547372758388519,0.6730621218681335
215,소테츠 프레사 인 서울 명동,0.5303522527217865,0.6564606815576554,0.6349470913410187,0.6101106375455856
216,소테츠 호텔즈 더 스프라지르 서울 동대문,0.5634241104125977,0.7304474711418152,0.6907529681921005,0.6452475488185883
217,소테츠 호텔즈 더 스프라지르 서울 명동,0.48905952274799347,0.6022077381610871,0.6099570333957672,0.5833810567855835
218,솔바람풍경소리,0.568059504032135,0.7116358081499735,0.6719083786010742,0.6178975966241624
219,솔밭해안가펜션,0.557422548532486,0.6816846813474383,0.6664803539003644,0.5942392647266388
220,송림(팔공산송림한옥마을),0.5544499546289444,0.6645001888275146,0.6785507023334503,0.6762384176254272
221,송이도마을,0.2782902419567108,0.4131240248680115,0.3921250104904175,0.4875892996788025
222,송이모텔,0.5112134648693932,0.5889419052335951,0.617512153254615,0.6428943541314867
223,송탄 메트로폴 관광호텔,0.41931998133659365,0.5464762151241302,0.5330820620059967,0.5910127341747284
224,수안보 조선 관광호텔,0.5865918576717377,0.7228823721408844,0.7017129957675934,0.6522407710552216
225,수안보상록호텔,0.5857761293649674,0.6874406218528748,0.689676147699356,0.6460007786750793
226,수하늘펜션,0.6319237947463989,0.7543847560882568,0.7416297793388367,0.6742262244224548
227,숲속힐링이야기,0.5315635859966278,0.6679507672786713,0.6537346363067627,0.627450829744339
228,쉐르마모텔,0.49132045209407804,0.6064215451478958,0.6169667959213256,0.6336978107690812
229,슈바이처도르프호텔,0.5095308214426041,0.5800516605377197,0.5883986949920654,0.5869983792304992
230,스타비아호텔,0.5381813496351242,0.6603619068861007,0.6358711898326874,0.5968017667531967
231,스탠포드 인 부산,0.49823862612247466,0.5576571017503739,0.5828448206186294,0.6086388826370239
232,슬로비게스트하우스&카페,0.5029796719551086,0.6356676578521728,0.6160615980625153,0.5763324201107025
233,승하빌,0.282721608877182,0.34223708510398865,0.3133819103240967,0.3960309326648712
234,시운재,0.5584067970514297,0.7026775300502777,0.6806816220283508,0.6570971190929413
235,신신호텔 제주오션,0.5271511316299439,0.7045632481575013,0.6810599565505981,0.6369927644729614
236,싼타모관광호텔,0.3615948796272278,0.47714072167873384,0.4702962875366211,0.48335489332675935
237,쌍암고택,0.5641141444444656,0.7010547935962677,0.6831211090087891,0.6270783066749572
238,썬랜드 호텔,0.5413768380880356,0.6399880021810531,0.6546993792057038,0.6856980800628663
239,씨싸이드캐슬,0.6123589873313904,0.6384519934654236,0.7370209097862244,0.8674167394638062
240,씨에스 호텔&리조트,0.5951831132173538,0.7107025623321533,0.6923497319221497,0.628754448890686
241,씨에스에비뉴호텔(CS AVENUE호텔),0.5458820879459381,0.7236623585224151,0.6685342073440552,0.6122720062732696
242,아난티펜트하우스서울,0.5353317350149155,0.7100416719913483,0.6514981746673584,0.5888121426105499
243,아도니스아트힐,0.4077684491872787,0.49711119532585146,0.4924976646900177,0.5367799162864685
244,아드리게호텔,0.45743387275271946,0.6017608178986443,0.5868200858434042,0.565329803360833
245,아르고호텔,0.4482358515262604,0.5375280290842056,0.5623854994773865,0.6270126640796662
246,아리랑힐 호텔 동대문,0.49620452225208284,0.6203106641769409,0.6027571856975555,0.5813334912061692
247,아리울파크,0.5071313314967685,0.5992800858285692,0.6149094502131144,0.6530693769454956
248,아미부띠크호텔,0.5507524377769895,0.6670452356338501,0.6693126360575358,0.6607998410860697
249,아산 웨스턴모텔,0.4792053759098053,0.525391036272049,0.5590878307819367,0.6557127058506012
250,아이미제주비치호텔 함덕,0.5159271150827408,0.6704335629940033,0.6485695540904999,0.603531414270401
251,아인스 호스텔,0.5001405328512192,0.5964006662368775,0.603346586227417,0.582181990146637
252,아크모스호텔,0.4672460436820984,0.5653720885515213,0.5434886187314987,0.5400162637233734
253,안동 모닝 도시민박,0.7562744617462158,0.6297520399093628,0.6815994381904602,0.7814247608184814
254,안산 호텔 버스,0.4057931065559387,0.5120864987373352,0.5481451988220215,0.6021506190299988
255,안양 블루몬테,0.6069848775863648,0.675156831741333,0.6846151351928711,0.6994355738162994
256,안테룸서울,0.5236953943967819,0.6458856731653213,0.6283946335315704,0.6043847054243088
257,앞산비즈니스호텔,0.5189868675337898,0.6132710013124678,0.6141847040918138,0.6546694404549069
258,애플트리(Apple tree)(애플트리게스트하우스),0.6022410988807678,0.649323046207428,0.6895979046821594,0.7950295507907867
259,약암홍염천관광호텔,0.6201428651809693,0.652452963590622,0.7069949448108673,0.7484902143478394
260,양양 스테이 프리덴,0.552561628818512,0.7037554979324341,0.6707573533058167,0.6132983684539794
261,어반스테이플러스,0.5228986859321594,0.6282526701688766,0.6372731387615204,0.653681805729866
262,엄둔가자화이트펜션,0.5287389755249023,0.6979414224624634,0.7560771107673645,0.684290885925293
263,업플로 호스텔,0.5991151928901672,0.7161938488483429,0.6976814031600952,0.6571781694889068
264,에스알 호텔 스위츠(SR HOTEL SUITES),0.6041291743516922,0.6567526817321777,0.6787717819213868,0.7027587592601776
265,에스엘부티크호텔,0.49781402945518494,0.6488693714141845,0.6158937036991119,0.6079167544841766
266,에이치에비뉴 건대점,0.5650917828083039,0.7035377383232116,0.6503513574600219,0.6192919611930847
267,에이치에비뉴 성신여대점,0.4979940176010132,0.6648028194904327,0.636807632446289,0.6044190883636474
268,엔브릿지호텔,0.5921297967433929,0.7241027116775512,0.7184708893299103,0.6369102478027344
269,엔비치 모텔,0.5287731409072876,0.6542803883552551,0.6747902035713196,0.6864378124475479
270,엔트라호텔,0.46590802669525144,0.5668493747711182,0.5590178370475769,0.5751084685325623
271,엘르인호텔,0.4710674464702606,0.5912629783153533,0.5796857118606568,0.594720122218132
272,엘스관광호텔,0.526939657330513,0.6880382776260376,0.6593051254749298,0.630779379606247
273,엠버서더 모텔,0.46957112550735475,0.6057971596717835,0.5800832986831665,0.5808011174201966
274,엠보스모텔,0.5301933228969574,0.618194717168808,0.6487213492393493,0.7147998750209809
275,엠블던호텔,0.5281742334365844,0.60731041431427,0.6088156580924988,0.559062534570694
276,여수 유탑 마리나 호텔&리조트,0.5365758448839187,0.7144880175590516,0.6656956255435944,0.6002241313457489
277,여우재산장,0.46228712797164917,0.5580838024616241,0.5602339953184128,0.5944139152765274
278,예포게스트하우스,0.6048176050186157,0.7009588837623596,0.6928110182285309,0.6412020325660706
279,오리엔스호텔&레지던스(Oriens Hotel),0.5553934693336486,0.6308076620101929,0.6739878118038177,0.7436845004558563
280,오션그랜드호텔제주,0.546945971250534,0.6724298179149628,0.640404200553894,0.6429657995700836
281,오션스위츠 제주호텔,0.527487364411354,0.6689999043941498,0.6411309838294983,0.6071149945259094
282,오션스퀘어리조트,0.6017714679241181,0.7200125634670258,0.7038897693157196,0.6441974103450775
