,name,혼자,액티비티,자연,힐링
97,인산낚시터,0.5393306076526642,0.6624249815940857,0.6456711232662201,0.6343776106834411
98,인천락실내바다낚시터,0.5582237988710403,0.6724848568439483,0.6482460737228394,0.612024673819542
99,일영한씨네,0.568112713098526,0.7128717541694641,0.683551961183548,0.6325431048870087
100,장광낚시터,0.5878545939922333,0.6817663013935089,0.6971253156661987,0.7265712022781372
101,장수논개수상레저,0.48021000921726226,0.6236898720264434,0.5987973749637604,0.5869247436523437
102,장호어촌체험마을 투명카누,0.5422262042760849,0.6992494642734528,0.6745407283306122,0.6106313645839692
103,정성레저낚시터,0.48099602460861207,0.5927347958087921,0.5935193657875061,0.6408259898424149
104,조부장 바다낚시터,0.43012740314006803,0.5892602622509002,0.5617056429386139,0.5634567230939865
105,주봉낚시터,0.3456520438194275,0.36854430437088015,0.3710218906402588,0.38058515191078185
106,주전항,0.33023354411125183,0.37209731340408325,0.37582865357398987,0.3339681029319763
107,차귀도요트,0.5703043758869171,0.7104723155498505,0.6750152170658111,0.6016005575656891
108,청아투명카약,0.5576787859201431,0.7120888888835907,0.6650228798389435,0.6207946240901947
109,충주 포세이돈 수상레저(포세이돈수상스키장),0.5270871341228485,0.6599649667739869,0.6439782917499542,0.6219053089618682
110,칠봉산 낚시터,0.5757269620895386,0.6265003979206085,0.6350696921348572,0.6458133429288864
111,키즈돌핀 서대문DMC점,0.5325370818376541,0.6285546362400055,0.6207284599542617,0.5963963299989701
112,키튼드림센터,0.4844319820404053,0.5449823141098022,0.5597020864486695,0.5955333143472672
113,킹카누 나루터,0.5619556576013565,0.7137377440929413,0.6758245944976806,0.6134595751762391
114,탄천종합운동장 수영장,0.5277009725570678,0.5718481659889221,0.5977146446704864,0.5861111640930176
115,탑코리아수상레저,0.4976050754388173,0.6409421761830648,0.6090982556343079,0.5728057424227396
116,태용래프팅,0.735641360282898,0.5133540630340576,0.6009807586669922,0.6326317191123962
117,포세이돈마린레저,0.5553213119506836,0.6957634150981903,0.6652401924133301,0.6248423635959626
118,플로우하우스 용인,0.5473852753639221,0.6876043915748596,0.65497185587883,0.6092870950698852
119,핀스파크지천점,0.5656152456998825,0.6988512694835662,0.6685889899730683,0.6280683934688568
120,하늘바다낚시터,0.5603099644184113,0.6420338332653046,0.6395816802978516,0.60494284927845
121,학생문화센터 수영장,0.5453917920589447,0.6467328011989594,0.6309314787387847,0.58158740401268
122,한강세븐수상레저,0.38829992339015007,0.4962460994720459,0.49042752385139465,0.5602210313081741
123,한강시민공원삼패지구물놀이장,0.5392512738704681,0.6278405904769897,0.6582526326179504,0.6873914778232575
124,함동수상레저타운,0.5286616086959839,0.7070802271366119,0.66510568857193,0.6073149025440217
