,name,혼자,액티비티,자연,힐링,addr1,cat1,cat2,cat3,힐링_int,혼자_int,자연_int,액티비티_int,province,city,1,2,3,4,5,6,7,8,9,10,11,12,mapx,mapy,firstimage
33,ABC마트 현대아울렛 김포점,0.4533015012741089,0.5594590127468109,0.5512477457523346,0.5972382485866546,경기도 김포시 아라육로152번길 100,A04,A0401,A04011000,0,0,0,0,경기도,김포시,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682,126.7852461144,37.5972888829,
34,A타워약국 강남역,0.4970053434371948,0.5594790399074554,0.5697344303131103,0.6480812788009643,"서울특별시 강남구 테헤란로 105, 1층 (역삼동 A타워)",A04,A0401,A04011000,0,0,0,0,서울특별시,강남구,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682,127.0285433827,37.4987019129,
35,BCBG 롯데김해,0.4348822683095932,0.5120322704315186,0.4890042543411255,0.5176518261432648,경상남도 김해시 장유로 469 (신문동) 롯데아울렛 김해,A04,A0401,A04011000,0,0,0,0,경상남도,김해시,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682,128.8296220926,35.185101457,http://tong.visitkorea.or.kr/cms/resource/64/2886064_image2_1.jpg
36,BCBG 롯데동부산,0.5380300998687744,0.6039997935295105,0.6491935700178146,0.7304544687271118,부산광역시 기장군 기장해안로 147,A04,A0401,A04011000,0,0,0,0,부산광역시,기장군,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682,129.2128079785,35.1922521684,http://tong.visitkorea.or.kr/cms/resource/20/2885020_image2_1.jpg
37,BCBG 현대가든파이브,0.4481993019580841,0.5387254774570465,0.5642494916915893,0.6107042282819748,"서울특별시 송파구 충민로 66, 2층",A04,A0401,A04011000,0,0,0,0,서울특별시,송파구,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682,127.1249768726,37.4776672007,
38,CU쌍문우이천점,0.5202669769525528,0.6194598376750946,0.6309484660625457,0.6816165566444397,서울특별시 도봉구 쌍문동 414-146,A04,A0401,A04010600,0,0,0,0,서울특별시,도봉구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.020053756,37.6498286426,http://tong.visitkorea.or.kr/cms/resource/81/2947781_image2_1.jpg
39,DMZ 라운지,0.5136907458305359,0.6469722509384155,0.614117044210434,0.5695536673069,경기도 파주시 새오리로161번길 90,A04,A0401,A04010900,0,0,1,1,경기도,파주시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.6835996809,37.800452294,
40,E안경 목포점,0.5388251841068268,0.6014454901218415,0.6303821444511414,0.6631076395511627,전라남도 목포시 영산로 59번길30,A04,A0401,A04011000,0,0,0,0,전라남도,목포시,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682,126.3838941013,34.790614503,http://tong.visitkorea.or.kr/cms/resource/27/2886627_image2_1.jpg
41,FRED 신세계센텀,0.4603250980377197,0.5334288418293,0.5544726014137268,0.5638670444488525,부산광역시 해운대구 센텀남대로 35,A04,A0401,A04011000,0,0,0,0,부산광역시,해운대구,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682,129.129551973,35.1688560217,
42,FRED 현대본점,0.5342095524072648,0.5841768473386765,0.6151581823825836,0.6692328363656997,"서울특별시 강남구 압구정로 165, 2층(압구정동, 현대백화점 압구정본점)",A04,A0401,A04011000,0,0,0,0,서울특별시,강남구,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682,127.0274843337,37.5274180039,
43,HOOPCITY 동대문,0.5727260142564774,0.6582530081272125,0.6597776472568512,0.6457212924957275,"서울특별시 중구 퇴계로 324, 1층(광희동2가,성우빌딩)",A04,A0401,A04011000,0,0,0,0,서울특별시,중구,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682,127.0077267621,37.5640383947,http://tong.visitkorea.or.kr/cms/resource/51/2878751_image2_1.jpg
44,JDX 역삼,0.4759673237800598,0.5536880403757095,0.5692353680729866,0.6250798553228378,"서울특별시 강남구 언주로 331, 1층(역삼동, 안산빌딩)",A04,A0401,A04011000,0,0,0,0,서울특별시,강남구,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682,127.0448308247,37.4974412415,http://tong.visitkorea.or.kr/cms/resource/52/2879952_image2_1.jpg
45,JDX 장한평점,0.5808190554380417,0.6737742960453034,0.6964779794216156,0.7126414477825165,서울특별시 동대문구 천호대로 433,A04,A0401,A04011000,0,0,1,0,서울특별시,동대문구,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682,127.0671269786,37.5615064237,http://tong.visitkorea.or.kr/cms/resource/88/2888888_image2_1.jpg
46,JDX 제주도남,0.5571746557950974,0.6162205278873444,0.6572895497083664,0.7103775203227997,"제주특별자치도 제주시 연북로 436, 1층, 2층(도남동)",A04,A0401,A04011000,0,0,0,0,제주특별자치도,제주시,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682,126.5280343203,33.479524328,http://tong.visitkorea.or.kr/cms/resource/34/2887434_image2_1.jpg
47,JDX 현대가든파이브,0.3810080975294113,0.4824246227741241,0.4827703565359115,0.5464382916688919,"서울특별시 송파구 충민로 66, 4층(문정동, 가든파이브라이프)",A04,A0401,A04011000,0,0,0,0,서울특별시,송파구,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682,127.1249768726,37.4776672007,http://tong.visitkorea.or.kr/cms/resource/00/2879500_image2_1.jpg
48,JEEP 롯데김해,0.4126742780208587,0.5013080894947052,0.4991460502147674,0.5611330449581147,경상남도 김해시 장유로 469,A04,A0401,A04011000,0,0,0,0,경상남도,김해시,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682,128.8296220926,35.185101457,http://tong.visitkorea.or.kr/cms/resource/85/2885985_image2_1.jpg
49,JEEP 롯데파주,0.3863995283842086,0.4571117252111435,0.4478295177221298,0.5073630750179291,경기도 파주시 회동길 390 (문발동) 롯데프리미엄아울렛,A04,A0401,A04011000,0,0,0,1,경기도,파주시,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682,126.6937760801,37.7178732145,http://tong.visitkorea.or.kr/cms/resource/71/2881071_image2_1.jpg
50,JEEP 현대송도,0.4851808965206146,0.5639112144708633,0.5749327778816223,0.6102252930402756,인천광역시 연수구 송도국제대로 123,A04,A0401,A04011000,0,0,0,0,인천광역시,연수구,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682,126.6579998144,37.3828032236,http://tong.visitkorea.or.kr/cms/resource/83/2882583_image2_1.jpg
51,JIGUM 종로,0.5289737164974213,0.633160388469696,0.6093849062919616,0.6207602739334106,서울특별시 종로구 북촌로 21-8 (재동),A04,A0401,A04011000,0,0,0,0,서울특별시,종로구,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682,126.984750658,37.5788501501,http://tong.visitkorea.or.kr/cms/resource/52/2889052_image2_1.jpg
52,JJ지고트 롯데파주,0.4712532371282577,0.5798771500587463,0.5649646669626236,0.5837606161832809,경기도 파주시 회동길 390,A04,A0401,A04011000,0,0,0,0,경기도,파주시,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682,126.6937760801,37.7178732145,http://tong.visitkorea.or.kr/cms/resource/00/2888100_image2_1.jpg
53,K2 (문정점),0.558828204870224,0.6237305164337158,0.6408135294914246,0.6526349782943726,서울특별시 송파구 중대로10길 42,A04,A0401,A04010600,0,0,0,0,서울특별시,송파구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.1238488274,37.4906934463,http://tong.visitkorea.or.kr/cms/resource/12/1000812_image2_1.jpg
54,K2 롯데김해,0.5462170213460922,0.6341241061687469,0.6728858709335327,0.7002137035131455,경상남도 김해시 장유로 469(신문동) 롯데아울렛 김해,A04,A0401,A04011000,0,0,1,0,경상남도,김해시,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682,128.8296220926,35.185101457,http://tong.visitkorea.or.kr/cms/resource/95/2886095_image2_1.jpg
