,name,혼자,액티비티,자연,힐링,addr1,cat1,cat2,cat3,힐링_int,혼자_int,자연_int,액티비티_int,province,city,1,2,3,4,5,6,7,8,9,10,11,12,mapx,mapy,firstimage
13,가오실공원,0.2782902419567108,0.4131240248680115,0.3921250104904175,0.4875892996788025,경상북도 예천군 개포면 가곡리,A02,A0202,A02020700,0,0,0,0,경상북도,예천군,0.042595604882881,0.0582460258753807,0.0876268361478561,0.0972584139135653,0.1019021129152929,0.0934832087275372,0.0578078308693456,0.0728404963882162,0.0910163612378412,0.1019320384599262,0.0497270261109721,0.0374320116747075,128.350818972,36.6118727137,
14,가포해안변공원,0.3908563454945882,0.4916134377320607,0.4602636297543843,0.4973523120085398,경상남도 창원시 마산합포구 드림베이대로 361,A02,A0202,A02020700,0,0,0,0,경상남도,창원시,0.042595604882881,0.0582460258753807,0.0876268361478561,0.0972584139135653,0.1019021129152929,0.0934832087275372,0.0578078308693456,0.0728404963882162,0.0910163612378412,0.1019320384599262,0.0497270261109721,0.0374320116747075,128.5901742863,35.1575501862,http://tong.visitkorea.or.kr/cms/resource/85/2864185_image2_1.JPG
15,강동 해수온천,0.5834760010242462,0.6977441728115081,0.7169401824474335,0.7222853302955627,울산광역시 북구 동해안로 1418,A02,A0202,A02020300,0,0,1,0,울산광역시,북구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.4505699154,35.6138565417,http://tong.visitkorea.or.kr/cms/resource/26/3077926_image2_1.bmp
16,강릉 남산공원,0.585082396864891,0.6868413537740707,0.6776124536991119,0.6262503042817116,강원특별자치도 강릉시 노암동,A02,A0202,A02020700,1,0,0,0,강원특별자치도,강릉시,0.042595604882881,0.0582460258753807,0.0876268361478561,0.0972584139135653,0.1019021129152929,0.0934832087275372,0.0578078308693456,0.0728404963882162,0.0910163612378412,0.1019320384599262,0.0497270261109721,0.0374320116747075,128.8934282457,37.7480551515,http://tong.visitkorea.or.kr/cms/resource/05/3022205_image2_1.jpg
17,강릉 안목해맞이공원,0.4747082710266113,0.596251654624939,0.5712514162063599,0.521905729174614,강원특별자치도 강릉시 견소동,A02,A0202,A02020700,1,0,1,0,강원특별자치도,강릉시,0.042595604882881,0.0582460258753807,0.0876268361478561,0.0972584139135653,0.1019021129152929,0.0934832087275372,0.0578078308693456,0.0728404963882162,0.0910163612378412,0.1019320384599262,0.0497270261109721,0.0374320116747075,128.9451477738,37.7743308995,
18,강변스파랜드,0.4925497144460678,0.6486908435821533,0.6254218220710754,0.6213607788085938,서울특별시 광진구 구의강변로 45,A02,A0202,A02020400,0,0,0,0,서울특별시,광진구,0.1761303234766275,0.1355076375115426,0.0682642126681866,0.0512537048857807,0.0438757304181115,0.0321297831367115,0.048541693152342,0.0490906307721615,0.0384098842766107,0.0448951836787977,0.1052625648481998,0.1632695139277214,127.0916116181,37.5348266305,
19,강화해수랜드,0.556109043955803,0.6344967812299729,0.6763195276260376,0.701323863863945,인천광역시 강화군 길상면 해안남로 13-12,A02,A0202,A02020300,0,0,1,0,인천광역시,강화군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.5337766252,37.6260699674,http://tong.visitkorea.or.kr/cms/resource/77/3040477_image2_1.jpg
20,개경포기념공원,0.3061794936656952,0.3192259967327118,0.3685104548931122,0.4337083697319031,경상북도 고령군 개진면 개경포로 681,A02,A0202,A02020700,0,0,0,0,경상북도,고령군,0.042595604882881,0.0582460258753807,0.0876268361478561,0.0972584139135653,0.1019021129152929,0.0934832087275372,0.0578078308693456,0.0728404963882162,0.0910163612378412,0.1019320384599262,0.0497270261109721,0.0374320116747075,128.3502165172,35.7082171326,
21,개봉 유수지,0.4819746911525726,0.5688547293345133,0.6091564098993937,0.6714524229367574,서울특별시 구로구 개봉동,A02,A0202,A02020700,1,0,0,1,서울특별시,구로구,0.042595604882881,0.0582460258753807,0.0876268361478561,0.0972584139135653,0.1019021129152929,0.0934832087275372,0.0578078308693456,0.0728404963882162,0.0910163612378412,0.1019320384599262,0.0497270261109721,0.0374320116747075,126.8634058253,37.4922691511,http://tong.visitkorea.or.kr/cms/resource/88/2591788_image2_1.bmp
22,거제도해수보양온천,0.58479263484478,0.7170652508735657,0.6983880162239074,0.6200986206531525,경상남도 거제시 수양로 507,A02,A0202,A02020300,0,0,0,1,경상남도,거제시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.6352635905,34.8909030888,
23,거제맹종죽테마공원,0.593326073884964,0.7088681578636169,0.7154261589050293,0.650365686416626,경상남도 거제시 하청면 거제북로 700,A02,A0202,A02020600,1,0,1,1,경상남도,거제시,0.0478343686371171,0.0591923430720146,0.0826702726663279,0.1121551452379218,0.099958243773735,0.0783071214417747,0.0695418169864175,0.0613527789712206,0.0834111863619787,0.1077573297864273,0.0510406583356337,0.0412051483547964,128.6505379959,34.9676447812,http://tong.visitkorea.or.kr/cms/resource/06/2617806_image2_1.jpg
24,거진등대해맞이공원,0.4607419967651367,0.4908035397529602,0.5080989003181458,0.4715722799301147,강원특별자치도 고성군 거진읍 거탄진로209번길 19,A02,A0202,A02020700,0,0,0,0,강원특별자치도,고성군,0.042595604882881,0.0582460258753807,0.0876268361478561,0.0972584139135653,0.1019021129152929,0.0934832087275372,0.0578078308693456,0.0728404963882162,0.0910163612378412,0.1019320384599262,0.0497270261109721,0.0374320116747075,128.4644147196,38.4489653345,
25,경주시 관광특구,0.5132201313972473,0.6849432587623596,0.6702243685722351,0.6129779815673828,경상북도 경주시 경감로 614,A02,A0202,A02020200,1,0,0,0,경상북도,경주시,0.0916878231971527,0.0602586860590178,0.0838773754761268,0.094744082672046,0.0991586854152233,0.0743916473571003,0.0570502011562934,0.0736898405425811,0.0747425536751657,0.0808211134883075,0.0842169658374056,0.0478814164492984,129.2892916998,35.8315650725,
26,경주월드 어뮤즈먼트,0.5061617096265157,0.6268730858961741,0.6191644569238027,0.6138146917025248,경상북도 경주시 보문로 544,A02,A0202,A02020600,0,0,0,0,경상북도,경주시,0.0478343686371171,0.0591923430720146,0.0826702726663279,0.1121551452379218,0.099958243773735,0.0783071214417747,0.0695418169864175,0.0613527789712206,0.0834111863619787,0.1077573297864273,0.0510406583356337,0.0412051483547964,129.2821727414,35.836386616,http://tong.visitkorea.or.kr/cms/resource/24/2648924_image2_1.jpg
27,경천섬(경천섬공원),0.4813099175691605,0.6085167646408081,0.5989214837551117,0.5114926874637604,경상북도 상주시 중동면 오상리 968-1,A02,A0202,A02020700,1,0,1,1,경상북도,상주시,0.042595604882881,0.0582460258753807,0.0876268361478561,0.0972584139135653,0.1019021129152929,0.0934832087275372,0.0578078308693456,0.0728404963882162,0.0910163612378412,0.1019320384599262,0.0497270261109721,0.0374320116747075,128.2470111032,36.4319413489,http://tong.visitkorea.or.kr/cms/resource/51/2772651_image2_1.jpg
28,계산국민체육공원,0.4339424133300781,0.5459096968173981,0.5296029895544052,0.5598975986242294,인천광역시 계양구 주부토로 570,A02,A0202,A02020700,0,0,0,0,인천광역시,계양구,0.042595604882881,0.0582460258753807,0.0876268361478561,0.0972584139135653,0.1019021129152929,0.0934832087275372,0.0578078308693456,0.0728404963882162,0.0910163612378412,0.1019320384599262,0.0497270261109721,0.0374320116747075,126.7289832721,37.5450300732,http://tong.visitkorea.or.kr/cms/resource/46/3069146_image2_1.jpg
29,고려천도공원,0.2910360097885132,0.3733115792274475,0.3697808384895324,0.3803477883338928,인천광역시 강화군 송해면 당산리 388-7,A02,A0202,A02020700,1,0,0,0,인천광역시,강화군,0.042595604882881,0.0582460258753807,0.0876268361478561,0.0972584139135653,0.1019021129152929,0.0934832087275372,0.0578078308693456,0.0728404963882162,0.0910163612378412,0.1019320384599262,0.0497270261109721,0.0374320116747075,126.4631003574,37.8038257706,http://tong.visitkorea.or.kr/cms/resource/86/2780186_image2_1.png
30,고모호수공원,0.5739068210124969,0.6771349370479584,0.6626485109329223,0.6443517982959748,경기도 포천시 소흘읍 고모리,A02,A0202,A02020700,1,0,0,0,경기도,포천시,0.042595604882881,0.0582460258753807,0.0876268361478561,0.0972584139135653,0.1019021129152929,0.0934832087275372,0.0578078308693456,0.0728404963882162,0.0910163612378412,0.1019320384599262,0.0497270261109721,0.0374320116747075,127.1643114573,37.7940311361,http://tong.visitkorea.or.kr/cms/resource/94/2914794_image2_1.jpg
31,고성당항포랜드,0.5456153273582458,0.6889794886112213,0.6694028913974762,0.6353065729141235,경상남도 고성군 회화면 당항만로 1116,A02,A0202,A02020600,0,0,0,1,경상남도,고성군,0.0478343686371171,0.0591923430720146,0.0826702726663279,0.1121551452379218,0.099958243773735,0.0783071214417747,0.0695418169864175,0.0613527789712206,0.0834111863619787,0.1077573297864273,0.0510406583356337,0.0412051483547964,128.3986687125,35.0563858594,http://tong.visitkorea.or.kr/cms/resource/97/2787697_image2_1.jpg
32,고하도 해상테마파크,0.4059219479560852,0.5317398011684418,0.5168769717216491,0.4810183465480804,전라남도 목포시 고하도안길 234,A02,A0202,A02020600,0,0,1,1,전라남도,목포시,0.0478343686371171,0.0591923430720146,0.0826702726663279,0.1121551452379218,0.099958243773735,0.0783071214417747,0.0695418169864175,0.0613527789712206,0.0834111863619787,0.1077573297864273,0.0510406583356337,0.0412051483547964,126.3592243617,34.777982189,http://tong.visitkorea.or.kr/cms/resource/11/2676111_image2_1.jpg
33,공항교강변공원,0.6429640054702759,0.7085098922252655,0.7546058595180511,0.7505073547363281,대구광역시 북구 복현동,A02,A0202,A02020700,1,0,0,0,대구광역시,북구,0.042595604882881,0.0582460258753807,0.0876268361478561,0.0972584139135653,0.1019021129152929,0.0934832087275372,0.0578078308693456,0.0728404963882162,0.0910163612378412,0.1019320384599262,0.0497270261109721,0.0374320116747075,128.6259646705,35.9012142369,
34,구리시민한강공원(코스모스공원),0.526841527223587,0.6788089811801911,0.6577605068683624,0.6385849356651306,경기도 구리시 토평동,A02,A0202,A02020700,0,0,0,0,경기도,구리시,0.042595604882881,0.0582460258753807,0.0876268361478561,0.0972584139135653,0.1019021129152929,0.0934832087275372,0.0578078308693456,0.0728404963882162,0.0910163612378412,0.1019320384599262,0.0497270261109721,0.0374320116747075,127.1416614541,37.5757005638,http://tong.visitkorea.or.kr/cms/resource/22/1963222_image2_1.jpg
35,구미역후면광장,0.2649582879883902,0.3540838488510677,0.3321899516241891,0.3991103129727499,경상북도 구미시 구미중앙로 76,A02,A0202,A02020700,0,0,0,0,경상북도,구미시,0.042595604882881,0.0582460258753807,0.0876268361478561,0.0972584139135653,0.1019021129152929,0.0934832087275372,0.0578078308693456,0.0728404963882162,0.0910163612378412,0.1019320384599262,0.0497270261109721,0.0374320116747075,128.3308482925,36.1283108121,http://tong.visitkorea.or.kr/cms/resource/34/2757034_image2_1.jpg
36,구조라수변공원,0.5772192776203156,0.7128211557865143,0.7105081379413605,0.6545147597789764,경상남도 거제시 일운면 구조라로 15-3,A02,A0202,A02020700,1,0,1,0,경상남도,거제시,0.042595604882881,0.0582460258753807,0.0876268361478561,0.0972584139135653,0.1019021129152929,0.0934832087275372,0.0578078308693456,0.0728404963882162,0.0910163612378412,0.1019320384599262,0.0497270261109721,0.0374320116747075,128.6984047416,34.8081412525,http://tong.visitkorea.or.kr/cms/resource/49/2769549_image2_1.jpg
37,국동항수변공원,0.6952226161956787,0.7134791016578674,0.791281670331955,0.7179385423660278,전라남도 여수시 봉산동 100-40,A02,A0202,A02020700,1,0,0,0,전라남도,여수시,0.042595604882881,0.0582460258753807,0.0876268361478561,0.0972584139135653,0.1019021129152929,0.0934832087275372,0.0578078308693456,0.0728404963882162,0.0910163612378412,0.1019320384599262,0.0497270261109721,0.0374320116747075,127.7250111131,34.727838581,http://tong.visitkorea.or.kr/cms/resource/35/2796535_image2_1.jpg
38,국립김천치유의숲,0.5487619936466217,0.6967266499996185,0.687161773443222,0.613996297121048,경상북도 김천시 증산면 수도길 1237-89,A02,A0202,A02020500,1,0,0,0,경상북도,김천시,0.040026584796069,0.082282770191856,0.0153948399509148,0.0954480172404737,0.0923690443239415,0.0922664103025901,0.0738952345354627,0.0985269793806169,0.1304456124263787,0.0800531695921381,0.0540872034064006,0.0153948399509148,128.0022377784,35.8514140611,http://tong.visitkorea.or.kr/cms/resource/30/3049630_image2_1.jpg
39,국립대관령치유의숲,0.4897492289543151,0.5861495912075043,0.581958144903183,0.5432704746723175,강원특별자치도 강릉시 성산면 대관령옛길 127-42,A02,A0202,A02020500,1,0,0,0,강원특별자치도,강릉시,0.040026584796069,0.082282770191856,0.0153948399509148,0.0954480172404737,0.0923690443239415,0.0922664103025901,0.0738952345354627,0.0985269793806169,0.1304456124263787,0.0800531695921381,0.0540872034064006,0.0153948399509148,128.7987935679,37.7077413074,http://tong.visitkorea.or.kr/cms/resource/71/2554071_image2_1.jpg
40,국립대운산치유의숲,0.3772562529359545,0.4230543885912214,0.4356079995632171,0.449754067829677,울산광역시 울주군 온양읍 대운상대길 225-92,A02,A0202,A02020500,1,0,1,0,울산광역시,울주군,0.040026584796069,0.082282770191856,0.0153948399509148,0.0954480172404737,0.0923690443239415,0.0922664103025901,0.0738952345354627,0.0985269793806169,0.1304456124263787,0.0800531695921381,0.0540872034064006,0.0153948399509148,129.2361865678,35.3901665277,http://tong.visitkorea.or.kr/cms/resource/94/2662694_image2_1.bmp
41,국립제천치유의숲,0.5856382757425308,0.6715916872024537,0.6951438784599304,0.7067693889141082,충청북도 제천시 청풍면 학현소야로 590,A02,A0202,A02020500,0,0,1,0,충청북도,제천시,0.040026584796069,0.082282770191856,0.0153948399509148,0.0954480172404737,0.0923690443239415,0.0922664103025901,0.0738952345354627,0.0985269793806169,0.1304456124263787,0.0800531695921381,0.0540872034064006,0.0153948399509148,128.2447946692,37.0128775418,
42,국민힐링파크,0.52169329226017,0.7120026290416718,0.6682672560214996,0.6172026932239533,경상북도 경주시 문복로 1280-8,A02,A0202,A02020600,0,0,1,1,경상북도,경주시,0.0478343686371171,0.0591923430720146,0.0826702726663279,0.1121551452379218,0.099958243773735,0.0783071214417747,0.0695418169864175,0.0613527789712206,0.0834111863619787,0.1077573297864273,0.0510406583356337,0.0412051483547964,129.061878085,35.7408238073,
43,국화참숯불가마찜질,0.5905879855155944,0.622566568851471,0.6575413286685944,0.7064839541912079,충청북도 청주시 상당구 낭성면 호정전하울길 99-46,A02,A0202,A02020400,0,0,0,0,충청북도,청주시,0.1761303234766275,0.1355076375115426,0.0682642126681866,0.0512537048857807,0.0438757304181115,0.0321297831367115,0.048541693152342,0.0490906307721615,0.0384098842766107,0.0448951836787977,0.1052625648481998,0.1632695139277214,127.6050300162,36.6131283621,http://tong.visitkorea.or.kr/cms/resource/48/3034648_image2_1.jpg
44,그라스원,0.4273256778717041,0.5397927820682525,0.5120571911334991,0.4716517150402069,경상북도 안동시 육사로 273,A02,A0202,A02020700,1,0,1,1,경상북도,안동시,0.042595604882881,0.0582460258753807,0.0876268361478561,0.0972584139135653,0.1019021129152929,0.0934832087275372,0.0578078308693456,0.0728404963882162,0.0910163612378412,0.1019320384599262,0.0497270261109721,0.0374320116747075,128.731425544,36.5585664812,http://tong.visitkorea.or.kr/cms/resource/14/2738414_image2_1.jpg
45,글램트리리조트,0.4514411509037018,0.5343083441257477,0.5252996683120728,0.5092149436473846,경기도 가평군 상면 돌아우길 73,A02,A0202,A02020200,1,0,1,1,경기도,가평군,0.0916878231971527,0.0602586860590178,0.0838773754761268,0.094744082672046,0.0991586854152233,0.0743916473571003,0.0570502011562934,0.0736898405425811,0.0747425536751657,0.0808211134883075,0.0842169658374056,0.0478814164492984,127.3216917642,37.7863960064,http://tong.visitkorea.or.kr/cms/resource/77/2764077_image2_1.jpg
46,글로우사파리,0.5813910305500031,0.7246080696582794,0.69234139919281,0.6285171926021575,경기도 안성시 공도읍 서동대로 3930-39,A02,A0202,A02020600,1,0,1,1,경기도,안성시,0.0478343686371171,0.0591923430720146,0.0826702726663279,0.1121551452379218,0.099958243773735,0.0783071214417747,0.0695418169864175,0.0613527789712206,0.0834111863619787,0.1077573297864273,0.0510406583356337,0.0412051483547964,127.1472661744,36.9946845979,
47,금강하굿둑놀이동산,0.5752286106348038,0.6989468038082123,0.70388822555542,0.7143670618534088,충청남도 서천군 마서면 장산로855번길 56-2,A02,A0202,A02020600,1,0,0,0,충청남도,서천군,0.0478343686371171,0.0591923430720146,0.0826702726663279,0.1121551452379218,0.099958243773735,0.0783071214417747,0.0695418169864175,0.0613527789712206,0.0834111863619787,0.1077573297864273,0.0510406583356337,0.0412051483547964,126.7367014591,36.0199865334,http://tong.visitkorea.or.kr/cms/resource/05/2752005_image2_1.jpg
48,금광호수공원,0.4759152308106422,0.502149261534214,0.5022724196314812,0.5803241729736328,경기도 안성시 금광면 금광리,A02,A0202,A02020700,0,0,0,0,경기도,안성시,0.042595604882881,0.0582460258753807,0.0876268361478561,0.0972584139135653,0.1019021129152929,0.0934832087275372,0.0578078308693456,0.0728404963882162,0.0910163612378412,0.1019320384599262,0.0497270261109721,0.0374320116747075,127.3262221383,36.9983623787,http://tong.visitkorea.or.kr/cms/resource/14/3031914_image2_1.jpg
49,금시당유원지,0.2499046325683593,0.3281580507755279,0.3257844597101211,0.2790919914841652,경상남도 밀양시 활성동 584-4,A02,A0202,A02020700,0,0,0,0,경상남도,밀양시,0.042595604882881,0.0582460258753807,0.0876268361478561,0.0972584139135653,0.1019021129152929,0.0934832087275372,0.0578078308693456,0.0728404963882162,0.0910163612378412,0.1019320384599262,0.0497270261109721,0.0374320116747075,128.7826457076,35.4875277254,http://tong.visitkorea.or.kr/cms/resource/24/2742624_image2_1.JPG
50,금암문화공원,0.5263879895210266,0.6584238409996033,0.6425288915634155,0.5832703709602356,서울특별시 은평구 진관동,A02,A0202,A02020700,0,0,0,0,서울특별시,은평구,0.042595604882881,0.0582460258753807,0.0876268361478561,0.0972584139135653,0.1019021129152929,0.0934832087275372,0.0578078308693456,0.0728404963882162,0.0910163612378412,0.1019320384599262,0.0497270261109721,0.0374320116747075,126.9179965551,37.64440244,http://tong.visitkorea.or.kr/cms/resource/15/3082215_image2_1.JPG
51,금암친수공원,0.2479577600955963,0.344520616531372,0.3214798927307128,0.3167022287845611,충청북도 옥천군 동이면 금암리 1139번지,A02,A0202,A02020700,0,0,0,0,충청북도,옥천군,0.042595604882881,0.0582460258753807,0.0876268361478561,0.0972584139135653,0.1019021129152929,0.0934832087275372,0.0578078308693456,0.0728404963882162,0.0910163612378412,0.1019320384599262,0.0497270261109721,0.0374320116747075,127.6455076666,36.2845750199,
52,금오랜드 놀이동산,0.5645373642444611,0.7370564103126526,0.7118149995803833,0.6623940110206604,경상북도 구미시 금오산로 339,A02,A0202,A02020600,0,0,0,0,경상북도,구미시,0.0478343686371171,0.0591923430720146,0.0826702726663279,0.1121551452379218,0.099958243773735,0.0783071214417747,0.0695418169864175,0.0613527789712206,0.0834111863619787,0.1077573297864273,0.0510406583356337,0.0412051483547964,128.3156083922,36.1133483448,
53,금호못유원지,0.0,0.0,0.0,0.0,경상남도 진주시 금산면 금산순환로587번길 10-6,A02,A0202,A02020700,0,0,0,0,경상남도,진주시,0.042595604882881,0.0582460258753807,0.0876268361478561,0.0972584139135653,0.1019021129152929,0.0934832087275372,0.0578078308693456,0.0728404963882162,0.0910163612378412,0.1019320384599262,0.0497270261109721,0.0374320116747075,128.1543220165,35.2144859553,http://tong.visitkorea.or.kr/cms/resource/82/2746282_image2_1.JPG
54,기박산성 의병 역사공원,0.6144323945045471,0.5836817026138306,0.6706349849700928,0.8058515787124634,울산광역시 북구 매곡동,A02,A0202,A02020700,0,0,0,0,울산광역시,북구,0.042595604882881,0.0582460258753807,0.0876268361478561,0.0972584139135653,0.1019021129152929,0.0934832087275372,0.0578078308693456,0.0728404963882162,0.0910163612378412,0.1019320384599262,0.0497270261109721,0.0374320116747075,129.3753305154,35.6674407548,http://tong.visitkorea.or.kr/cms/resource/33/2822433_image2_1.jpg
55,기배역사공원,0.358942300081253,0.4258788675069809,0.4214518740773201,0.4661330953240394,경기도 화성시 기안동,A02,A0202,A02020700,0,0,0,0,경기도,화성시,0.042595604882881,0.0582460258753807,0.0876268361478561,0.0972584139135653,0.1019021129152929,0.0934832087275372,0.0578078308693456,0.0728404963882162,0.0910163612378412,0.1019320384599262,0.0497270261109721,0.0374320116747075,126.983647097,37.2146923683,http://tong.visitkorea.or.kr/cms/resource/03/2902403_image2_1.jpg
56,김포함상공원,0.551430344581604,0.6782731980085372,0.6742465943098068,0.5863142013549805,경기도 김포시 대곶면 대명항1로 110-36,A02,A0202,A02020600,1,0,0,0,경기도,김포시,0.0478343686371171,0.0591923430720146,0.0826702726663279,0.1121551452379218,0.099958243773735,0.0783071214417747,0.0695418169864175,0.0613527789712206,0.0834111863619787,0.1077573297864273,0.0510406583356337,0.0412051483547964,126.5393173758,37.6407572428,http://tong.visitkorea.or.kr/cms/resource/51/2396851_image2_1.jpg
57,꽃보라동산,0.4762335866689682,0.5303481966257095,0.5181468427181244,0.5547622889280319,대구광역시 북구 산격동,A02,A0202,A02020700,1,0,0,0,대구광역시,북구,0.042595604882881,0.0582460258753807,0.0876268361478561,0.0972584139135653,0.1019021129152929,0.0934832087275372,0.0578078308693456,0.0728404963882162,0.0910163612378412,0.1019320384599262,0.0497270261109721,0.0374320116747075,128.6010255354,35.8892429093,
