,name,혼자,액티비티,자연,힐링,addr1,cat1,cat2,cat3,힐링_int,혼자_int,자연_int,액티비티_int,province,city,1,2,3,4,5,6,7,8,9,10,11,12,mapx,mapy,firstimage
0,2018 평창동계올림픽대회 및 동계패럴림픽대회 기념관,0.5945244133472443,0.7130826354026795,0.682092821598053,0.6065935969352723,강원특별자치도 평창군 대관령면 올림픽로 220,A02,A0206,A02060200,0,0,0,0,강원특별자치도,평창군,0.0661056025484717,0.0812966089401639,0.0934710159036271,0.1061829287166342,0.0974274611566115,0.098858010119358,0.0519283386152076,0.0675892673862563,0.0569526575101018,0.0654461941179391,0.0655267881026336,0.0534120061180978,128.7067558891,37.6669053592,http://tong.visitkorea.or.kr/cms/resource/37/2733037_image2_1.jpg
1,518기념문화센터,0.6123591065406799,0.6384522318840027,0.7370211482048035,0.8674169182777405,광주광역시 서구 내방로 152 (쌍촌동),A02,A0206,A02060300,0,0,0,0,광주광역시,서구,0.0691181994507052,0.0683760039159216,0.0767575786792185,0.1029042663802399,0.0907934253026965,0.0841402922813,0.0848516845069042,0.0880044447368776,0.0747739673878483,0.0647225246952108,0.0681642862675213,0.061872912390718,126.8575682135,35.1583447873,http://tong.visitkorea.or.kr/cms/resource/57/3029557_image2_1.jpg
2,BNK부산은행조은극장,0.476263079047203,0.5728472828865051,0.5709079831838608,0.5874520540237427,부산광역시 중구 구덕로34번길 4 (남포동2가),A02,A0206,A02060600,0,0,0,0,부산광역시,중구,0.0683260989742235,0.0712445010906071,0.0829555886207715,0.0891398406278162,0.0912984170858393,0.0947812927180519,0.0638119913721897,0.05988873478211,0.0693825429536225,0.076834365505205,0.0834495417083879,0.0658917876952856,129.0323345803,35.0983065691,
3,CECO 창원컨벤션센터,0.4653737246990204,0.5763841062784195,0.5510268270969391,0.5525479346513749,경상남도 창원시 의창구 원이대로 362,A02,A0206,A02060400,0,0,0,0,경상남도,창원시,0.0717032520365354,0.0622237890893626,0.0648789727270261,0.0627266491239688,0.0808667314260141,0.0761110027402885,0.0846365177977306,0.0882129797824442,0.0807256068050029,0.0866084047685579,0.0871980390600283,0.0805380833094926,128.6569079447,35.2384089892,http://tong.visitkorea.or.kr/cms/resource/36/1214236_image2_1.jpg
4,CGV 센텀시티,0.5191580921411514,0.6801217913627624,0.6133218467235565,0.5905966639518738,부산광역시 해운대구 우동 1495 신세계백화점센텀시티점,A02,A0206,A02061200,0,0,0,1,부산광역시,해운대구,0.0559444258964964,0.084743183861562,0.0736953124365637,0.0877656122717436,0.094413734426845,0.0969188858075505,0.0969070470162832,0.0889568443958567,0.0533187948679615,0.0481905255900185,0.0604480793488398,0.102771279378646,129.129551973,35.1688560217,http://tong.visitkorea.or.kr/cms/resource/67/2946967_image2_1.jpg
5,CICA 미술관,0.4937567323446273,0.6132768094539642,0.6092869460582733,0.5925903558731079,경기도 김포시 양촌읍 삼도로 196-30,A02,A0206,A02060500,1,0,0,1,경기도,김포시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.5977768238,37.608262059,http://tong.visitkorea.or.kr/cms/resource/05/2642605_image2_1.bmp
6,CJ아지트광흥창,0.0,0.0,0.0,0.0,서울특별시 마포구 창전로 14 (신정동),A02,A0206,A02060600,0,0,0,0,서울특별시,마포구,0.0683260989742235,0.0712445010906071,0.0829555886207715,0.0891398406278162,0.0912984170858393,0.0947812927180519,0.0638119913721897,0.05988873478211,0.0693825429536225,0.076834365505205,0.0834495417083879,0.0658917876952856,126.9303482605,37.5443004123,http://tong.visitkorea.or.kr/cms/resource/30/3082430_image2_1.JPG
7,CXC아트뮤지엄,0.5690247774124145,0.7124126553535461,0.6785294115543365,0.6293953835964203,서울특별시 광진구 자양동,A02,A0206,A02060300,0,0,0,0,서울특별시,광진구,0.0691181994507052,0.0683760039159216,0.0767575786792185,0.1029042663802399,0.0907934253026965,0.0841402922813,0.0848516845069042,0.0880044447368776,0.0747739673878483,0.0647225246952108,0.0681642862675213,0.061872912390718,127.0724160292,37.5388535949,http://tong.visitkorea.or.kr/cms/resource/85/2947985_image2_1.jpg
8,GS칼텍스 예울마루,0.4408439606428146,0.5177085191011429,0.5070955127477645,0.4932664275169373,전라남도 여수시 예울마루로 100,A02,A0206,A02060300,0,0,0,1,전라남도,여수시,0.0691181994507052,0.0683760039159216,0.0767575786792185,0.1029042663802399,0.0907934253026965,0.0841402922813,0.0848516845069042,0.0880044447368776,0.0747739673878483,0.0647225246952108,0.0681642862675213,0.061872912390718,127.6654490751,34.7507238766,http://tong.visitkorea.or.kr/cms/resource/48/2650048_image2_1.jpg
9,HAPPY700 평창시네마,0.564065682888031,0.6792275607585907,0.7078317642211914,0.7160894930362701,강원특별자치도 평창군 용평면 경강로 1689,A02,A0206,A02061200,0,0,1,1,강원특별자치도,평창군,0.0559444258964964,0.084743183861562,0.0736953124365637,0.0877656122717436,0.094413734426845,0.0969188858075505,0.0969070470162832,0.0889568443958567,0.0533187948679615,0.0481905255900185,0.0604480793488398,0.102771279378646,128.4163566593,37.5888227069,http://tong.visitkorea.or.kr/cms/resource/97/2772397_image2_1.jpg
10,KT&G상상마당 대치아트홀,0.5800421088933945,0.6843841969966888,0.684564620256424,0.6988465338945389,서울특별시 강남구 영동대로 416 (대치동),A02,A0206,A02060600,0,0,0,0,서울특별시,강남구,0.0683260989742235,0.0712445010906071,0.0829555886207715,0.0891398406278162,0.0912984170858393,0.0947812927180519,0.0638119913721897,0.05988873478211,0.0693825429536225,0.076834365505205,0.0834495417083879,0.0658917876952856,127.0653425868,37.5066377643,http://tong.visitkorea.or.kr/cms/resource/27/3080827_image2_1.JPG
11,MEG아트홀,0.5750615000724792,0.6933320939540863,0.6615294933319091,0.6302559971809387,경기도 오산시 내삼미로 93,A02,A0206,A02060600,0,0,0,1,경기도,오산시,0.0683260989742235,0.0712445010906071,0.0829555886207715,0.0891398406278162,0.0912984170858393,0.0947812927180519,0.0638119913721897,0.05988873478211,0.0693825429536225,0.076834365505205,0.0834495417083879,0.0658917876952856,127.0658019887,37.1705878248,http://tong.visitkorea.or.kr/cms/resource/79/2945179_image2_1.jpg
12,SJ쿤스트할레,0.4610603630542755,0.5455370455980301,0.5454141020774841,0.5565802663564682,서울특별시 강남구 언주로148길 5,A02,A0206,A02060300,0,0,0,0,서울특별시,강남구,0.0691181994507052,0.0683760039159216,0.0767575786792185,0.1029042663802399,0.0907934253026965,0.0841402922813,0.0848516845069042,0.0880044447368776,0.0747739673878483,0.0647225246952108,0.0681642862675213,0.061872912390718,127.0349227401,37.5205189389,
13,SeMA 벙커,0.3310253620147705,0.3996716241041819,0.4036309123039245,0.4989178876082102,서울특별시 영등포구 여의도동,A02,A0206,A02060500,0,0,0,0,서울특별시,영등포구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.9240132599,37.5253830525,
14,가원미술관,0.4860349982976913,0.5754262566566467,0.5907028496265412,0.6417358756065369,경기도 과천시 새빛로 24,A02,A0206,A02060500,0,0,0,0,경기도,과천시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.9992259352,37.4240072795,
15,가일미술관,0.41973720325364,0.5151987804306878,0.5163379708925883,0.5630248884359995,경기도 가평군 청평면 북한강로 1549,A02,A0206,A02060500,0,0,1,1,경기도,가평군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.3794096039,37.6604061569,
16,가회민화박물관,0.5787185341119766,0.6831380188465118,0.6764196634292603,0.6492822229862213,서울특별시 종로구 북촌로 52,A02,A0206,A02060100,0,0,0,0,서울특별시,종로구,0.0863649036703697,0.0812599326695277,0.067264294316934,0.0772635401538622,0.0800202037132739,0.0703926563257585,0.1013838983231853,0.1182441692169306,0.0747929905728465,0.0613781671048777,0.0608161019251848,0.0684492238605892,126.9852144301,37.5814804075,http://tong.visitkorea.or.kr/cms/resource/75/2550575_image2_1.jpg
17,강릉시립미술관,0.4250231921672821,0.479030567407608,0.5068699896335602,0.5680625677108765,강원특별자치도 강릉시 화부산로40번길 46,A02,A0206,A02060500,0,0,0,0,강원특별자치도,강릉시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.890847534,37.7606147594,
18,강릉자동차극장,0.5565922170877456,0.6646662712097168,0.6906373381614686,0.7130049079656601,강원특별자치도 강릉시 구정면 칠성로 13-8,A02,A0206,A02061200,0,0,0,1,강원특별자치도,강릉시,0.0559444258964964,0.084743183861562,0.0736953124365637,0.0877656122717436,0.094413734426845,0.0969188858075505,0.0969070470162832,0.0889568443958567,0.0533187948679615,0.0481905255900185,0.0604480793488398,0.102771279378646,128.8961380184,37.6935226206,http://tong.visitkorea.or.kr/cms/resource/92/2776892_image2_1.jpeg
19,강변저류지 홍보관,0.6048884987831116,0.7358840703964233,0.7607088685035706,0.8573505282402039,강원특별자치도 영월군 영월읍 청령포로 133,A02,A0206,A02060300,0,0,0,0,강원특별자치도,영월군,0.0691181994507052,0.0683760039159216,0.0767575786792185,0.1029042663802399,0.0907934253026965,0.0841402922813,0.0848516845069042,0.0880044447368776,0.0747739673878483,0.0647225246952108,0.0681642862675213,0.061872912390718,128.4477160928,37.1776762902,
