,name,혼자,액티비티,자연,힐링,addr1,cat1,cat2,cat3,힐링_int,혼자_int,자연_int,액티비티_int,province,city,1,2,3,4,5,6,7,8,9,10,11,12,mapx,mapy,firstimage
19,경기전 연가,0.5684551894664764,0.696195145448049,0.6799028780725267,0.6296659972932603,전북특별자치도 전주시 완산구 어진길 82-6,B02,B0201,B02011600,0,0,1,0,전북특별자치도,전주시,0.0538977941677976,0.0564838818670652,0.0631478454617663,0.0832762492276962,0.0993127674490364,0.0867799258890473,0.0693227975138711,0.0717915412753362,0.0936785893117957,0.0887633764569232,0.097143902574304,0.0621949980859574,127.1501865087,35.8174361942,
20,경주 교동한옥집,0.5494739214579264,0.7032738129297892,0.6731117367744446,0.6255946159362793,경상북도 경주시 천원안길 21-6,B02,B0201,B02011600,0,0,1,1,경상북도,경주시,0.0538977941677976,0.0564838818670652,0.0631478454617663,0.0832762492276962,0.0993127674490364,0.0867799258890473,0.0693227975138711,0.0717915412753362,0.0936785893117957,0.0887633764569232,0.097143902574304,0.0621949980859574,129.2117818994,35.8289194614,
21,경주황룡유스호스텔,0.458433598279953,0.519518256187439,0.5463992804288864,0.5388413071632385,경상북도 경주시 불국신택지6길 9,B02,B0201,B02010600,0,0,0,0,경상북도,경주시,0.0633714004648777,0.0627906785765941,0.0696988527464838,0.095572286069472,0.0939233992476012,0.080292729765989,0.1001345760148192,0.0855223287534189,0.0717017381246136,0.0721213072986315,0.0732236878063911,0.0618016516314165,129.3276257935,35.7846821981,http://tong.visitkorea.or.kr/cms/resource/91/1885891_image2_1.jpg
22,경포우성펜션,0.5756907284259796,0.7258252918720245,0.6893416225910187,0.6136384904384613,강원특별자치도 강릉시 경포로463번안길 9-3,B02,B0201,B02010700,1,0,1,0,강원특별자치도,강릉시,0.0507685971641827,0.053331074431775,0.0430417118420733,0.1021159793233672,0.1046181627464689,0.1007716811958998,0.1336874093709439,0.0989148824421159,0.0729839902155306,0.0584279231560447,0.0572642326547165,0.0684331427429684,128.9019563769,37.8015407965,http://tong.visitkorea.or.kr/cms/resource/38/2383438_image2_1.jpg
23,계곡과소나무 펜션,0.5522285103797913,0.5926418900489807,0.6534947752952576,0.7456172108650208,경기도 포천시 일동면 무리울길 283,B02,B0201,B02010700,0,0,0,0,경기도,포천시,0.0507685971641827,0.053331074431775,0.0430417118420733,0.1021159793233672,0.1046181627464689,0.1007716811958998,0.1336874093709439,0.0989148824421159,0.0729839902155306,0.0584279231560447,0.0572642326547165,0.0684331427429684,127.3597695807,37.9514802541,http://tong.visitkorea.or.kr/cms/resource/02/2738902_image2_1.jpg
24,고망난돌민박,0.5869984686374664,0.6944891512393951,0.6809838593006134,0.6437055826187134,제주특별자치도 서귀포시 성산읍 일주동로 5464,B02,B0201,B02010700,0,0,1,0,제주특별자치도,서귀포시,0.0507685971641827,0.053331074431775,0.0430417118420733,0.1021159793233672,0.1046181627464689,0.1007716811958998,0.1336874093709439,0.0989148824421159,0.0729839902155306,0.0584279231560447,0.0572642326547165,0.0684331427429684,126.8578558136,33.3531185797,
25,고성이씨 탑동종택,0.6203293651342392,0.7011501491069794,0.6814001053571701,0.6084422916173935,경상북도 안동시 임청각길 103,B02,B0201,B02011600,0,0,0,0,경상북도,안동시,0.0538977941677976,0.0564838818670652,0.0631478454617663,0.0832762492276962,0.0993127674490364,0.0867799258890473,0.0693227975138711,0.0717915412753362,0.0936785893117957,0.0887633764569232,0.097143902574304,0.0621949980859574,128.7442796474,36.569298832,
26,고창 선운산 유스호스텔,0.551058566570282,0.6419906139373779,0.6478729963302612,0.5965535283088684,전북특별자치도 고창군 아산면 선운사로 158-36,B02,B0201,B02010600,1,0,0,1,전북특별자치도,고창군,0.0633714004648777,0.0627906785765941,0.0696988527464838,0.095572286069472,0.0939233992476012,0.080292729765989,0.1001345760148192,0.0855223287534189,0.0717017381246136,0.0721213072986315,0.0732236878063911,0.0618016516314165,126.5831950164,35.5034316425,http://tong.visitkorea.or.kr/cms/resource/92/1976292_image2_1.jpg
27,골든리버호텔,0.5282355159521103,0.6631640285253525,0.6360827565193177,0.6058194667100907,경기도 광명시 소하로92번길 6-9 (소하동),B02,B0201,B02010100,0,0,0,0,경기도,광명시,0.0588201693510152,0.0602539152664639,0.0622021633046813,0.075719086851523,0.0700271689229674,0.0698260176485991,0.1129984039488721,0.1698954888315064,0.0766784236985106,0.0663136069346282,0.0635218040826804,0.0561013114666955,126.8828497488,37.4477052284,http://tong.visitkorea.or.kr/cms/resource/58/3081258_image2_1.JPG
28,골든서울호텔,0.5034441858530044,0.6418649196624756,0.6126195669174195,0.5912259519100189,서울특별시 강서구 공항대로 663 (염창동),B02,B0201,B02010100,0,0,0,0,서울특별시,강서구,0.0588201693510152,0.0602539152664639,0.0622021633046813,0.075719086851523,0.0700271689229674,0.0698260176485991,0.1129984039488721,0.1698954888315064,0.0766784236985106,0.0663136069346282,0.0635218040826804,0.0561013114666955,126.8781306951,37.5479601641,
29,골든튤립에버 용인호텔,0.5260368257761001,0.7009681344032288,0.66291543841362,0.602906197309494,경기도 용인시 처인구 포곡읍 전대로78번길 19-2,B02,B0201,B02010100,0,0,0,0,경기도,용인시,0.0588201693510152,0.0602539152664639,0.0622021633046813,0.075719086851523,0.0700271689229674,0.0698260176485991,0.1129984039488721,0.1698954888315064,0.0766784236985106,0.0663136069346282,0.0635218040826804,0.0561013114666955,127.2167933722,37.2870909414,
30,광명JS부티크호텔,0.5162124007940292,0.6501951158046723,0.6530378878116607,0.6484841167926788,경기도 광명시 오리로854번길 16-18 (철산동),B02,B0201,B02010100,0,0,0,0,경기도,광명시,0.0588201693510152,0.0602539152664639,0.0622021633046813,0.075719086851523,0.0700271689229674,0.0698260176485991,0.1129984039488721,0.1698954888315064,0.0766784236985106,0.0663136069346282,0.0635218040826804,0.0561013114666955,126.8688780525,37.4743241106,http://tong.visitkorea.or.kr/cms/resource/35/3081235_image2_1.JPG
31,광주 아우라호텔,0.5906305074691772,0.7025530695915222,0.678610336780548,0.6270947575569152,광주광역시 광산구 송정로1번길 28,B02,B0201,B02010100,0,0,0,1,광주광역시,광산구,0.0588201693510152,0.0602539152664639,0.0622021633046813,0.075719086851523,0.0700271689229674,0.0698260176485991,0.1129984039488721,0.1698954888315064,0.0766784236985106,0.0663136069346282,0.0635218040826804,0.0561013114666955,126.7928938784,35.1383348473,
32,구례 자연드림파크 휴펜션,0.5739633083343506,0.6438751518726349,0.6641854226589203,0.6908256649971009,전라남도 구례군 용방면 용산로 107-66,B02,B0201,B02010900,1,0,0,0,전라남도,구례군,0.0693223448620666,0.0651683857508421,0.0695362620735938,0.0878908772194077,0.0853552776520041,0.0790838171401109,0.081976727754584,0.0862260065703179,0.077892730650877,0.08325036958401,0.0749413066463925,0.0710139562906504,127.4141827985,35.2732079973,http://tong.visitkorea.or.kr/cms/resource/04/2555804_image2_1.jpg
33,그래비티 서울 판교 오토그래프 컬렉션,0.5383891135454177,0.7194897890090942,0.667806762456894,0.6010629653930664,경기도 성남시 분당구 판교역로146번길 2 그래비티 타워,B02,B0201,B02010100,0,0,0,0,경기도,성남시,0.0588201693510152,0.0602539152664639,0.0622021633046813,0.075719086851523,0.0700271689229674,0.0698260176485991,0.1129984039488721,0.1698954888315064,0.0766784236985106,0.0663136069346282,0.0635218040826804,0.0561013114666955,127.1101250514,37.3933767103,http://tong.visitkorea.or.kr/cms/resource/43/2819443_image2_1.jpg
34,그랜드 머큐어 앰배서더 창원(구 풀만 앰배서더 창원),0.5792108714580536,0.7123668253421783,0.6878327131271362,0.6059389173984527,경상남도 창원시 성산구 원이대로 332,B02,B0201,B02010100,0,0,0,0,경상남도,창원시,0.0588201693510152,0.0602539152664639,0.0622021633046813,0.075719086851523,0.0700271689229674,0.0698260176485991,0.1129984039488721,0.1698954888315064,0.0766784236985106,0.0663136069346282,0.0635218040826804,0.0561013114666955,128.6551886257,35.2393394091,http://tong.visitkorea.or.kr/cms/resource/08/1209808_image2_1.jpg
35,그랜드 인투라온 호텔 정선,0.540670245885849,0.6882833003997803,0.6651802241802216,0.6279729157686234,강원특별자치도 정선군 사북읍 사북리 354-32,B02,B0201,B02010100,0,0,0,0,강원특별자치도,정선군,0.0588201693510152,0.0602539152664639,0.0622021633046813,0.075719086851523,0.0700271689229674,0.0698260176485991,0.1129984039488721,0.1698954888315064,0.0766784236985106,0.0663136069346282,0.0635218040826804,0.0561013114666955,128.8123847368,37.2267414821,http://tong.visitkorea.or.kr/cms/resource/36/2921336_image2_1.jpg
36,그랜드 인투라온호텔 정선,0.540670245885849,0.6882833003997803,0.6651802241802216,0.6279729157686234,강원특별자치도 정선군 사북읍 지장천로 583,B02,B0201,B02010900,0,0,0,0,강원특별자치도,정선군,0.0693223448620666,0.0651683857508421,0.0695362620735938,0.0878908772194077,0.0853552776520041,0.0790838171401109,0.081976727754584,0.0862260065703179,0.077892730650877,0.08325036958401,0.0749413066463925,0.0710139562906504,128.8123847368,37.2267414821,http://tong.visitkorea.or.kr/cms/resource/83/2725983_image2_1.jpg
37,그랜드메르호텔제주,0.5268843829631805,0.7042897880077362,0.6605985820293426,0.5946401596069336,제주특별자치도 서귀포시 논짓물로 45 (하예동),B02,B0201,B02010100,1,0,1,1,제주특별자치도,서귀포시,0.0588201693510152,0.0602539152664639,0.0622021633046813,0.075719086851523,0.0700271689229674,0.0698260176485991,0.1129984039488721,0.1698954888315064,0.0766784236985106,0.0663136069346282,0.0635218040826804,0.0561013114666955,126.3861298105,33.2396708139,
38,그린하이츠모텔,0.4998156726360321,0.5396731495857239,0.5824097361829546,0.6661443147394392,경기도 파주시 월롱면 한태말길 4,B02,B0201,B02010900,0,0,0,0,경기도,파주시,0.0693223448620666,0.0651683857508421,0.0695362620735938,0.0878908772194077,0.0853552776520041,0.0790838171401109,0.081976727754584,0.0862260065703179,0.077892730650877,0.08325036958401,0.0749413066463925,0.0710139562906504,126.7891406539,37.7779734656,http://tong.visitkorea.or.kr/cms/resource/48/734248_image2_1.jpg
39,그림속풍경 펜션,0.6200914978981018,0.7251144647598267,0.6980836987495422,0.6135215163230896,충청남도 태안군 남면 진산1길 277-115,B02,B0201,B02010700,0,0,0,1,충청남도,태안군,0.0507685971641827,0.053331074431775,0.0430417118420733,0.1021159793233672,0.1046181627464689,0.1007716811958998,0.1336874093709439,0.0989148824421159,0.0729839902155306,0.0584279231560447,0.0572642326547165,0.0684331427429684,126.2735886784,36.722239673,
40,금강평 민박,0.5203372597694397,0.5762824594974518,0.5965850472450256,0.6669651329517364,강원특별자치도 평창군 봉평면 흥정계곡길 374-9,B02,B0201,B02010700,0,0,1,0,강원특별자치도,평창군,0.0507685971641827,0.053331074431775,0.0430417118420733,0.1021159793233672,0.1046181627464689,0.1007716811958998,0.1336874093709439,0.0989148824421159,0.0729839902155306,0.0584279231560447,0.0572642326547165,0.0684331427429684,128.3336597531,37.6417844491,http://tong.visitkorea.or.kr/cms/resource/95/2801495_image2_1.jpg
41,기헌고택,0.6428418159484863,0.6727920174598694,0.674637496471405,0.5926854610443115,경상북도 봉화군 법전면 경체정길 18,B02,B0201,B02011600,0,0,0,0,경상북도,봉화군,0.0538977941677976,0.0564838818670652,0.0631478454617663,0.0832762492276962,0.0993127674490364,0.0867799258890473,0.0693227975138711,0.0717915412753362,0.0936785893117957,0.0887633764569232,0.097143902574304,0.0621949980859574,128.8734220139,36.9118037941,
42,김천파크 관광호텔,0.3737458416393825,0.5189329896654401,0.5039317224706922,0.5566290446690151,경상북도 김천시 대항면 황학동길 35-23,B02,B0201,B02010100,0,0,0,0,경상북도,김천시,0.0588201693510152,0.0602539152664639,0.0622021633046813,0.075719086851523,0.0700271689229674,0.0698260176485991,0.1129984039488721,0.1698954888315064,0.0766784236985106,0.0663136069346282,0.0635218040826804,0.0561013114666955,128.0169236874,36.1160259279,http://tong.visitkorea.or.kr/cms/resource/61/1893561_image2_1.jpg
43,김호장군고택(경주 월암종택),0.5436428586641947,0.631498987476031,0.6085274070501328,0.5630931258201599,경상북도 경주시 식혜골길 35,B02,B0201,B02011600,0,0,0,1,경상북도,경주시,0.0538977941677976,0.0564838818670652,0.0631478454617663,0.0832762492276962,0.0993127674490364,0.0867799258890473,0.0693227975138711,0.0717915412753362,0.0936785893117957,0.0887633764569232,0.097143902574304,0.0621949980859574,129.2186426739,35.8196011984,http://tong.visitkorea.or.kr/cms/resource/95/2568495_image2_1.jpg
44,까사델아야,0.5171203434467315,0.6494125366210938,0.6102433443069458,0.5563638865947723,강원특별자치도 고성군 토성면 아야진해변길 19,B02,B0201,B02010700,1,0,1,1,강원특별자치도,고성군,0.0507685971641827,0.053331074431775,0.0430417118420733,0.1021159793233672,0.1046181627464689,0.1007716811958998,0.1336874093709439,0.0989148824421159,0.0729839902155306,0.0584279231560447,0.0572642326547165,0.0684331427429684,128.5559176078,38.2683742906,http://tong.visitkorea.or.kr/cms/resource/51/2573551_image2_1.PNG
45,나비호스텔,0.536822509765625,0.6368234694004059,0.6061968505382538,0.5993655562400818,서울특별시 마포구 양화로 177-1,B02,B0201,B02011100,0,0,1,0,서울특별시,마포구,0.070535324344328,0.0671971589973016,0.0587328809592148,0.0894314407068031,0.0874502833517404,0.0862660477113068,0.1010414028302851,0.0955157563800084,0.0700631172702547,0.0720258874081141,0.0646395014378791,0.0726174193058035,126.9247400491,37.5580626011,
46,나인브릭호텔,0.5069908320903778,0.6606282353401184,0.639772355556488,0.6097647309303283,서울특별시 마포구 홍익로5길 32 나인브릭호텔,B02,B0201,B02010100,0,0,0,0,서울특별시,마포구,0.0588201693510152,0.0602539152664639,0.0622021633046813,0.075719086851523,0.0700271689229674,0.0698260176485991,0.1129984039488721,0.1698954888315064,0.0766784236985106,0.0663136069346282,0.0635218040826804,0.0561013114666955,126.920584992,37.5538352404,http://tong.visitkorea.or.kr/cms/resource/56/2900456_image2_1.jpg
47,나인브릿지콘도,0.332362413406372,0.305722564458847,0.2737926542758941,0.342292845249176,제주특별자치도 서귀포시 안덕면 광평로 34-156,B02,B0201,B02010500,0,0,0,0,제주특별자치도,서귀포시,0.0716622217571866,0.068549836866234,0.0686161760529001,0.0890433847658301,0.0888964242983414,0.0856473110286994,0.0795979706105767,0.0807201962540029,0.0766187249701263,0.0811209939436745,0.0779440205836807,0.0696582443707828,126.4042620974,33.3404016406,
48,나인스파빌,0.5730863273143768,0.7117465913295746,0.6815672218799591,0.6623118042945861,제주특별자치도 제주시 애월읍 하광로 518,B02,B0201,B02010900,1,0,1,0,제주특별자치도,제주시,0.0693223448620666,0.0651683857508421,0.0695362620735938,0.0878908772194077,0.0853552776520041,0.0790838171401109,0.081976727754584,0.0862260065703179,0.077892730650877,0.08325036958401,0.0749413066463925,0.0710139562906504,126.4301213796,33.445393216,http://tong.visitkorea.or.kr/cms/resource/43/2498643_image2_1.jpg
49,나인트리호텔 동대문,0.5344268679618835,0.6599801540374756,0.666418480873108,0.6664527297019959,서울특별시 중구 을지로 224 (을지로5가),B02,B0201,B02010100,0,0,1,0,서울특별시,중구,0.0588201693510152,0.0602539152664639,0.0622021633046813,0.075719086851523,0.0700271689229674,0.0698260176485991,0.1129984039488721,0.1698954888315064,0.0766784236985106,0.0663136069346282,0.0635218040826804,0.0561013114666955,127.002949345,37.5666657811,
50,낙산디그니티호텔,0.5730597734451294,0.7156190693378448,0.670346611738205,0.6273996949195861,강원특별자치도 양양군 양양읍 일출로 159-5,B02,B0201,B02010100,0,0,0,1,강원특별자치도,양양군,0.0588201693510152,0.0602539152664639,0.0622021633046813,0.075719086851523,0.0700271689229674,0.0698260176485991,0.1129984039488721,0.1698954888315064,0.0766784236985106,0.0663136069346282,0.0635218040826804,0.0561013114666955,128.6405454674,38.1085750898,http://tong.visitkorea.or.kr/cms/resource/27/2746827_image2_1.jpg
51,남산하이드아웃,0.2782902419567108,0.4131240248680115,0.3921250104904175,0.4875892996788025,서울특별시 중구 퇴계로18길 67-9 (남산동2가),B02,B0201,B02011100,0,0,0,0,서울특별시,중구,0.070535324344328,0.0671971589973016,0.0587328809592148,0.0894314407068031,0.0874502833517404,0.0862660477113068,0.1010414028302851,0.0955157563800084,0.0700631172702547,0.0720258874081141,0.0646395014378791,0.0726174193058035,126.9847373563,37.5581692198,
52,넘버25 수원화성행궁점,0.5228631317615509,0.6129427045583725,0.6215398699045181,0.6184603750705719,경기도 수원시 팔달구 정조로810번길 20,B02,B0201,B02010900,0,0,0,0,경기도,수원시,0.0693223448620666,0.0651683857508421,0.0695362620735938,0.0878908772194077,0.0853552776520041,0.0790838171401109,0.081976727754584,0.0862260065703179,0.077892730650877,0.08325036958401,0.0749413066463925,0.0710139562906504,127.0179532651,37.2802937185,http://tong.visitkorea.or.kr/cms/resource/72/2849972_image2_1.jpeg
53,노떼 라 미아 호텔,0.541684353351593,0.6826105773448944,0.6855565965175628,0.6769572257995605,부산광역시 동구 대영로 265,B02,B0201,B02010900,0,0,0,0,부산광역시,동구,0.0693223448620666,0.0651683857508421,0.0695362620735938,0.0878908772194077,0.0853552776520041,0.0790838171401109,0.081976727754584,0.0862260065703179,0.077892730650877,0.08325036958401,0.0749413066463925,0.0710139562906504,129.0397363452,35.111846856,http://tong.visitkorea.or.kr/cms/resource/62/2892562_image2_1.jpg
54,노블리온호텔,0.4768017143011093,0.5691038191318512,0.5639038532972336,0.5460811167955398,경상북도 포항시 남구 희망대로659번길 20,B02,B0201,B02010100,0,0,1,0,경상북도,포항시,0.0588201693510152,0.0602539152664639,0.0622021633046813,0.075719086851523,0.0700271689229674,0.0698260176485991,0.1129984039488721,0.1698954888315064,0.0766784236985106,0.0663136069346282,0.0635218040826804,0.0561013114666955,129.3470064513,36.0123485256,http://tong.visitkorea.or.kr/cms/resource/03/2912303_image2_1.jpg
55,노을담은뜨락,0.5503712445497513,0.7145600914955139,0.6793117642402648,0.6150478780269623,제주특별자치도 서귀포시 대정읍 노을해안로 416,B02,B0201,B02010700,1,0,1,0,제주특별자치도,서귀포시,0.0507685971641827,0.053331074431775,0.0430417118420733,0.1021159793233672,0.1046181627464689,0.1007716811958998,0.1336874093709439,0.0989148824421159,0.0729839902155306,0.0584279231560447,0.0572642326547165,0.0684331427429684,126.1903769911,33.2562936895,
