,name,addr1,cat1,cat2,cat3,힐링_int,혼자_int,자연_int,액티비티_int,province,city
43,HOOPCITY 동대문,"서울특별시 중구 퇴계로 324, 1층(광희동2가,성우빌딩)",A04,A0401,A04011000,0,0,0,0,서울특별시,중구
44,JDX 역삼,"서울특별시 강남구 언주로 331, 1층(역삼동, 안산빌딩)",A04,A0401,A04011000,0,0,0,0,서울특별시,강남구
45,JDX 장한평점,서울특별시 동대문구 천호대로 433,A04,A0401,A04011000,0,0,1,0,서울특별시,동대문구
46,JDX 제주도남,"제주특별자치도 제주시 연북로 436, 1층, 2층(도남동)",A04,A0401,A04011000,0,0,0,0,제주특별자치도,제주시
47,JDX 현대가든파이브,"서울특별시 송파구 충민로 66, 4층(문정동, 가든파이브라이프)",A04,A0401,A04011000,0,0,0,0,서울특별시,송파구
48,JEEP 롯데김해,경상남도 김해시 장유로 469,A04,A0401,A04011000,0,0,0,0,경상남도,김해시
49,JEEP 롯데파주,경기도 파주시 회동길 390 (문발동) 롯데프리미엄아울렛,A04,A0401,A04011000,0,0,0,1,경기도,파주시
50,JEEP 현대송도,인천광역시 연수구 송도국제대로 123,A04,A0401,A04011000,0,0,0,0,인천광역시,연수구
51,JIGUM 종로,서울특별시 종로구 북촌로 21-8 (재동),A04,A0401,A04011000,0,0,0,0,서울특별시,종로구
52,JJ지고트 롯데파주,경기도 파주시 회동길 390,A04,A0401,A04011000,0,0,0,0,경기도,파주시
53,K2 (문정점),서울특별시 송파구 중대로10길 42,A04,A0401,A04010600,0,0,0,0,서울특별시,송파구
54,K2 롯데김해,경상남도 김해시 장유로 469(신문동) 롯데아울렛 김해,A04,A0401,A04011000,0,0,1,0,경상남도,김해시
55,K2 롯데남악,전라남도 무안군 삼향읍 남악로162번길 80,A04,A0401,A04011000,0,0,0,0,전라남도,무안군
56,K2 롯데파주,경기도 파주시 회동길 209,A04,A0401,A04011000,0,0,0,0,경기도,파주시
57,K2 롯데팩토리가산,서울특별시 금천구 벚꽃로278,A04,A0401,A04011000,0,0,0,1,서울특별시,금천구
58,K2 신세계시흥,경기도 시흥시 서해안로 699,A04,A0401,A04011000,0,0,0,0,경기도,시흥시
59,K2 신세계여주,"경기도 여주시 명품로 360, 601호 (상거동 프리미엄아울렛)",A04,A0401,A04011000,0,0,0,0,경기도,여주시
60,K2 신세계파주,경기도 파주시 탄현면 필승로 200 프리미엄아울렛 167호,A04,A0401,A04011000,0,0,0,0,경기도,파주시
61,K2 현대가산,"서울특별시 금천구 디지털로10길 9, 4층",A04,A0401,A04011000,0,0,0,0,서울특별시,금천구
62,K2 현대김포,경기도 김포시 아라육로152번길 100,A04,A0401,A04011000,0,0,1,0,경기도,김포시
63,K2 현대동대문,서울특별시 중구 장충단로13길 20,A04,A0401,A04011000,0,0,0,0,서울특별시,중구
64,K2 현대송도,인천광역시 연수구 송도국제대로 123,A04,A0401,A04011000,0,0,0,1,인천광역시,연수구
65,K2(순천 중앙점),전라남도 순천시 시민로 52,A04,A0401,A04011000,0,0,1,0,전라남도,순천시
66,K2_서귀포점,제주특별자치도 서귀포시 중정로 101(서귀동),A04,A0401,A04011000,0,0,0,0,제주특별자치도,서귀포시
67,K2롯데안산점,경기도 안산시 단원구 고잔1길 12,A04,A0401,A04011000,0,0,0,0,경기도,안산시
68,KCDF 갤러리숍 공예정원,서울특별시 종로구 인사동11길 8 공예종합유통지원센터,A04,A0401,A04010700,0,0,1,0,서울특별시,종로구
69,KGC 동묘점,서울특별시 종로구 종로 347,A04,A0401,A04011000,0,0,0,0,서울특별시,종로구
70,KL 현대아울렛동대문점,서울특별시 중구 을지로6가 17-2,A04,A0401,A04011000,0,0,0,0,서울특별시,중구
71,LAP 롯데김해,경상남도 김해시 장유로 469,A04,A0401,A04011000,0,0,1,0,경상남도,김해시
72,LAP 롯데동부산,부산광역시 기장군 기장해안로 147,A04,A0401,A04011000,0,0,0,0,부산광역시,기장군
73,LF 닥스ACC 롯데동부산,부산광역시 기장군 기장해안로 147,A04,A0401,A04011000,0,0,0,0,부산광역시,기장군
74,LYNN 가든파이브점,서울특별시 송파구 충민로 66 2층,A04,A0401,A04011000,0,0,0,0,서울특별시,송파구
75,M-stay(엠스테이) 순천,전라남도 순천시 중앙6길 3-1,A04,A0401,A04011000,0,0,0,0,전라남도,순천시
76,MENSA 두타,서울특별시 중구 장충단로 275,A04,A0401,A04011000,1,0,1,0,서울특별시,중구
77,MH 버터 코엑스,서울특별시 강남구 영동대로 513,A04,A0401,A04011000,0,0,1,0,서울특별시,강남구
78,MLB 롯데김해,경상남도 김해시 장유로 469 (신문동) 롯데아울렛 김해 2층,A04,A0401,A04011000,0,0,0,0,경상남도,김해시
79,MLB 롯데몰군산,전북특별자치도 군산시 조촌로 130 롯데몰,A04,A0401,A04011000,0,0,0,0,전북특별자치도,군산시
80,MLB 롯데부여,충청남도 부여군 규암면 백제문로 387 롯데프리미엄아울렛,A04,A0401,A04011000,0,0,0,0,충청남도,부여군
81,MLB 롯데안산,경기도 안산시 단원구 고잔1길 12,A04,A0401,A04011000,0,0,1,0,경기도,안산시
82,MLB 신제주,제주특별자치도 제주시 신광로 48,A04,A0401,A04011000,0,0,0,0,제주특별자치도,제주시
83,MLB 이시아폴리스,대구광역시 동구 팔공로49길 16,A04,A0401,A04011000,0,0,0,0,대구광역시,동구
84,MLB 키즈 롯데안산,경기도 안산시 단원구 고잔1길 12,A04,A0401,A04011000,0,0,1,0,경기도,안산시
85,MLB 현대가든파이브,서울특별시 송파구 충민로 66,A04,A0401,A04011000,0,0,0,1,서울특별시,송파구
86,MLB_전주중앙점,전북특별자치도 전주시 완산구 전주객사4길 6 (중앙동3가),A04,A0401,A04011000,0,0,0,1,전북특별자치도,전주시
87,MLB_춘천점,강원특별자치도 춘천시 명동길 5-2(조양동),A04,A0401,A04011000,0,0,0,0,강원특별자치도,춘천시
88,MLB키즈 현대송도,"인천광역시 연수구 송도국제대로 123, 3층 303호(송도동, 현대프리미엄아울렛 송도점)",A04,A0401,A04011000,0,0,0,0,인천광역시,연수구
89,MLB팩토리 청라,인천광역시 서구 북항로32번안길 45(원창동),A04,A0401,A04011000,0,0,0,0,인천광역시,서구
90,MNS 제주연동,제주특별자치도 제주시 신광로 44-1 (연동),A04,A0401,A04011000,0,0,0,0,제주특별자치도,제주시
91,MUJI AK&기흥,"경기도 용인시 기흥구 기흥역로 63, 2층 (구갈동)",A04,A0401,A04011000,0,0,1,0,경기도,용인시
92,MUJI AK&홍대,"서울특별시 마포구 양화로 188, 3층 (동교동)",A04,A0401,A04011000,0,0,0,0,서울특별시,마포구
93,MUJI IFC몰,서울특별시 영등포구 국제금융로 10,A04,A0401,A04011000,0,0,0,0,서울특별시,영등포구
94,MUJI 노원,"서울특별시 노원구 동일로 1414, 롯데백화점 3층",A04,A0401,A04011000,0,0,1,0,서울특별시,노원구
95,MUJI 롯데광주,"광주광역시 동구 독립로 268, 5층(대인동, 롯데백화점)",A04,A0401,A04011000,0,0,1,0,광주광역시,동구
96,MUJI 롯데대구,대구광역시 북구 태평로 161,A04,A0401,A04011000,0,0,0,0,대구광역시,북구
97,MUJI 롯데대전,"대전광역시 서구 계룡로 598,롯데백화점 2층",A04,A0401,A04011000,0,0,0,0,대전광역시,서구
98,MUJI 롯데몰김포,서울특별시 강서구 하늘길 38 (방화동) 롯데몰 김포공항,A04,A0401,A04011000,0,0,0,0,서울특별시,강서구
99,MUJI 롯데몰수원,경기도 수원시 권선구 세화로 134,A04,A0401,A04011000,0,0,0,0,경기도,수원시
100,MUJI 롯데몰수지,"경기도 용인시 수지구 성복2로 38, B1층(성복동)",A04,A0401,A04011000,0,0,0,0,경기도,용인시
101,MUJI 롯데부산,부산광역시 부산진구 가야대로 772 (부전동) 롯데백화점 2층,A04,A0401,A04011000,0,0,1,0,부산광역시,부산진구
102,MUJI 롯데분당,"경기도 성남시 분당구 황새울로200번길 45, 6층(수내동)",A04,A0401,A04011000,1,0,1,0,경기도,성남시
103,MUJI 롯데영플라자,"서울특별시 중구 남대문로 67(남대문로2가, 롯데백화점영플라자 5층)",A04,A0401,A04011000,0,0,0,0,서울특별시,중구
104,MUJI 롯데울산,"울산광역시 남구 삼산로 288, 1층(삼산동, 롯데백화점 울산점 영플라자)",A04,A0401,A04011000,0,0,0,0,울산광역시,남구
105,MUJI 롯데은평,서울특별시 은평구 통일로 1050,A04,A0401,A04011000,0,0,0,0,서울특별시,은평구
106,MUJI 롯데일산,경기도 고양시 일산동구 중앙로 1283,A04,A0401,A04011000,0,0,0,0,경기도,고양시
107,MUJI 롯데창원,"경상남도 창원시 성산구 상남로 121(상남동, 롯데백화점 창원점 영플라자 B1-1층)",A04,A0401,A04011000,0,0,1,0,경상남도,창원시
108,MUJI 벨라시타,경기도 고양시 일산동구 강송로 33,A04,A0401,A04011000,0,0,1,0,경기도,고양시
109,MUJI 스퀘어원,인천광역시 연수구 청능대로 210,A04,A0401,A04011000,0,0,0,0,인천광역시,연수구
110,MUJI 스타필드위례,경기도 하남시 위례대로 200,A04,A0401,A04011000,0,0,0,0,경기도,하남시
111,MUJI 신세계김해,"경상남도 김해시 김해대로 2232,1층(외동,신세계백화점)",A04,A0401,A04011000,1,0,1,0,경상남도,김해시
112,MUJI 신세계대구,"대구광역시 동구 효신로 88, 6층 (신암동, 신세계백화점 대구 파미에타운)",A04,A0401,A04011000,0,0,0,0,대구광역시,동구
113,MUJI 신세계센텀,부산광역시 해운대구 센텀남대로 35`,A04,A0401,A04011000,0,0,1,0,부산광역시,해운대구
114,MUJI 타임스퀘어,서울특별시 영등포구 영중로 15 (영등포동4가) 타임스퀘어 2층,A04,A0401,A04011000,0,0,0,1,서울특별시,영등포구
115,MUJI 파르나스몰,서울특별시 강남구 테헤란로 521,A04,A0401,A04011000,0,0,0,0,서울특별시,강남구
116,NBA 롯데동부산,부산광역시 기장군 기장해안로 147,A04,A0401,A04011000,0,0,0,0,부산광역시,기장군
117,NBA 롯데파주,"경기도 파주시 회동길 390 (문발동, 롯데프리미엄아울렛)",A04,A0401,A04011000,0,0,0,0,경기도,파주시
118,NBA 제주연동,제주특별자치도 제주시 신광로 61,A04,A0401,A04011000,0,0,0,0,제주특별자치도,제주시
119,NBA 현대송도,인천광역시 연수구 송도국제대로 123,A04,A0401,A04011000,0,0,0,0,인천광역시,연수구
120,O.S.T. 강릉점,강원특별자치도 강릉시 신대학길 32 (금학동),A04,A0401,A04011000,0,0,0,0,강원특별자치도,강릉시
121,POOM아트박스 (신촌점),서울특별시 서대문구 명물길 23,A04,A0401,A04010600,0,0,0,0,서울특별시,서대문구
122,PXG 제주연동,"제주특별자치도 제주시 연북로 78, 1층(연동, 성남빌딩)",A04,A0401,A04011000,0,0,0,0,제주특별자치도,제주시
123,SI 사카이 청담,서울특별시 강남구 압구정로60길 26,A04,A0401,A04011000,0,0,0,0,서울특별시,강남구
124,SJSJ 롯데창원,경상남도 창원시 성산구 중앙대로124,A04,A0401,A04011000,0,0,0,0,경상남도,창원시
125,STYLE FIT 두타,서울특별시 중구 장충단로 275,A04,A0401,A04011000,0,0,0,0,서울특별시,중구
126,Sjsj롯데파주아울렛,경기도 파주시 회동길 390,A04,A0401,A04011000,0,0,0,0,경기도,파주시
127,VANS 신제주,"제주특별자치도 제주시 신광로 33-1, 1층 (연동)",A04,A0401,A04011000,0,0,0,0,제주특별자치도,제주시
128,W-store스타약국,인천광역시 중구 공항로 272,A04,A0401,A04011000,0,0,0,0,인천광역시,중구
129,Y컨셉 롯데서울역,서울특별시 중구 한강대로 405 (봉래동2가),A04,A0401,A04011000,0,0,0,0,서울특별시,중구
130,Y컨셉멀티,부산광역시 기장군 기장해안로 147,A04,A0401,A04011000,0,0,0,0,부산광역시,기장군
131,ZEN 롯데팩토리가산,"서울특별시 금천구 벚꽃로 278 ,2층(가산동)",A04,A0401,A04011000,0,0,0,0,서울특별시,금천구
132,ok스키샵,전북특별자치도 무주군 설천면 내배방길 6,A04,A0401,A04010600,0,0,0,0,전북특별자치도,무주군
133,㈜러쉬코리아 대학로점,서울특별시 종로구 대명길 27,A04,A0401,A04011000,0,0,0,0,서울특별시,종로구
134,㈜엔터식스 왕십리역사점,서울특별시 성동구 왕십리광장로 17,A04,A0401,A04011000,0,0,0,0,서울특별시,성동구
135,가까운약국 서면,"부산광역시 부산진구 가야대로 779,1층(부전동)",A04,A0401,A04011000,0,0,0,0,부산광역시,부산진구
136,가네시 롯데본점,서울특별시 중구 남대문로 81,A04,A0401,A04011000,0,0,0,0,서울특별시,중구
137,가미성형외과,서울특별시 강남구 테헤란로105 13층,A04,A0401,A04011000,1,0,1,1,서울특별시,강남구
138,가치 롯데 본점,서울특별시 중구 을지로 30,A04,A0401,A04011000,0,0,0,0,서울특별시,중구
139,간격 드로잉스페이스,서울특별시 마포구 월드컵로23길 20 망원빌,A04,A0401,A04010600,1,0,0,1,서울특별시,마포구
140,강경젓갈시장,충청남도 논산시 강경읍 옥녀봉로27번길 30-3,A04,A0401,A04010200,0,0,0,0,충청남도,논산시
141,강남테마피부과의원,서울특별시 서초구 강남대로 423한승빌딩 7층,A04,A0401,A04011000,0,0,1,0,서울특별시,서초구
142,강동역점JDX,서울특별시 강동구 천호대로1084,A04,A0401,A04011000,0,0,1,0,서울특별시,강동구
143,강릉OFS (아디다스),강원특별자치도 강릉시 금성로31번길 2 (성남동),A04,A0401,A04011000,0,0,0,0,강원특별자치도,강릉시
144,강진상설시장,전라남도 강진군 강진읍 시장길 17-14,A04,A0401,A04010200,0,0,1,0,전라남도,강진군
145,강추낚시,경기도 화성시 송산면 화성로 515,A04,A0401,A04010600,0,0,0,0,경기도,화성시
146,갤럭시 신세계아울렛 부산점,부산광역시 기장군 장안읍 정관로 1133,A04,A0401,A04011000,0,0,0,0,부산광역시,기장군
147,갤럭시 신세계아울렛 파주점,경기도 파주시 필승로 200 422호,A04,A0401,A04011000,0,0,0,0,경기도,파주시
148,갤럭시 현대아울렛 김포점,경기도 김포시 아라육로152번길 100,A04,A0401,A04011000,0,0,0,0,경기도,김포시
149,갤럭시 현대아울렛 송도점,인천광역시 연수구 송도국제대로 123 2층,A04,A0401,A04011000,0,0,0,0,인천광역시,연수구
150,갤럭시라이프스타일 롯데 관악점,서울특별시 관악구 봉천로 209,A04,A0401,A04011000,0,0,0,0,서울특별시,관악구
151,갤럭시라이프스타일 롯데 광복점,부산광역시 중구 중앙대로 2,A04,A0401,A04011000,0,0,0,0,부산광역시,중구
152,갤럭시라이프스타일 롯데 분당점,경기도 성남시 분당구 황새울로200번길 45 4층,A04,A0401,A04011000,0,0,0,0,경기도,성남시
153,갤럭시라이프스타일 롯데 스타시티점,서울특별시 광진구 능동로 92,A04,A0401,A04011000,0,0,0,0,서울특별시,광진구
154,갤럭시라이프스타일 롯데 인천터미널점,인천광역시 미추홀구 연남로 35,A04,A0401,A04011000,0,0,0,0,인천광역시,미추홀구
155,갤럭시라이프스타일 롯데 청량리점,서울특별시 동대문구 왕산로 214 5층,A04,A0401,A04011000,0,0,0,0,서울특별시,동대문구
156,갤럭시라이프스타일 신세계 센텀시티점,충청남도 천안시 동남구 만남로 43,A04,A0401,A04011000,0,0,0,0,충청남도,천안시
157,갤럭시라이프스타일 현대 미아점,서울특별시 성북구 동소문로 315,A04,A0401,A04011000,0,0,0,0,서울특별시,성북구
158,갤럭시라이프스타일신세계센텀시티점,부산광역시 해운대구광역시 해운대구광역시 센텀남대로 35 5층,A04,A0401,A04011000,0,0,0,0,부산광역시,해운대구광역시
159,갭키즈 스타필드고양,경기도 고양시 덕양구 고양대로 1955,A04,A0401,A04011000,0,0,1,0,경기도,고양시
160,갸름한성형외과,서울특별시 강남구 강남대로390 21층,A04,A0401,A04011000,0,0,0,0,서울특별시,강남구
161,게스 롯데광교,경기도 수원시 영통구 도청로 10,A04,A0401,A04011000,0,0,0,0,경기도,수원시
162,게스 롯데동부산,부산광역시 기장군 기장해안로 147,A04,A0401,A04011000,0,0,0,0,부산광역시,기장군
163,게스 인천신포,인천광역시 중구 신포로 32-1,A04,A0401,A04011000,0,0,0,0,인천광역시,중구
164,게스 제주지하,"제주특별자치도 제주시 중앙로 지하 60, 293호",A04,A0401,A04011000,0,0,1,0,제주특별자치도,제주시
165,게스 현대 가든파이브 송파,서울특별시 송파구 충민로 66,A04,A0401,A04011000,0,0,0,0,서울특별시,송파구
166,게스키즈 롯데이천,경기도 이천시 호법면 프리미엄아울렛로 177-74 롯데프리미엄아울렛,A04,A0401,A04011000,0,0,0,0,경기도,이천시
167,겐조 롯데백화점 에비뉴엘 월드타워점,서울특별시 송파구 올림픽로 300¸ 3층,A04,A0401,A04011000,0,0,0,0,서울특별시,송파구
168,겐조_롯데몰 동부산점,부산광역시 기장군 기장읍 기장해안로 147,A04,A0401,A04011000,0,0,0,0,부산광역시,기장군
169,경남관광기념품점 창원,경상남도 창원시 성산구 원이대로 362 창원컨벤션센터,A04,A0401,A04011000,0,0,1,0,경상남도,창원시
170,고궁마실,서울특별시 종로구 창경궁로 229,A04,A0401,A04010600,0,0,0,1,서울특별시,종로구
171,고려홍삼 제주연동,제주특별자치도 제주시 제주시 신광로 27(연동),A04,A0401,A04011000,0,0,0,0,제주특별자치도,제주시
172,고리울동굴시장,경기도 부천시 고리울로64번길 27,A04,A0401,A04010200,0,0,0,0,경기도,부천시
173,고마다락,충청남도 공주시 봉황로 54-1,A04,A0401,A04010600,0,0,0,0,충청남도,공주시
174,고분다리전통시장,서울특별시 강동구 구천면로34길 8,A04,A0401,A04010200,0,0,0,0,서울특별시,강동구
175,고성 DMZ박물관 뮤지엄샵,강원특별자치도 고성군 현내면 통일전망대로 369,A04,A0401,A04010900,0,0,0,0,강원특별자치도,고성군
176,고속터미널 꽃도매상가,서울특별시 서초구 신반포로 194,A04,A0401,A04010600,0,0,0,0,서울특별시,서초구
177,고속터미널 의류도매상가,서울특별시 서초구 신반포로 194,A04,A0401,A04010600,0,0,0,0,서울특별시,서초구
178,고야드 갤러리아EAST,서울특별시 강남구 압구정로 407,A04,A0401,A04011000,0,0,0,0,서울특별시,강남구
179,고야드 현대무역,"서울특별시 강남구 테헤란로 517 , 1층",A04,A0401,A04011000,0,0,0,0,서울특별시,강남구
180,고이비토 동대문,서울특별시 중구 장충단로 215,A04,A0401,A04011000,0,0,0,0,서울특별시,중구
181,곡성 기차당 뚝방마켓,전라남도 곡성군 곡성읍 곡성로 898,A04,A0401,A04010900,0,0,0,0,전라남도,곡성군
182,골든구스 신세계여주,경기도 여주시 명품로 360,A04,A0401,A04011000,0,0,0,0,경기도,여주시
183,골든구스 현대송도,"인천광역시 연수구 송도국제대로 123,1층(현대아울렛)",A04,A0401,A04011000,0,0,1,0,인천광역시,연수구
184,골든듀 AK분당,경기도 성남시 분당구 황새울로360번길 42,A04,A0401,A04011000,0,0,0,0,경기도,성남시
185,골든듀 AK수원,경기도 수원시 팔달구 덕영대로 924,A04,A0401,A04011000,0,0,1,0,경기도,수원시
186,골든듀 건대스타시티,서울특별시 광진구 능동로 92,A04,A0401,A04011000,0,0,0,0,서울특별시,광진구
187,골든듀 디큐브시티,서울특별시 구로구 경인로 662,A04,A0401,A04011000,0,0,0,0,서울특별시,구로구
188,골든듀 롯데김포,서울특별시 강서구 하늘길 지하77,A04,A0401,A04011000,0,0,0,0,서울특별시,강서구
189,골든듀 롯데대전,대전광역시 서구 계룡로 598,A04,A0401,A04011000,0,0,0,0,대전광역시,서구
190,골든듀 롯데동래,부산광역시 동래구 중앙대로 1393,A04,A0401,A04011000,0,0,0,0,부산광역시,동래구
191,골든듀 롯데동부산,부산광역시 기장군 기장해안로 147,A04,A0401,A04011000,0,0,0,0,부산광역시,기장군
192,골든듀 롯데안산,경기도 안산시 단원구 고잔1길 12,A04,A0401,A04011000,0,0,0,0,경기도,안산시
193,골든듀 롯데인천터미널,인천광역시 미추홀구 연남로 35,A04,A0401,A04011000,0,0,0,0,인천광역시,미추홀구
194,골든듀 롯데일산,경기도 고양시 일산동구 중앙로 1283,A04,A0401,A04011000,0,0,0,0,경기도,고양시
195,골든듀 롯데잠실,서울특별시 송파구 올림픽로 240,A04,A0401,A04011000,0,0,1,0,서울특별시,송파구
196,골든듀 롯데청량리,서울특별시 동대문구 왕산로 214,A04,A0401,A04011000,0,0,1,0,서울특별시,동대문구
197,골든듀 롯데파주,경기도 파주시 회동길 390 롯데프리미엄 아울렛,A04,A0401,A04011000,0,0,0,0,경기도,파주시
198,골든듀 롯데평촌,경기도 안양시 동안구 시민대로 180,A04,A0401,A04011000,0,0,0,0,경기도,안양시
199,골든듀 신세계본점,서울특별시 중구 소공로 63,A04,A0401,A04011000,0,0,0,0,서울특별시,중구
200,골든듀 신세계여주,경기도 여주시 명품로 360-1,A04,A0401,A04011000,0,0,0,0,경기도,여주시
201,골든듀 신세계영등포,서울특별시 영등포구 영중로 9,A04,A0401,A04011000,0,0,0,0,서울특별시,영등포구
202,골든듀 현대김포,경기도 김포시 아라육로152번길 100,A04,A0401,A04011000,0,0,0,0,경기도,김포시
203,골든듀 현대무역,서울특별시 강남구 테헤란로 517,A04,A0401,A04011000,0,0,1,0,서울특별시,강남구
204,골든듀 현대송도,인천광역시 연수구 송도국제대로 123,A04,A0401,A04011000,0,0,0,0,인천광역시,연수구
205,골든듀 현대신촌,서울특별시 서대문구 신촌로 83,A04,A0401,A04011000,0,0,0,0,서울특별시,서대문구
206,골든듀 현대울산,울산광역시 남구 삼산로 261,A04,A0401,A04011000,0,0,0,0,울산광역시,남구
207,골든듀 현대천호,서울특별시 강동구 천호대로 1005 현대백화점,A04,A0401,A04011000,0,0,0,0,서울특별시,강동구
208,골든듀 현대충청,충청북도 청주시 흥덕구 직지대로 308,A04,A0401,A04011000,0,0,0,0,충청북도,청주시
209,골든듀 현대판교,경기도 성남시 분당구 판교역로146번길 20,A04,A0401,A04011000,0,0,0,1,경기도,성남시
