,name,naverURL
71,거제도 펜션팔색조,"https://map.naver.com/p/search/%EA%B1%B0%EC%A0%9C%EB%8F%84%20%ED%8E%9C%EC%85%98%ED%8C%94%EC%83%89%EC%A1%B0/place/11709248?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
72,거제도섬마을펜션,"https://map.naver.com/p/search/%EA%B1%B0%EC%A0%9C%EB%8F%84%EC%84%AC%EB%A7%88%EC%9D%84%ED%8E%9C%EC%85%98/place/11828519?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
73,거제뷰골프텔,"https://map.naver.com/p/search/%EA%B1%B0%EC%A0%9C%EB%B7%B0%EA%B3%A8%ED%94%84%ED%85%94/place/37604302?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
74,거제삼성호텔,"https://map.naver.com/p/search/%EA%B1%B0%EC%A0%9C%EC%82%BC%EC%84%B1%ED%98%B8%ED%85%94/?c=15.00,0,0,0,dh"
75,거제오션호텔,"https://map.naver.com/p/search/%EA%B1%B0%EC%A0%9C%EC%98%A4%EC%85%98%ED%98%B8%ED%85%94/?c=15.00,0,0,0,dh"
76,거창서핑파크,"https://map.naver.com/p/search/%EA%B1%B0%EC%B0%BD%EC%84%9C%ED%95%91%ED%8C%8C%ED%81%AC/?c=15.00,0,0,0,dh"
77,게더링 앳 홍대1(게더링앳홍대),"https://map.naver.com/p/search/%EA%B2%8C%EB%8D%94%EB%A7%81%20%EC%95%B3%20%ED%99%8D%EB%8C%801%28%EA%B2%8C%EB%8D%94%EB%A7%81%EC%95%B3%ED%99%8D%EB%8C%80%29/?c=15.00,0,0,0,dh"
78,게더링 앳 홍대2(게더링앳홍대),"https://map.naver.com/p/search/%EA%B2%8C%EB%8D%94%EB%A7%81%20%EC%95%B3%20%ED%99%8D%EB%8C%802%28%EA%B2%8C%EB%8D%94%EB%A7%81%EC%95%B3%ED%99%8D%EB%8C%80%29/?c=15.00,0,0,0,dh"
79,게스트145,"https://map.naver.com/p/search/%EA%B2%8C%EC%8A%A4%ED%8A%B8145/?c=15.00,0,0,0,dh"
80,게스트하우스 play at home(플레이앳홈),"https://map.naver.com/p/search/%EA%B2%8C%EC%8A%A4%ED%8A%B8%ED%95%98%EC%9A%B0%EC%8A%A4%20play%20at%20home%28%ED%94%8C%EB%A0%88%EC%9D%B4%EC%95%B3%ED%99%88%29/place/1796686783?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
