,name,naverURL
41,코리아레저캠프,"https://map.naver.com/p/search/%EC%BD%94%EB%A6%AC%EC%95%84%EB%A0%88%EC%A0%80%EC%BA%A0%ED%94%84/place/11864290?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
42,크레이지팡팡,"https://map.naver.com/p/search/%ED%81%AC%EB%A0%88%EC%9D%B4%EC%A7%80%ED%8C%A1%ED%8C%A1/?c=15.00,0,0,0,dh"
43,클라임바운스 수원점,"https://map.naver.com/p/search/%ED%81%B4%EB%9D%BC%EC%9E%84%EB%B0%94%EC%9A%B4%EC%8A%A4%20%EC%88%98%EC%9B%90%EC%A0%90/place/1524004286?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
44,통영 어드벤처타워,"https://map.naver.com/p/search/%ED%86%B5%EC%98%81%20%EC%96%B4%EB%93%9C%EB%B2%A4%EC%B2%98%ED%83%80%EC%9B%8C/?c=15.00,0,0,0,dh"
45,평창 포레스트 어드벤처,"https://map.naver.com/p/search/%ED%8F%89%EC%B0%BD%20%ED%8F%AC%EB%A0%88%EC%8A%A4%ED%8A%B8%20%EC%96%B4%EB%93%9C%EB%B2%A4%EC%B2%98/?c=15.00,0,0,0,dh"
46,평창군 스카이 타워 체험시설,"https://map.naver.com/p/search/%ED%8F%89%EC%B0%BD%EA%B5%B0%20%EC%8A%A4%EC%B9%B4%EC%9D%B4%20%ED%83%80%EC%9B%8C%20%EC%B2%B4%ED%97%98%EC%8B%9C%EC%84%A4/?c=15.00,0,0,0,dh"
47,하영올레 3코스,"https://map.naver.com/p/search/%ED%95%98%EC%98%81%EC%98%AC%EB%A0%88%203%EC%BD%94%EC%8A%A4/place/1593992243?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
48,하이원추추파크,"https://map.naver.com/p/search/%ED%95%98%EC%9D%B4%EC%9B%90%EC%B6%94%EC%B6%94%ED%8C%8C%ED%81%AC/?c=15.00,0,0,0,dh"
49,한백레저,"https://map.naver.com/p/search/%ED%95%9C%EB%B0%B1%EB%A0%88%EC%A0%80/?c=15.00,0,0,0,dh"
50,해담마을 수륙양용차,"https://map.naver.com/p/search/%ED%95%B4%EB%8B%B4%EB%A7%88%EC%9D%84%20%EC%88%98%EB%A5%99%EC%96%91%EC%9A%A9%EC%B0%A8/place/1075499024?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
51,홍천 가리산 레포츠파크,"https://map.naver.com/p/search/%ED%99%8D%EC%B2%9C%20%EA%B0%80%EB%A6%AC%EC%82%B0%20%EB%A0%88%ED%8F%AC%EC%B8%A0%ED%8C%8C%ED%81%AC/place/888336120?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
52,히어로스포츠파크,"https://map.naver.com/p/search/%ED%9E%88%EC%96%B4%EB%A1%9C%EC%8A%A4%ED%8F%AC%EC%B8%A0%ED%8C%8C%ED%81%AC/?c=15.00,0,0,0,dh"
53,scg스포츠아카데미,"https://map.naver.com/p/search/scg%EC%8A%A4%ED%8F%AC%EC%B8%A0%EC%95%84%EC%B9%B4%EB%8D%B0%EB%AF%B8/place/1518940311?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
