,Unnamed: 0,name,naverURL,contains_review
17,17,건등낚시터,"https://map.naver.com/p/search/%EA%B1%B4%EB%93%B1%EB%82%9A%EC%8B%9C%ED%84%B0/place/924839942?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
20,20,경천호,"https://map.naver.com/p/search/%EA%B2%BD%EC%B2%9C%ED%98%B8/place/1274844345?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
27,27,고덕사회체육센터(실내수영장),"https://map.naver.com/p/search/%EA%B3%A0%EB%8D%95%EC%82%AC%ED%9A%8C%EC%B2%B4%EC%9C%A1%EC%84%BC%ED%84%B0%28%EC%8B%A4%EB%82%B4%EC%88%98%EC%98%81%EC%9E%A5%29/place/20316329?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
28,28,고북신송지,"https://map.naver.com/p/search/%EA%B3%A0%EB%B6%81%EC%8B%A0%EC%86%A1%EC%A7%80/place/17594954?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
32,32,고초골낚시터,"https://map.naver.com/p/search/%EA%B3%A0%EC%B4%88%EA%B3%A8%EB%82%9A%EC%8B%9C%ED%84%B0/place/20561451?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
35,35,골든블루마리나,"https://map.naver.com/p/search/%EA%B3%A8%EB%93%A0%EB%B8%94%EB%A3%A8%EB%A7%88%EB%A6%AC%EB%82%98/place/38507175?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
36,36,과림낚시터,"https://map.naver.com/p/search/%EA%B3%BC%EB%A6%BC%EB%82%9A%EC%8B%9C%ED%84%B0/place/18238152?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
41,41,광탄낚시레저타운,"https://map.naver.com/p/search/%EA%B4%91%ED%83%84%EB%82%9A%EC%8B%9C%EB%A0%88%EC%A0%80%ED%83%80%EC%9A%B4/place/1012650398?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
43,43,구례 호수공원 수상레저타운,"https://map.naver.com/p/search/%EA%B5%AC%EB%A1%80%20%ED%98%B8%EC%88%98%EA%B3%B5%EC%9B%90%20%EC%88%98%EC%83%81%EB%A0%88%EC%A0%80%ED%83%80%EC%9A%B4/place/877929110?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
44,44,구미시 낙동강 수상레포츠 체험센터,"https://map.naver.com/p/search/%EA%B5%AC%EB%AF%B8%EC%8B%9C%20%EB%82%99%EB%8F%99%EA%B0%95%20%EC%88%98%EC%83%81%EB%A0%88%ED%8F%AC%EC%B8%A0%20%EC%B2%B4%ED%97%98%EC%84%BC%ED%84%B0/place/588036851?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
45,45,구을비도,"https://map.naver.com/p/search/%EA%B5%AC%EC%9D%84%EB%B9%84%EB%8F%84/place/31347712?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
47,47,국화지낚시터,"https://map.naver.com/p/search/%EA%B5%AD%ED%99%94%EC%A7%80%EB%82%9A%EC%8B%9C%ED%84%B0/place/12765318?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
49,49,궁평항피싱피어,"https://map.naver.com/p/search/%EA%B6%81%ED%8F%89%ED%95%AD%ED%94%BC%EC%8B%B1%ED%94%BC%EC%96%B4/place/19130425?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
50,50,귀덕바다투명카약,"https://map.naver.com/p/search/%EA%B7%80%EB%8D%95%EB%B0%94%EB%8B%A4%ED%88%AC%EB%AA%85%EC%B9%B4%EC%95%BD/place/1277340604?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
51,51,귀운낚시터,"https://map.naver.com/p/search/%EA%B7%80%EC%9A%B4%EB%82%9A%EC%8B%9C%ED%84%B0/place/13432616?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
52,52,그랜드 워커힐 리버파크(야외수영장),"https://map.naver.com/p/search/%EA%B7%B8%EB%9E%9C%EB%93%9C%20%EC%9B%8C%EC%BB%A4%ED%9E%90%20%EB%A6%AC%EB%B2%84%ED%8C%8C%ED%81%AC%28%EC%95%BC%EC%99%B8%EC%88%98%EC%98%81%EC%9E%A5%29/place/13474335?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
57,57,금원수목원수영장,"https://map.naver.com/p/search/%EA%B8%88%EC%9B%90%EC%88%98%EB%AA%A9%EC%9B%90%EC%88%98%EC%98%81%EC%9E%A5/place/12878238?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
61,61,길명낚시공원,"https://map.naver.com/p/search/%EA%B8%B8%EB%AA%85%EB%82%9A%EC%8B%9C%EA%B3%B5%EC%9B%90/place/1705053199?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
63,63,길정 낚시터,"https://map.naver.com/p/search/%EA%B8%B8%EC%A0%95%20%EB%82%9A%EC%8B%9C%ED%84%B0/place/13432892?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
64,64,김녕요트투어,"https://map.naver.com/p/search/%EA%B9%80%EB%85%95%EC%9A%94%ED%8A%B8%ED%88%AC%EC%96%B4/place/13136978?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
65,65,김포스포츠센터(실내수영장),"https://map.naver.com/p/search/%EA%B9%80%ED%8F%AC%EC%8A%A4%ED%8F%AC%EC%B8%A0%EC%84%BC%ED%84%B0%28%EC%8B%A4%EB%82%B4%EC%88%98%EC%98%81%EC%9E%A5%29/place/11664109?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
66,66,까치양어장,"https://map.naver.com/p/search/%EA%B9%8C%EC%B9%98%EC%96%91%EC%96%B4%EC%9E%A5/place/18243299?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
68,68,난지한강공원물놀이장,"https://map.naver.com/p/search/%EB%82%9C%EC%A7%80%ED%95%9C%EA%B0%95%EA%B3%B5%EC%9B%90%EB%AC%BC%EB%86%80%EC%9D%B4%EC%9E%A5/place/13529706?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
70,70,남원워터월드수상스키장,"https://map.naver.com/p/search/%EB%82%A8%EC%9B%90%EC%9B%8C%ED%84%B0%EC%9B%94%EB%93%9C%EC%88%98%EC%83%81%EC%8A%A4%ED%82%A4%EC%9E%A5/place/12924203?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
71,71,남전낚시터,"https://map.naver.com/p/search/%EB%82%A8%EC%A0%84%EB%82%9A%EC%8B%9C%ED%84%B0/place/1365940966?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
72,72,남창낚시터(남창지),"https://map.naver.com/p/search/%EB%82%A8%EC%B0%BD%EB%82%9A%EC%8B%9C%ED%84%B0%28%EB%82%A8%EC%B0%BD%EC%A7%80%29/place/20573480?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
75,75,남한강수상스키장,"https://map.naver.com/p/search/%EB%82%A8%ED%95%9C%EA%B0%95%EC%88%98%EC%83%81%EC%8A%A4%ED%82%A4%EC%9E%A5/place/21352928?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
76,76,남해군요트학교,"https://map.naver.com/p/search/%EB%82%A8%ED%95%B4%EA%B5%B0%EC%9A%94%ED%8A%B8%ED%95%99%EA%B5%90/place/13208084?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
77,77,남해카약체험센터,"https://map.naver.com/p/search/%EB%82%A8%ED%95%B4%EC%B9%B4%EC%95%BD%EC%B2%B4%ED%97%98%EC%84%BC%ED%84%B0/place/31936427?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
84,84,노진낚시터,"https://map.naver.com/p/search/%EB%85%B8%EC%A7%84%EB%82%9A%EC%8B%9C%ED%84%B0/place/1675364533?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
85,85,누산수로,"https://map.naver.com/p/search/%EB%88%84%EC%82%B0%EC%88%98%EB%A1%9C/place/18621053?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
86,86,뉴서울 다이빙 풀,"https://map.naver.com/p/search/%EB%89%B4%EC%84%9C%EC%9A%B8%20%EB%8B%A4%EC%9D%B4%EB%B9%99%20%ED%92%80/place/1453413677?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
88,88,다이브라이프,"https://map.naver.com/p/search/%EB%8B%A4%EC%9D%B4%EB%B8%8C%EB%9D%BC%EC%9D%B4%ED%94%84/place/1683397498?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
93,93,달월낚시터,"https://map.naver.com/p/search/%EB%8B%AC%EC%9B%94%EB%82%9A%EC%8B%9C%ED%84%B0/place/13390660?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
94,94,당골낚시터,"https://map.naver.com/p/search/%EB%8B%B9%EA%B3%A8%EB%82%9A%EC%8B%9C%ED%84%B0/place/31626227?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
97,97,당진 초대리지,"https://map.naver.com/p/search/%EB%8B%B9%EC%A7%84%20%EC%B4%88%EB%8C%80%EB%A6%AC%EC%A7%80/place/17701068?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
99,99,대동 낚시터,"https://map.naver.com/p/search/%EB%8C%80%EB%8F%99%20%EB%82%9A%EC%8B%9C%ED%84%B0/place/13164243?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
102,102,대석낚시터,"https://map.naver.com/p/search/%EB%8C%80%EC%84%9D%EB%82%9A%EC%8B%9C%ED%84%B0/place/13391584?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
107,107,대천항 아인스월드,"https://map.naver.com/p/search/%EB%8C%80%EC%B2%9C%ED%95%AD%20%EC%95%84%EC%9D%B8%EC%8A%A4%EC%9B%94%EB%93%9C/place/1268143300?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
110,110,더 초리골,"https://map.naver.com/p/search/%EB%8D%94%20%EC%B4%88%EB%A6%AC%EA%B3%A8/place/1281289341?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
112,112,더시크릿수상레저,"https://map.naver.com/p/search/%EB%8D%94%EC%8B%9C%ED%81%AC%EB%A6%BF%EC%88%98%EC%83%81%EB%A0%88%EC%A0%80/place/10972584?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
114,114,덕봉낚시터,"https://map.naver.com/p/search/%EB%8D%95%EB%B4%89%EB%82%9A%EC%8B%9C%ED%84%B0/place/12885509?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
116,116,덕송지 수상 풍차 낚시터,"https://map.naver.com/p/search/%EB%8D%95%EC%86%A1%EC%A7%80%20%EC%88%98%EC%83%81%20%ED%92%8D%EC%B0%A8%20%EB%82%9A%EC%8B%9C%ED%84%B0/place/34359703?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
119,119,덕풍계곡 플라이낚시,"https://map.naver.com/p/search/%EB%8D%95%ED%92%8D%EA%B3%84%EA%B3%A1%20%ED%94%8C%EB%9D%BC%EC%9D%B4%EB%82%9A%EC%8B%9C/place/12924945?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
120,120,도농한강공원물놀이장,"https://map.naver.com/p/search/%EB%8F%84%EB%86%8D%ED%95%9C%EA%B0%95%EA%B3%B5%EC%9B%90%EB%AC%BC%EB%86%80%EC%9D%B4%EC%9E%A5/place/38342140?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
123,123,도시바다낚시터,"https://map.naver.com/p/search/%EB%8F%84%EC%8B%9C%EB%B0%94%EB%8B%A4%EB%82%9A%EC%8B%9C%ED%84%B0/place/31028965?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
124,124,독도 바다낚시터,"https://map.naver.com/p/search/%EB%8F%85%EB%8F%84%20%EB%B0%94%EB%8B%A4%EB%82%9A%EC%8B%9C%ED%84%B0/place/37879279?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
125,125,독정낚시터,"https://map.naver.com/p/search/%EB%8F%85%EC%A0%95%EB%82%9A%EC%8B%9C%ED%84%B0/place/13391422?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
126,126,돌고래수상리조트,"https://map.naver.com/p/search/%EB%8F%8C%EA%B3%A0%EB%9E%98%EC%88%98%EC%83%81%EB%A6%AC%EC%A1%B0%ED%8A%B8/place/10965233?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
130,130,동강드림래프팅,"https://map.naver.com/p/search/%EB%8F%99%EA%B0%95%EB%93%9C%EB%A6%BC%EB%9E%98%ED%94%84%ED%8C%85/place/12886837?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
131,131,동강리버버깅,"https://map.naver.com/p/search/%EB%8F%99%EA%B0%95%EB%A6%AC%EB%B2%84%EB%B2%84%EA%B9%85/place/13130517?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
133,133,동검레저바다낚시,"https://map.naver.com/p/search/%EB%8F%99%EA%B2%80%EB%A0%88%EC%A0%80%EB%B0%94%EB%8B%A4%EB%82%9A%EC%8B%9C/place/745003468?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
135,135,동명 방파제,"https://map.naver.com/p/search/%EB%8F%99%EB%AA%85%20%EB%B0%A9%ED%8C%8C%EC%A0%9C/place/15086407?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
136,136,동이사람들(안동래프팅),"https://map.naver.com/p/search/%EB%8F%99%EC%9D%B4%EC%82%AC%EB%9E%8C%EB%93%A4%28%EC%95%88%EB%8F%99%EB%9E%98%ED%94%84%ED%8C%85%29/place/31902271?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
141,141,두밀촌낚시터,"https://map.naver.com/p/search/%EB%91%90%EB%B0%80%EC%B4%8C%EB%82%9A%EC%8B%9C%ED%84%B0/place/16994129?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
143,143,뒷방울 저수지,"https://map.naver.com/p/search/%EB%92%B7%EB%B0%A9%EC%9A%B8%20%EC%A0%80%EC%88%98%EC%A7%80/place/18252124?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
146,146,득량만바다낚시공원,"https://map.naver.com/p/search/%EB%93%9D%EB%9F%89%EB%A7%8C%EB%B0%94%EB%8B%A4%EB%82%9A%EC%8B%9C%EA%B3%B5%EC%9B%90/place/1069192213?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
147,147,등대바다낚시터,"https://map.naver.com/p/search/%EB%93%B1%EB%8C%80%EB%B0%94%EB%8B%A4%EB%82%9A%EC%8B%9C%ED%84%B0/place/12828909?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
149,149,레인보우 서프,"https://map.naver.com/p/search/%EB%A0%88%EC%9D%B8%EB%B3%B4%EC%9A%B0%20%EC%84%9C%ED%94%84/place/1081777106?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
152,152,롱비치 서프스쿨,"https://map.naver.com/p/search/%EB%A1%B1%EB%B9%84%EC%B9%98%20%EC%84%9C%ED%94%84%EC%8A%A4%EC%BF%A8/place/36547074?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
154,154,리버포인트 수상레저,"https://map.naver.com/p/search/%EB%A6%AC%EB%B2%84%ED%8F%AC%EC%9D%B8%ED%8A%B8%20%EC%88%98%EC%83%81%EB%A0%88%EC%A0%80/place/37704766?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
159,159,마정 낚시터 (마정지 낚시터),"https://map.naver.com/p/search/%EB%A7%88%EC%A0%95%20%EB%82%9A%EC%8B%9C%ED%84%B0%20%28%EB%A7%88%EC%A0%95%EC%A7%80%20%EB%82%9A%EC%8B%9C%ED%84%B0%29/place/12867722?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
162,162,만정민트바다낚시터,"https://map.naver.com/p/search/%EB%A7%8C%EC%A0%95%EB%AF%BC%ED%8A%B8%EB%B0%94%EB%8B%A4%EB%82%9A%EC%8B%9C%ED%84%B0/place/1397116098?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
163,163,만정바다좌대낚시터,"https://map.naver.com/p/search/%EB%A7%8C%EC%A0%95%EB%B0%94%EB%8B%A4%EC%A2%8C%EB%8C%80%EB%82%9A%EC%8B%9C%ED%84%B0/place/31028965?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
164,164,만정사계절바다낚시터,"https://map.naver.com/p/search/%EB%A7%8C%EC%A0%95%EC%82%AC%EA%B3%84%EC%A0%88%EB%B0%94%EB%8B%A4%EB%82%9A%EC%8B%9C%ED%84%B0/place/1592485464?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
165,165,말봉바다낚시터,"https://map.naver.com/p/search/%EB%A7%90%EB%B4%89%EB%B0%94%EB%8B%A4%EB%82%9A%EC%8B%9C%ED%84%B0/place/11879589?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
170,170,명암낚시터,"https://map.naver.com/p/search/%EB%AA%85%EC%95%94%EB%82%9A%EC%8B%9C%ED%84%B0/place/38771400?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
177,177,묵리낚시터,"https://map.naver.com/p/search/%EB%AC%B5%EB%A6%AC%EB%82%9A%EC%8B%9C%ED%84%B0/place/13433107?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
179,179,문서프,"https://map.naver.com/p/search/%EB%AC%B8%EC%84%9C%ED%94%84/place/37746343?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
182,182,물새수상스키장,"https://map.naver.com/p/search/%EB%AC%BC%EC%83%88%EC%88%98%EC%83%81%EC%8A%A4%ED%82%A4%EC%9E%A5/place/11656441?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
183,183,미란다 스파플러스,"https://map.naver.com/p/search/%EB%AF%B8%EB%9E%80%EB%8B%A4%20%EC%8A%A4%ED%8C%8C%ED%94%8C%EB%9F%AC%EC%8A%A4/place/11888380?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
185,185,바다여행잠수교실,"https://map.naver.com/p/search/%EB%B0%94%EB%8B%A4%EC%97%AC%ED%96%89%EC%9E%A0%EC%88%98%EA%B5%90%EC%8B%A4/place/20354753?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
188,188,바하마수상레포츠,"https://map.naver.com/p/search/%EB%B0%94%ED%95%98%EB%A7%88%EC%88%98%EC%83%81%EB%A0%88%ED%8F%AC%EC%B8%A0/place/38463263?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
190,190,반제낚시터,"https://map.naver.com/p/search/%EB%B0%98%EC%A0%9C%EB%82%9A%EC%8B%9C%ED%84%B0/place/13294009?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
193,193,배다골테마파크수영장,"https://map.naver.com/p/search/%EB%B0%B0%EB%8B%A4%EA%B3%A8%ED%85%8C%EB%A7%88%ED%8C%8C%ED%81%AC%EC%88%98%EC%98%81%EC%9E%A5/place/787187760?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
198,198,백두산낚시터,"https://map.naver.com/p/search/%EB%B0%B1%EB%91%90%EC%82%B0%EB%82%9A%EC%8B%9C%ED%84%B0/place/19038684?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
200,200,백용낚시터,"https://map.naver.com/p/search/%EB%B0%B1%EC%9A%A9%EB%82%9A%EC%8B%9C%ED%84%B0/place/13432833?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
204,204,벌말선착장,"https://map.naver.com/p/search/%EB%B2%8C%EB%A7%90%EC%84%A0%EC%B0%A9%EC%9E%A5/place/17582464?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
209,209,보보스다이브리조트,"https://map.naver.com/p/search/%EB%B3%B4%EB%B3%B4%EC%8A%A4%EB%8B%A4%EC%9D%B4%EB%B8%8C%EB%A6%AC%EC%A1%B0%ED%8A%B8/place/973494224?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
210,210,보성비봉마리나,"https://map.naver.com/p/search/%EB%B3%B4%EC%84%B1%EB%B9%84%EB%B4%89%EB%A7%88%EB%A6%AC%EB%82%98/place/543026837?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
211,211,복금저수지(복심저수지),"https://map.naver.com/p/search/%EB%B3%B5%EA%B8%88%EC%A0%80%EC%88%98%EC%A7%80%28%EB%B3%B5%EC%8B%AC%EC%A0%80%EC%88%98%EC%A7%80%29/place/17742333?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
213,213,봉재낚시터,"https://map.naver.com/p/search/%EB%B4%89%EC%9E%AC%EB%82%9A%EC%8B%9C%ED%84%B0/place/12456394?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
216,216,부산요트투어 3355마린,"https://map.naver.com/p/search/%EB%B6%80%EC%82%B0%EC%9A%94%ED%8A%B8%ED%88%AC%EC%96%B4%203355%EB%A7%88%EB%A6%B0/place/1149944495?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
218,218,부여 산직지,"https://map.naver.com/p/search/%EB%B6%80%EC%97%AC%20%EC%82%B0%EC%A7%81%EC%A7%80/place/17744138?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
220,220,북한산천연옥워터파크,"https://map.naver.com/p/search/%EB%B6%81%ED%95%9C%EC%82%B0%EC%B2%9C%EC%97%B0%EC%98%A5%EC%9B%8C%ED%84%B0%ED%8C%8C%ED%81%AC/place/38427853?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
222,222,비바낚시터,"https://map.naver.com/p/search/%EB%B9%84%EB%B0%94%EB%82%9A%EC%8B%9C%ED%84%B0/place/1982615290?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
224,224,비진도 외항방파제,"https://map.naver.com/p/search/%EB%B9%84%EC%A7%84%EB%8F%84%20%EC%99%B8%ED%95%AD%EB%B0%A9%ED%8C%8C%EC%A0%9C/place/37824276?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
227,227,빠지에빠지다수상레저,"https://map.naver.com/p/search/%EB%B9%A0%EC%A7%80%EC%97%90%EB%B9%A0%EC%A7%80%EB%8B%A4%EC%88%98%EC%83%81%EB%A0%88%EC%A0%80/place/1445468002?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
233,233,산정낚시터,"https://map.naver.com/p/search/%EC%82%B0%EC%A0%95%EB%82%9A%EC%8B%9C%ED%84%B0/place/18242359?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
235,235,삼막곡낚시터,"https://map.naver.com/p/search/%EC%82%BC%EB%A7%89%EA%B3%A1%EB%82%9A%EC%8B%9C%ED%84%B0/place/583421015?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
237,237,삼인낚시터,"https://map.naver.com/p/search/%EC%82%BC%EC%9D%B8%EB%82%9A%EC%8B%9C%ED%84%B0/place/11695650?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
241,241,삼하낚시터,"https://map.naver.com/p/search/%EC%82%BC%ED%95%98%EB%82%9A%EC%8B%9C%ED%84%B0/place/1923427342?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
244,244,상덕낚시터,"https://map.naver.com/p/search/%EC%83%81%EB%8D%95%EB%82%9A%EC%8B%9C%ED%84%B0/place/13432857?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
246,246,상상낚시터,"https://map.naver.com/p/search/%EC%83%81%EC%83%81%EB%82%9A%EC%8B%9C%ED%84%B0/place/175920042?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
249,249,새미낚시터,"https://map.naver.com/p/search/%EC%83%88%EB%AF%B8%EB%82%9A%EC%8B%9C%ED%84%B0/place/13432937?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
250,250,서귀포홍리실내수영장,"https://map.naver.com/p/search/%EC%84%9C%EA%B7%80%ED%8F%AC%ED%99%8D%EB%A6%AC%EC%8B%A4%EB%82%B4%EC%88%98%EC%98%81%EC%9E%A5/place/1612778349?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
