,Unnamed: 0,name,naverURL,contains_review
18,18,송골매(패러글라이딩 스쿨),"https://map.naver.com/p/search/%EC%86%A1%EA%B3%A8%EB%A7%A4%28%ED%8C%A8%EB%9F%AC%EA%B8%80%EB%9D%BC%EC%9D%B4%EB%94%A9%20%EC%8A%A4%EC%BF%A8%29/place/18927909?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
19,19,스카이다이브코리아,"https://map.naver.com/p/search/%EC%8A%A4%EC%B9%B4%EC%9D%B4%EB%8B%A4%EC%9D%B4%EB%B8%8C%EC%BD%94%EB%A6%AC%EC%95%84/place/37001034?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
21,21,양평 미래항공스포츠,"https://map.naver.com/p/search/%EC%96%91%ED%8F%89%20%EB%AF%B8%EB%9E%98%ED%95%AD%EA%B3%B5%EC%8A%A4%ED%8F%AC%EC%B8%A0/place/11622672?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
22,22,에어 피닉스,"https://map.naver.com/p/search/%EC%97%90%EC%96%B4%20%ED%94%BC%EB%8B%89%EC%8A%A4/place/1019258337?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
25,25,여수국가대표패러글라이딩,"https://map.naver.com/p/search/%EC%97%AC%EC%88%98%EA%B5%AD%EA%B0%80%EB%8C%80%ED%91%9C%ED%8C%A8%EB%9F%AC%EA%B8%80%EB%9D%BC%EC%9D%B4%EB%94%A9/place/38332068?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
27,27,장암산 활공장,"https://map.naver.com/p/search/%EC%9E%A5%EC%95%94%EC%82%B0%20%ED%99%9C%EA%B3%B5%EC%9E%A5/place/667028024?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
28,28,조나단 패러글라이딩 스쿨,"https://map.naver.com/p/search/%EC%A1%B0%EB%82%98%EB%8B%A8%20%ED%8C%A8%EB%9F%AC%EA%B8%80%EB%9D%BC%EC%9D%B4%EB%94%A9%20%EC%8A%A4%EC%BF%A8/place/20080412?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
29,29,짱 패러글라이딩,"https://map.naver.com/p/search/%EC%A7%B1%20%ED%8C%A8%EB%9F%AC%EA%B8%80%EB%9D%BC%EC%9D%B4%EB%94%A9/place/1925544142?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
30,30,청춘 패러,"https://map.naver.com/p/search/%EC%B2%AD%EC%B6%98%20%ED%8C%A8%EB%9F%AC/place/1386753272?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
31,31,케이원항공경비행기조종체험비행,"https://map.naver.com/p/search/%EC%BC%80%EC%9D%B4%EC%9B%90%ED%95%AD%EA%B3%B5%EA%B2%BD%EB%B9%84%ED%96%89%EA%B8%B0%EC%A1%B0%EC%A2%85%EC%B2%B4%ED%97%98%EB%B9%84%ED%96%89/place/1526970221?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
34,34,패러이야기,"https://map.naver.com/p/search/%ED%8C%A8%EB%9F%AC%EC%9D%B4%EC%95%BC%EA%B8%B0/place/1843810135?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
38,38,합천패러글라이딩파크,"https://map.naver.com/p/search/%ED%95%A9%EC%B2%9C%ED%8C%A8%EB%9F%AC%EA%B8%80%EB%9D%BC%EC%9D%B4%EB%94%A9%ED%8C%8C%ED%81%AC/place/1888616271?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
