,name,addr1,cat1,cat2,cat3,힐링_int,혼자_int,자연_int,액티비티_int,province,city
22,고래사진관 필름현상소,서울특별시 중구 마른내로2길 31 (충무로3가),A02,A0203,A02030400,0,0,0,1,서울특별시,중구
23,고소동 천사벽화마을,전라남도 여수시 종화동,A02,A0203,A02030100,1,0,1,0,전라남도,여수시
24,고씨딸기체험농원,인천광역시 계양구 장제로1181번길 36,A02,A0203,A02030100,0,0,0,0,인천광역시,계양구
25,고양낙농치즈테마체험장,경기도 고양시 덕양구 통일로893번길 74 (관산동),A02,A0203,A02030100,0,0,0,0,경기도,고양시
26,고창하전갯벌마을,전북특별자치도 고창군 심원면 서전길 30,A02,A0203,A02030100,0,0,0,0,전북특별자치도,고창군
27,공수전리 마을관리휴양지,강원특별자치도 양양군 서면 구룡령로 2829-7,A02,A0203,A02030100,0,0,0,0,강원특별자치도,양양군
28,공주치즈스쿨,충청남도 공주시 신풍면 충의로 2358,A02,A0203,A02030400,0,0,0,0,충청남도,공주시
29,관사골작업실 협동조합,경상북도 영주시 두서길19번길 10,A02,A0203,A02030400,0,0,0,0,경상북도,영주시
30,광복로문화패션거리,부산광역시 중구 광복동,A02,A0203,A02030600,0,0,1,0,부산광역시,중구
31,광안리해변 테마거리,부산광역시 수영구 민락동,A02,A0203,A02030600,1,0,1,0,부산광역시,수영구
32,구 서도역 영상촬영장,전북특별자치도 남원시 사매면 서도길 32,A02,A0203,A02030400,1,0,0,1,전북특별자치도,남원시
33,구례목재문화체험장,전라남도 구례군 간전면 효곡리 366-1,A02,A0203,A02030400,0,0,0,0,전라남도,구례군
34,구룡포근대문화역사거리,경상북도 포항시 남구 구룡포읍 구룡포길 153-1,A02,A0203,A02030600,0,0,0,0,경상북도,포항시
35,구름숲아토리,전라남도 진도군 의신사천길 26 운림예원,A02,A0203,A02030400,0,0,0,0,전라남도,진도군
36,구이 안덕 건강힐링체험마을,전북특별자치도 완주군 구이면 장파길 72,A02,A0203,A02030100,0,0,1,0,전북특별자치도,완주군
37,귤향기 감귤체험농장,제주특별자치도 제주시 1100로 3118,A02,A0203,A02030100,0,0,1,1,제주특별자치도,제주시
38,근화동396청년창업공간,강원특별자치도 춘천시 중앙로 186,A02,A0203,A02030400,0,0,0,0,강원특별자치도,춘천시
39,금곡영화마을,전라남도 장성군 영화마을길 254-7 종합복지센타,A02,A0203,A02030400,0,0,0,0,전라남도,장성군
40,금산지구별그림책마을,충청남도 금산군 진산면 지방리,A02,A0203,A02030100,0,0,0,1,충청남도,금산군
41,금성전파사 새로고침센터,서울특별시 동대문구 고산자로36길 3 (제기동),A02,A0203,A02030400,1,0,0,1,서울특별시,동대문구
42,금풀애마을,강원특별자치도 양양군 현북면 남대천로 1532,A02,A0203,A02030100,1,0,0,1,강원특별자치도,양양군
43,김원일의 마당깊은 집,대구광역시 중구 약령길 33-10,A02,A0203,A02030400,0,0,0,0,대구광역시,중구
44,김천 이화만리 마을,경상북도 김천시 농소면 벽봉로 1651,A02,A0203,A02030100,0,0,0,1,경상북도,김천시
45,김해가야딸기테마파크,경상남도 김해시 칠산로210번길 128-62 (이동),A02,A0203,A02030100,0,0,0,0,경상남도,김해시
46,깡깡이 예술마을,부산광역시 영도구 대평북로 36,A02,A0203,A02030100,0,0,0,1,부산광역시,영도구
47,꽃재체험농원,경기도 파주시 조리읍 장곡리,A02,A0203,A02030100,0,0,0,0,경기도,파주시
48,꿈뜨락몰,전라남도 여수시 중앙로 43,A02,A0203,A02030400,0,0,0,0,전라남도,여수시
49,낙원동 포장마차거리,서울특별시 종로구 종로3가,A02,A0203,A02030600,0,0,0,0,서울특별시,종로구
50,낙타트레킹,제주특별자치도 서귀포시 표선면 번영로 2564-21,A02,A0203,A02030100,0,1,0,1,제주특별자치도,서귀포시
51,남원 화인당,전북특별자치도 남원시 월매안길 14-8 (쌍교동),A02,A0203,A02030200,0,0,0,1,전북특별자치도,남원시
52,남해 항도어촌체험마을,경상남도 남해군 미조면 동부대로310번길 32-8,A02,A0203,A02030100,0,0,0,0,경상남도,남해군
53,남해금천갯벌체험장,경상남도 남해군 삼동면 양화금로 76,A02,A0203,A02030100,1,0,1,0,경상남도,남해군
54,남해양떼목장 양마르뜨언덕,경상남도 남해군 삼동면 금암로 179-45​,A02,A0203,A02030100,0,0,0,0,경상남도,남해군
55,낭만농장 귤밭76번지,제주특별자치도 제주시 화북이동 5475,A02,A0203,A02030100,0,0,0,1,제주특별자치도,제주시
56,내동마을 연꽃단지,경기도 용인시 처인구 내동로23번길 6 내동마을회관,A02,A0203,A02030100,0,0,0,0,경기도,용인시
57,내맘대로폰케이스 홍대점,서울특별시 마포구 와우산로19길 21 (서교동),A02,A0203,A02030400,0,0,0,0,서울특별시,마포구
58,누구나투어,경기도 포천시 중앙로 168,A02,A0203,A02030400,0,0,0,1,경기도,포천시
59,다대어촌체험 휴양마을,경상남도 거제시 다대1길 6,A02,A0203,A02030100,0,0,0,0,경상남도,거제시
60,다락해영어조합법인,전라남도 영광군 백수읍 대신길2길 11-3,A02,A0203,A02030100,0,0,0,0,전라남도,영광군
61,다산딸기조합농원,경상북도 고령군 다산면 다산로 1244-9,A02,A0203,A02030100,0,0,1,0,경상북도,고령군
62,닥밭골 벽화마을,부산광역시 서구 망양로170번길 17-4,A02,A0203,A02030100,0,0,0,0,부산광역시,서구
63,달달미깡감귤밭,제주특별자치도 서귀포시 남원읍 하례리,A02,A0203,A02030100,0,0,0,1,제주특별자치도,서귀포시
64,달빛과쉬는시간,경기도 안성시 공도읍 용머리길 9-20,A02,A0203,A02030100,0,0,0,1,경기도,안성시
65,달오름마을,전북특별자치도 남원시 인월면 인월서길 42,A02,A0203,A02030100,0,0,0,0,전북특별자치도,남원시
66,담다헌 체험교육관,경기도 의정부시 송산로939번길 98,A02,A0203,A02030400,0,0,0,0,경기도,의정부시
67,담양추억의골목,전라남도 담양군 금성면 금성산성길 282-6,A02,A0203,A02030600,0,0,0,0,전라남도,담양군
68,답십리 영화의 거리,서울특별시 동대문구 답십리로 210-9 (답십리동),A02,A0203,A02030600,0,0,0,0,서울특별시,동대문구
69,당머리하모거리,전라남도 여수시 남산남1길 29-1,A02,A0203,A02030600,0,0,0,1,전라남도,여수시
70,대가야기마문화체험장,경상북도 고령군 신남로 61,A02,A0203,A02030200,0,0,0,0,경상북도,고령군
71,대관령 주주파크,강원특별자치도 평창군 대관령면 꽃밭양지길 51-30,A02,A0203,A02030100,0,0,0,0,강원특별자치도,평창군
72,대관령알프스양떼목장,강원특별자치도 평창군 대관령면 솔바위길 16-89,A02,A0203,A02030100,0,0,1,0,강원특별자치도,평창군
73,대동벽화마을,대전광역시 동구 백룡로48번길 일대,A02,A0203,A02030100,0,0,0,0,대전광역시,동구
74,대부도 흘곶 어촌체험 마을,경기도 안산시 단원구 대남로 618,A02,A0203,A02030100,0,0,1,0,경기도,안산시
75,대야도어촌체험휴양마을,충청남도 태안군 안면읍 대야로 349,A02,A0203,A02030100,0,0,0,0,충청남도,태안군
76,대포항 원조튀김골목,강원특별자치도 속초시 대포항희망길 55 (대포동),A02,A0203,A02030600,0,0,0,0,강원특별자치도,속초시
77,더 페이퍼랩,서울특별시 광진구 천호대로 549 (중곡동),A02,A0203,A02030400,0,0,0,0,서울특별시,광진구
78,도계유리마을,강원특별자치도 삼척시 도계읍 도계로 31,A02,A0203,A02030400,0,0,0,0,강원특별자치도,삼척시
79,도련 감귤나무 숲,제주특별자치도 제주시 도련남3길 81,A02,A0203,A02030400,0,0,1,0,제주특별자치도,제주시
80,도시해녀,제주특별자치도 제주시 애월읍 하귀2리 1670-1,A02,A0203,A02030100,1,0,1,1,제주특별자치도,제주시
81,도치돌 알파카목장,제주특별자치도 제주시 애월읍 도치돌길 293,A02,A0203,A02030100,0,1,0,1,제주특별자치도,제주시
82,도치돌목장,제주특별자치도 제주시 애월읍 도치돌길 303,A02,A0203,A02030100,1,1,0,1,제주특별자치도,제주시
83,독도전망대 케이블카,경상북도 울릉군 울릉읍 도동리,A02,A0203,A02030400,0,0,1,1,경상북도,울릉군
84,동대문 문구완구거리,서울특별시 종로구 종로52길 36,A02,A0203,A02030600,0,0,0,0,서울특별시,종로구
85,동리단길카페거리,광주광역시 동구 동명동,A02,A0203,A02030100,0,0,0,0,광주광역시,동구
86,동명동 카페거리,광주광역시 동구 동명동,A02,A0203,A02030600,0,0,0,0,광주광역시,동구
87,동키스타즈,경기도 이천시 호법면 동산로 154,A02,A0203,A02030100,1,0,0,0,경기도,이천시
88,동탄중앙어울림센터,경기도 화성시 동탄대로시범길 133,A02,A0203,A02030400,0,0,0,0,경기도,화성시
89,두맹이골목,제주특별자치도 제주시 일도이동,A02,A0203,A02030600,0,0,0,0,제주특별자치도,제주시
90,두억행복드림마을,전북특별자치도 완주군 용진읍 두억길 13-12,A02,A0203,A02030100,0,0,0,0,전북특별자치도,완주군
91,둔덕시골농촌체험센터,경상남도 거제시 청마로 159 둔덕시골농촌체험센터,A02,A0203,A02030100,0,0,0,0,경상남도,거제시
92,땅끝모노레일,전라남도 해남군 송지면 땅끝마을길 60-28,A02,A0203,A02030400,1,0,1,1,전라남도,해남군
93,락고재 컬쳐 라운지 애가헌,서울특별시 종로구 가회동,A02,A0203,A02030200,0,0,0,1,서울특별시,종로구
94,런닝맨 강릉점,강원특별자치도 강릉시 창해로 307 세인트존스 호텔,A02,A0203,A02030400,0,0,0,0,강원특별자치도,강릉시
95,레치키치 스튜디오,서울특별시 마포구 동교동,A02,A0203,A02030400,0,0,0,1,서울특별시,마포구
96,려우도예,강원특별자치도 춘천시 신동면 김유정로 1430-14,A02,A0203,A02030400,1,0,0,1,강원특별자치도,춘천시
97,로렌스길,서울특별시 마포구 상수동,A02,A0203,A02030600,0,0,0,0,서울특별시,마포구
98,르꼬따쥬,강원특별자치도 강릉시 한밭골길 50-11,A02,A0203,A02030400,1,0,0,1,강원특별자치도,강릉시
99,리고엠,강원특별자치도 강릉시 솔올로5번길 51,A02,A0203,A0203,0,0,1,1,강원특별자치도,강릉시
100,리얼 이스케이프 챌린지,서울특별시 마포구 서교동 339-5,A02,A0203,A02030400,0,0,0,0,서울특별시,마포구
101,리얼월드 성수,서울특별시 성동구 연무장13길 8,A02,A0203,A02030400,0,0,1,1,서울특별시,성동구
102,리홀뮤직갤러리,서울특별시 성북구 성북로31길 9 (성북동),A02,A0203,A02030400,0,0,0,1,서울특별시,성북구
103,마을여행사 청보리,충청남도 청양군 대치면 칠갑산로 704-18,A02,A0203,A02030400,1,0,0,0,충청남도,청양군
104,만돌갯벌체험학습장,전북특별자치도 고창군 심원면 애향갯벌로 320,A02,A0203,A02030100,0,0,1,0,전북특별자치도,고창군
105,말문화체험관,경상북도 영천시 임고면 승마휴양림길 62-16,A02,A0203,A02030400,0,0,0,0,경상북도,영천시
106,말순농장,전북특별자치도 완주군 비봉면 소농리 485,A02,A0203,A02030100,0,0,0,0,전북특별자치도,완주군
107,맑은물상상누리,경기도 시흥시 공단2대로 14,A02,A0203,A02030400,0,0,0,0,경기도,시흥시
108,맘맘스,충청남도 천안시 동남구 북면 대평3길 2,A02,A0203,A02030400,0,0,0,0,충청남도,천안시
109,맛동산 감귤체험농장,제주특별자치도 제주시 애월읍 광령2길 62-1,A02,A0203,A02030100,0,0,0,1,제주특별자치도,제주시
110,매화둠벙마을,충청남도 태안군 원북면 동해길 301-41,A02,A0203,A02030100,0,0,0,0,충청남도,태안군
111,맨발의청춘길,울산광역시 중구 성남동 225-2,A02,A0203,A02030600,0,0,0,0,울산광역시,중구
112,명량해상케이블카,전라남도 해남군 문내면 관광레저로 12-20,A02,A0203,A02030400,0,0,0,1,전라남도,해남군
113,모산목장,경기도 파주시 탄현면 검산로519번길 6-36,A02,A0203,A02030100,0,0,0,0,경기도,파주시
114,모시나라,전라남도 영광군 백수읍 백수로7길 14,A02,A0203,A02030400,0,0,0,0,전라남도,영광군
115,모아베리교육농장,경기도 연천군 황지로55번길 45-1,A02,A0203,A02030100,0,0,0,0,경기도,연천군
116,모주체험여,전북특별자치도 전주시 완산구 태조로 37 (교동),A02,A0203,A02030200,0,0,0,0,전북특별자치도,전주시
117,모항갯벌체험장,전북특별자치도 부안군 변산면 모항길 107,A02,A0203,A02030400,0,0,0,0,전북특별자치도,부안군
118,목포 서산동 보리마당&시화마을,전라남도 목포시 해안로127번길 14-2,A02,A0203,A02030100,0,0,0,0,전라남도,목포시
119,몽토랑 산양목장,강원특별자치도 태백시 효자1길 27-2,A02,A0203,A02030100,0,0,1,1,강원특별자치도,태백시
120,무대륙,서울특별시 마포구 토정로5길 12,A02,A0203,A02030400,0,0,0,0,서울특별시,마포구
121,무등산 양떼목장,전라남도 화순군 화순읍 안양산로 537,A02,A0203,A02030100,0,0,0,0,전라남도,화순군
122,무주 무풍승지마을,전북특별자치도 무주군 무풍면 철목길 61,A02,A0203,A02030100,0,0,0,1,전북특별자치도,무주군
123,무주 트리스쿨,전북특별자치도 무주군 무주읍 무주로 1788-9,A02,A0203,A02030400,0,0,0,0,전북특별자치도,무주군
124,무주목재문화체험장,전북특별자치도 무주군 무주읍 오산리,A02,A0203,A02030400,0,0,0,0,전북특별자치도,무주군
125,문화역 서울 284,서울특별시 중구 통일로 1,A02,A0203,A02030400,0,0,0,1,서울특별시,중구
126,문화철도 959,서울특별시 구로구 경인로 688,A02,A0203,A02030400,0,0,1,0,서울특별시,구로구
127,문화플랫폼 모디684,경상북도 안동시 경동로 684,A02,A0203,A02030400,0,0,0,0,경상북도,안동시
128,물빛색스튜디오,부산광역시 강서구 체육공원로6번길 139-28,A02,A0203,A02030400,0,0,0,1,부산광역시,강서구
129,물사랑교육농장,경상남도 진주시 대평면 호반로 414-11,A02,A0203,A02030100,1,0,0,1,경상남도,진주시
130,물왕동 토속음식마을,경기도 시흥시 동서로 865-76,A02,A0203,A02030100,0,0,0,0,경기도,시흥시
131,미깡창고 감귤밭,제주특별자치도 제주시 애월읍 중산간서로 6710-1,A02,A0203,A02030100,0,0,0,1,제주특별자치도,제주시
132,미나릿길벽화마을,충청남도 천안시 동남구 원성천1길 17,A02,A0203,A02030100,0,0,0,0,충청남도,천안시
133,미리미동국 (진장 문화예술 플랫폼),경상남도 밀양시 남천강변로3길 3-4,A02,A0203,A02030400,0,0,0,0,경상남도,밀양시
134,미타임강화,인천광역시 강화군 강화서로 780,A02,A0203,A02030100,0,0,0,0,인천광역시,강화군
135,밀브릿지,강원특별자치도 평창군 진부면 방아다리로 1011-26,A02,A0203,A02030100,1,0,0,0,강원특별자치도,평창군
136,밀양 꽃새미마을,경상남도 밀양시 초동면 방동안길 22,A02,A0203,A02030100,0,0,0,0,경상남도,밀양시
137,바람마을 치즈체험장,강원특별자치도 평창군 대관령면 꽃밭양지길 174,A02,A0203,A02030100,0,0,0,0,강원특별자치도,평창군
138,발왕산 기 스카이워크,강원특별자치도 평창군 대관령면 올림픽로 715,A02,A0203,A02030400,1,0,1,0,강원특별자치도,평창군
139,백마권역마을,충청북도 괴산군 사리면 사리로 517,A02,A0203,A02030100,0,0,0,0,충청북도,괴산군
140,백암산 케이블카,강원특별자치도 화천군 화천읍 풍산리,A02,A0203,A02030400,0,0,0,0,강원특별자치도,화천군
141,백제오감체험관,충청남도 공주시 고마나루길 30,A02,A0203,A02030200,0,0,0,0,충청남도,공주시
142,버금상점,경상남도 고성군 남포로 10 고성코아루더파크,A02,A0203,A02030400,0,0,0,0,경상남도,고성군
143,벌교 월곡영화골 벽화마을,전라남도 보성군 벌교읍 월곡길 18-31,A02,A0203,A02030400,0,0,0,0,전라남도,보성군
144,벡스코 상상체험 키즈월드,부산광역시 해운대구 APEC로 30 (우동),A02,A0203,A02030400,0,0,0,0,부산광역시,해운대구
145,별빛마을포토랜드,경기도 안산시 상록구 수인로 1723,A02,A0203,A02030100,1,0,0,1,경기도,안산시
146,보부상문화체험촌,경상북도 예천군 풍양면 삼강리길 33,A02,A0203,A02030400,0,0,0,0,경상북도,예천군
147,보은 하얀민들레한옥마을,충청북도 보은군 회인면 부수길 111-2,A02,A0203,A02030100,0,0,0,1,충청북도,보은군
148,보통청춘기록실 청춘사진관,제주특별자치도 제주시 한림읍 일주서로 5867,A02,A0203,A02030400,1,0,0,1,제주특별자치도,제주시
149,보현산자연휴양림 산림복합체험관,경상북도 영천시 화북면 배나무정길 334,A02,A0203,A02030400,0,0,0,0,경상북도,영천시
150,봄내향기공방,강원특별자치도 춘천시 공지로 322,A02,A0203,A02030400,0,0,0,0,강원특별자치도,춘천시
151,봄의 왈츠 드라마 촬영지,전라남도 완도군 청산면 청산로 136,A02,A0203,A02030400,0,0,0,0,전라남도,완도군
152,봉정연꽃마을,강원특별자치도 동해시 봉정1길 19-7,A02,A0203,A02030100,0,0,0,0,강원특별자치도,동해시
153,부림시장 먹자골목,경상남도 창원시 마산합포구 3·15대로 352,A02,A0203,A02030600,0,0,0,0,경상남도,창원시
154,부산119안전체험관,부산광역시 동래구 우장춘로 117 (온천동),A02,A0203,A02030400,1,0,0,0,부산광역시,동래구
155,부산과학체험관,부산광역시 동구 중앙대로260번길 11 (초량동),A02,A0203,A02030400,0,0,0,1,부산광역시,동구
156,부산역 풍물거리,부산광역시 동구 초량동,A02,A0203,A02030400,0,0,0,0,부산광역시,동구
157,부산자연곤충마을,부산광역시 강서구 평강로 441 (대저1동),A02,A0203,A02030400,0,0,0,0,부산광역시,강서구
158,부평동한복거리,부산광역시 중구 부평2길 44,A02,A0203,A02030600,0,0,1,0,부산광역시,중구
159,북성동 원조 자장면거리,인천광역시 중구 북성동2가,A02,A0203,A02030600,1,0,0,1,인천광역시,중구
160,북촌 한옥청,서울특별시 종로구 북촌로12길 29-1 (가회동),A02,A0203,A02030400,0,0,0,0,서울특별시,종로구
161,브이알존 엑스 코엑스 직영점,서울특별시 강남구 영동대로 513,A02,A0203,A02030400,0,0,0,1,서울특별시,강남구
162,비비정예술열차,전북특별자치도 완주군 삼례읍 비비정길 73-21,A02,A0203,A02030400,0,0,0,0,전북특별자치도,완주군
163,뽀로로파크 세종점,세종특별자치시  갈매로 351 에비뉴힐,A02,A0203,A02030400,0,0,0,0,세종특별자치시,
164,쁘띠몽드 마포중앙도서관점,서울특별시 마포구 성산로 128 (성산동),A02,A0203,A02030400,0,0,0,0,서울특별시,마포구
165,사라온이야기마을,대구광역시 군위군 군위읍 동서길 49,A02,A0203,A02030100,0,0,0,0,대구광역시,군위군
166,사르르목장,경기도 포천시 산정호수로 130,A02,A0203,A02030400,0,0,0,1,경기도,포천시
167,사천 대포어촌체험마을,경상남도 사천시 대포길 255,A02,A0203,A02030100,0,0,0,1,경상남도,사천시
168,산속등대 복합문화공간,전북특별자치도 완주군 소양면 원암로 82,A02,A0203,A02030400,1,0,0,1,전북특별자치도,완주군
169,삼국지벽화거리,인천광역시 중구 제물량로 262-15,A02,A0203,A02030600,1,0,0,1,인천광역시,중구
170,삼척 맹방유채꽃 마을,강원특별자치도 삼척시 근덕면 삼척로 3916-112,A02,A0203,A02030100,0,0,1,0,강원특별자치도,삼척시
171,삼해소주,서울특별시 마포구 월드컵북로 109 (성산동),A02,A0203,A02030400,0,0,0,0,서울특별시,마포구
172,상사화피는마을,전라남도 영광군 불갑면 금계리,A02,A0203,A02030600,1,0,0,0,전라남도,영광군
173,새별프렌즈 (새별헤이요목장),제주특별자치도 제주시 애월읍 평화로 1529,A02,A0203,A02030100,0,0,0,0,제주특별자치도,제주시
174,서귀포 용왕난드르마을,제주특별자치도 서귀포시 안덕면 대평감산로 8,A02,A0203,A02030100,0,0,0,0,제주특별자치도,서귀포시
175,서산 꽃송아리마을,충청남도 서산시 팔봉면 한월당로 704,A02,A0203,A02030100,0,0,0,0,충청남도,서산시
176,서울물재생체험관,서울특별시 강서구 마곡동 74,A02,A0203,A02030400,0,0,0,0,서울특별시,강서구
177,서울성북 미디어문화마루,서울특별시 성북구 길음로7길 20,A02,A0203,A02030400,0,0,0,1,서울특별시,성북구
178,서울아트책보고,서울특별시 구로구 경인로 430 (고척동),A02,A0203,A02030400,0,0,0,0,서울특별시,구로구
179,서편제 촬영지,전라남도 완도군 청산면,A02,A0203,A02030400,0,0,0,1,전라남도,완도군
180,선유랑마을,경기도 고양시 덕양구 서리골길 130,A02,A0203,A02030100,0,0,0,0,경기도,고양시
181,성내동 관아골,충청북도 충주시 관아4길 15,A02,A0203,A02030600,0,0,0,0,충청북도,충주시
182,성읍녹차마을,제주특별자치도 서귀포시 중산간동로 4778 녹차가공공장,A02,A0203,A02030100,1,0,0,0,제주특별자치도,서귀포시
183,센트럴곤충생태농장,경기도 화성시 정남면 보통리,A02,A0203,A02030100,0,0,0,0,경기도,화성시
184,소랑사진관,제주특별자치도 제주시 구좌읍 송당4길 10-2,A02,A0203,A02030400,1,0,0,1,제주특별자치도,제주시
185,소백산꽃차이야기,경상북도 영주시 안정면 대평로229번길 33-22,A02,A0203,A02030400,0,0,1,1,경상북도,영주시
186,소이산모노레일,강원특별자치도 철원군 철원읍 금강산로 262,A02,A0203,A02030400,0,0,0,0,강원특별자치도,철원군
187,소창체험관,인천광역시 강화군 강화읍 남문안길20번길 8,A02,A0203,A02030400,0,0,0,0,인천광역시,강화군
188,속리산테마파크모노레일,충청북도 보은군 속리산면 속리산로 600,A02,A0203,A02030400,1,0,1,0,충청북도,보은군
189,속초 얼라이브 하트(Alive Heart),강원특별자치도 속초시 원암학사평길 88,A02,A0203,A02030400,0,0,0,1,강원특별자치도,속초시
190,속초관광수산시장 닭강정골목,강원특별자치도 속초시 중앙로147번길 16,A02,A0203,A02030600,0,0,0,0,강원특별자치도,속초시
191,속초해수욕장 대관람차(속초아이),강원특별자치도 속초시 청호해안길 2,A02,A0203,A02030400,1,1,1,1,강원특별자치도,속초시
192,송가인마을,전라남도 진도군 소앵무길 41-1,A02,A0203,A02030100,0,0,1,0,전라남도,진도군
193,송계 어촌체험마을,전라남도 무안군 해제면 만송로 916,A02,A0203,A02030100,1,0,1,0,전라남도,무안군
194,송월동 동화마을,인천광역시 중구 동화마을길 38,A02,A0203,A02030100,1,0,0,1,인천광역시,중구
195,송정그림마을,충청남도 부여군 양화북로222번길 13-1 그림책읽는 마을찻집,A02,A0203,A02030100,0,0,1,0,충청남도,부여군
196,쇠소깍산물관광농원,제주특별자치도 서귀포시 남원읍 하례로 90,A02,A0203,A02030100,0,0,0,1,제주특별자치도,서귀포시
197,수달관찰대,전라남도 구례군 토지면 금내리,A02,A0203,A02030400,0,0,0,0,전라남도,구례군
198,수륙양용버스투어,충청남도 부여군 규암면 합정리 599,A02,A0203,A02030400,0,0,1,1,충청남도,부여군
199,수리뫼 [한국전통음식체험교육원],경상북도 경주시 내남면 포석로 110-32,A02,A0203,A02030200,0,0,0,0,경상북도,경주시
200,수상한마법학교,강원특별자치도 강릉시 범일로 476 (내곡동),A02,A0203,A02030400,0,0,1,1,강원특별자치도,강릉시
201,수생식물학습원,충청북도 옥천군 군북면 방아실길 255,A02,A0203,A02030400,0,0,1,0,충청북도,옥천군
202,수승대체험휴양마을,경상남도 거창군 위천면 원학길 410,A02,A0203,A02030100,0,0,1,1,경상남도,거창군
203,수암골 벽화마을,충청북도 청주시 상당구 수암로 58,A02,A0203,A02030100,1,0,0,0,충청북도,청주시
204,수작코리아,경기도 고양시 덕양구 동헌로235번길 120-57,A02,A0203,A02030400,0,0,1,1,경기도,고양시
205,순창고추장익는마을,전북특별자치도 순창군 산내길 38 전통테마체험장,A02,A0203,A02030100,0,0,0,0,전북특별자치도,순창군
206,순창장류체험관,전북특별자치도 순창군 순창읍 민속마을길 55,A02,A0203,A02030200,0,0,0,0,전북특별자치도,순창군
207,순천 용줄다리기마을,전라남도 순천시 해룡면 해창길 3,A02,A0203,A02030100,0,0,0,0,전라남도,순천시
208,순천 향매실마을,전라남도 순천시 월등면 계월길 138,A02,A0203,A02030100,0,0,1,1,전라남도,순천시
209,순천전통야생차체험관,전라남도 순천시 승주읍 선암사길 450-1,A02,A0203,A02030200,0,0,0,0,전라남도,순천시
210,숲속에 동물농장,강원특별자치도 평창군 대관령면 청골길 12,A02,A0203,A02030100,0,0,0,0,강원특별자치도,평창군
211,숲속작은목공방가비뉴,충청북도 옥천군 안남면 청정3길 54,A02,A0203,A02030400,0,0,1,0,충청북도,옥천군
212,스머프곤충나라,경기도 남양주시 진건읍 신월리,A02,A0203,A02030100,0,0,0,0,경기도,남양주시
213,스튜디오 호테노,서울특별시 관악구 양녕로1길 48,A02,A0203,A02030400,0,0,0,0,서울특별시,관악구
214,스포츠 넥스트레벨,강원특별자치도 속초시 노학동,A02,A0203,A02030400,0,0,0,0,강원특별자치도,속초시
215,시나사진관,경상북도 경주시 포석로 1080-2,A02,A0203,A02030400,0,0,0,1,경상북도,경주시
