,name,addr1,cat1,cat2,cat3,힐링_int,혼자_int,자연_int,액티비티_int,province,city
31,고성당항포랜드,경상남도 고성군 회화면 당항만로 1116,A02,A0202,A02020600,0,0,0,1,경상남도,고성군
32,고하도 해상테마파크,전라남도 목포시 고하도안길 234,A02,A0202,A02020600,0,0,1,1,전라남도,목포시
33,공항교강변공원,대구광역시 북구 복현동,A02,A0202,A02020700,1,0,0,0,대구광역시,북구
34,구리시민한강공원(코스모스공원),경기도 구리시 토평동,A02,A0202,A02020700,0,0,0,0,경기도,구리시
35,구미역후면광장,경상북도 구미시 구미중앙로 76,A02,A0202,A02020700,0,0,0,0,경상북도,구미시
36,구조라수변공원,경상남도 거제시 일운면 구조라로 15-3,A02,A0202,A02020700,1,0,1,0,경상남도,거제시
37,국동항수변공원,전라남도 여수시 봉산동 100-40,A02,A0202,A02020700,1,0,0,0,전라남도,여수시
38,국립김천치유의숲,경상북도 김천시 증산면 수도길 1237-89,A02,A0202,A02020500,1,0,0,0,경상북도,김천시
39,국립대관령치유의숲,강원특별자치도 강릉시 성산면 대관령옛길 127-42,A02,A0202,A02020500,1,0,0,0,강원특별자치도,강릉시
40,국립대운산치유의숲,울산광역시 울주군 온양읍 대운상대길 225-92,A02,A0202,A02020500,1,0,1,0,울산광역시,울주군
41,국립제천치유의숲,충청북도 제천시 청풍면 학현소야로 590,A02,A0202,A02020500,0,0,1,0,충청북도,제천시
42,국민힐링파크,경상북도 경주시 문복로 1280-8,A02,A0202,A02020600,0,0,1,1,경상북도,경주시
43,국화참숯불가마찜질,충청북도 청주시 상당구 낭성면 호정전하울길 99-46,A02,A0202,A02020400,0,0,0,0,충청북도,청주시
44,그라스원,경상북도 안동시 육사로 273,A02,A0202,A02020700,1,0,1,1,경상북도,안동시
45,글램트리리조트,경기도 가평군 상면 돌아우길 73,A02,A0202,A02020200,1,0,1,1,경기도,가평군
46,글로우사파리,경기도 안성시 공도읍 서동대로 3930-39,A02,A0202,A02020600,1,0,1,1,경기도,안성시
47,금강하굿둑놀이동산,충청남도 서천군 마서면 장산로855번길 56-2,A02,A0202,A02020600,1,0,0,0,충청남도,서천군
48,금광호수공원,경기도 안성시 금광면 금광리,A02,A0202,A02020700,0,0,0,0,경기도,안성시
49,금시당유원지,경상남도 밀양시 활성동 584-4,A02,A0202,A02020700,0,0,0,0,경상남도,밀양시
50,금암문화공원,서울특별시 은평구 진관동,A02,A0202,A02020700,0,0,0,0,서울특별시,은평구
51,금암친수공원,충청북도 옥천군 동이면 금암리 1139번지,A02,A0202,A02020700,0,0,0,0,충청북도,옥천군
52,금오랜드 놀이동산,경상북도 구미시 금오산로 339,A02,A0202,A02020600,0,0,0,0,경상북도,구미시
53,금호못유원지,경상남도 진주시 금산면 금산순환로587번길 10-6,A02,A0202,A02020700,0,0,0,0,경상남도,진주시
54,기박산성 의병 역사공원,울산광역시 북구 매곡동,A02,A0202,A02020700,0,0,0,0,울산광역시,북구
55,기배역사공원,경기도 화성시 기안동,A02,A0202,A02020700,0,0,0,0,경기도,화성시
56,김포함상공원,경기도 김포시 대곶면 대명항1로 110-36,A02,A0202,A02020600,1,0,0,0,경기도,김포시
57,꽃보라동산,대구광역시 북구 산격동,A02,A0202,A02020700,1,0,0,0,대구광역시,북구
58,나불도유원지,전라남도 영암군 삼호읍 나불외도로 165-1,A02,A0202,A02020700,0,0,0,0,전라남도,영암군
59,나주철도공원,전라남도 나주시 삼영동 174-1,A02,A0202,A02020700,0,0,0,0,전라남도,나주시
60,낙안돌탑공원,전라남도 순천시 낙안면 민속마을길 1697,A02,A0202,A02020700,0,0,0,0,전라남도,순천시
61,낙안온천,전라남도 순천시 낙안면 조정래길 933,A02,A0202,A02020300,0,0,1,1,전라남도,순천시
62,낙원역사공원,경기도 안성시 낙원길 78,A02,A0202,A02020700,1,0,0,0,경기도,안성시
63,남강댐노을공원,경상남도 진주시 내동면 삼계로 453,A02,A0202,A02020700,0,0,0,0,경상남도,진주시
64,남산공원 백범광장,,A02,A0202,A02020700,1,0,0,0,,
65,남산공원(화순),전라남도 화순군 화순읍 진각로 87,A02,A0202,A02020700,0,0,0,0,전라남도,화순군
66,남양주한강변시민공원,경기도 남양주시 와부읍 덕소로2번길 15,A02,A0202,A02020700,1,0,0,0,경기도,남양주시
67,남해토피아랜드,경상남도 남해군 창선면 서부로 270-106,A02,A0202,A02020700,0,0,1,0,경상남도,남해군
68,내장산조각공원,전북특별자치도 정읍시 내장호반로 214,A02,A0202,A02020600,1,0,1,0,전북특별자치도,정읍시
69,너릿재공원,광주광역시 동구 남문로 48-8,A02,A0202,A02020700,0,0,0,1,광주광역시,동구
70,네츄럴 스파 블랑,서울특별시 강남구 논현로134길 9,A02,A0202,A02020300,1,0,0,0,서울특별시,강남구
71,노리개운동장,경기도 용인시 처인구 원양로291번길 103-6,A02,A0202,A02020700,0,0,1,0,경기도,용인시
72,노벰버 스파리조트(노벰버리조트),경상북도 경주시 감포읍 감포로 226-4,A02,A0202,A02020200,1,0,1,1,경상북도,경주시
73,농월정 국민관광지,경상남도 함양군 안의면,A02,A0202,A02020700,0,0,1,0,경상남도,함양군
74,늘솔길공원양떼목장,인천광역시 남동구 앵고개로815번길 59,A02,A0202,A02020700,0,0,0,0,인천광역시,남동구
75,능내근린공원,인천광역시 서구 검단로540번길 41,A02,A0202,A02020700,1,0,0,1,인천광역시,서구
76,능포수변공원,경상남도 거제시 능포로15길 32,A02,A0202,A02020700,1,0,0,0,경상남도,거제시
77,다이노스타 (용인),경기도 용인시 수지구 동천로 581,A02,A0202,A02020600,0,0,0,0,경기도,용인시
78,달맞이봉공원,서울특별시 성동구 금호동4가 산 27,A02,A0202,A02020700,1,0,1,0,서울특별시,성동구
79,달무리수변공원,경상남도 김해시 상동면 감노리,A02,A0202,A02020700,0,0,0,0,경상남도,김해시
80,달빛쌈지공원,경상남도 밀양시 내일중앙1길 21-29,A02,A0202,A02020700,0,0,0,1,경상남도,밀양시
81,달성노을공원,대구광역시 달성군 논공읍 하리 899,A02,A0202,A02020700,1,0,0,0,대구광역시,달성군
82,당정뜰(팔당팔화수변공원),경기도 하남시 미사동 2-13,A02,A0202,A02020700,1,0,1,0,경기도,하남시
83,당진항만관광공사 (삽교호 함상공원),충청남도 당진시 신평면 삽교천3길 79,A02,A0202,A02020600,1,0,1,0,충청남도,당진시
84,대구약령시 한방의료체험타운,대구광역시 중구 중앙대로77길 45,A02,A0202,A02020500,0,0,0,0,대구광역시,중구
85,대부둑공원,경기도 수원시 권선구 호매실로 29-12,A02,A0202,A02020700,0,0,0,0,경기도,수원시
86,더 스파 앳 파라다이스,인천광역시 중구 영종해안남로321번길 186,A02,A0202,A02020300,1,0,0,0,인천광역시,중구
87,더벨스파 동대문현대시티아울렛점,서울특별시 중구 장충단로13길 20,A02,A0202,A02020300,0,1,0,0,서울특별시,중구
88,더케이경주호텔 스파온천,경상북도 경주시 엑스포로 45,A02,A0202,A02020300,1,0,0,1,경상북도,경주시
89,덕동산근린공원,경기도 평택시 비전동 산84-14,A02,A0202,A02020700,0,0,0,0,경기도,평택시
90,덕산싸이판대온천,충청남도 예산군 덕산면 사동리,A02,A0202,A02020300,1,0,1,1,충청남도,예산군
91,도곡 원네스 스파·리조트,전라남도 화순군 도곡면 온천1길 45,A02,A0202,A02020300,1,0,0,0,전라남도,화순군
92,도그스포지움 송추점,경기도 양주시 호국로 542-20,A02,A0202,A02020700,0,0,0,1,경기도,양주시
93,도드람테마파크,경기도 이천시 부발읍 경충대로 1917,A02,A0202,A02020600,0,0,0,0,경기도,이천시
94,도토리숲키즈파크,세종특별자치시 장군면 영평사길 34,A02,A0202,A02020600,0,0,0,0,세종특별자치시,장군면
95,동구 어린이 교통공원,인천광역시 동구 송림동,A02,A0202,A02020700,0,0,0,0,인천광역시,동구
96,동막골유황천,경기도 연천군 연천읍 동막로25번길 181,A02,A0202,A02020400,0,0,0,0,경기도,연천군
97,동명지수변공원,경상북도 칠곡군 동명면 구덕길 3,A02,A0202,A02020700,1,0,0,0,경상북도,칠곡군
98,동학산공원,경기도 화성시 석우동 29-3,A02,A0202,A02020700,0,0,0,0,경기도,화성시
99,두륜미로파크,전라남도 해남군 삼산면 대흥사길 88-11,A02,A0202,A02020600,0,0,0,0,전라남도,해남군
100,드들강솔밭유원지,전라남도 나주시 남평읍 하남길 38-30,A02,A0202,A02020700,0,0,1,1,전라남도,나주시
101,드림파크 주민체육공원,인천광역시 서구 왕길동 581-15,A02,A0202,A02020700,0,0,0,0,인천광역시,서구
102,디오션리조트 워터파크,전라남도 여수시 소호로 295 디오션리조트,A02,A0202,A02020300,1,0,0,1,전라남도,여수시
103,딸기향농촌테마공원,충청남도 논산시 부적면 충곡리,A02,A0202,A02020600,0,0,0,0,충청남도,논산시
104,땅끝조각공원,전라남도 해남군 송지면 땅끝해안로 2785,A02,A0202,A02020700,1,0,1,0,전라남도,해남군
105,라베니체광장,경기도 김포시 태장로 810,A02,A0202,A02020700,1,0,0,1,경기도,김포시
106,라테라스 윈터빌리지 어드벤처,전라남도 여수시 돌산읍 진모1길 29-12,A02,A0202,A02020600,0,0,1,1,전라남도,여수시
107,러쉬 이태원SPA점,서울특별시 용산구 회나무로42길 10,A02,A0202,A02020300,1,0,0,0,서울특별시,용산구
108,레츠런파크서울포니랜드,경기도 과천시 경마공원대로 107,A02,A0202,A02020700,0,0,1,0,경기도,과천시
109,롯데호텔서울 설화수 스파,"서울특별시 중구 을지로 30 롯데호텔 3, 4층",A02,A0202,A02020300,1,0,0,0,서울특별시,중구
110,리조트 스파밸리 네이처파크,대구광역시 달성군 가창면 가창로 891,A02,A0202,A02020600,1,0,0,1,대구광역시,달성군
111,리츠캐슬 리조트,충청남도 태안군 근흥면 마도길 188-8,A02,A0202,A02020200,0,0,0,0,충청남도,태안군
112,마곡유원지,강원특별자치도 홍천군 서면 마곡리,A02,A0202,A02020700,0,0,0,0,강원특별자치도,홍천군
113,마금산원탕,경상남도 창원시 의창구 북면 천주로 1167,A02,A0202,A02020300,0,0,0,0,경상남도,창원시
114,마라도가는 여객선,제주특별자치도 서귀포시 대정읍 송악관광로 424,A02,A0202,A02020800,0,0,0,0,제주특별자치도,서귀포시
115,마우나오션리조트 블루 워터,경상북도 경주시 양남면 동남로 982,A02,A0202,A02020300,0,0,1,0,경상북도,경주시
116,만골근린공원,경기도 용인시 기흥구 기흥로116번길 10,A02,A0202,A02020700,1,0,1,0,경기도,용인시
117,만석거공원,경기도 수원시 장안구 정조로 1087,A02,A0202,A02020700,0,0,1,0,경기도,수원시
118,매창공원,전북특별자치도 부안군 부안읍 매창로 89,A02,A0202,A02020700,1,0,0,0,전북특별자치도,부안군
119,면역공방 블랙점,서울특별시 강남구 논현동 83-15 JK빌딩,A02,A0202,A02020400,0,0,0,0,서울특별시,강남구
120,명암유원지,충청북도 청주시 상당구 성내로124번길 14,A02,A0202,A02020700,1,0,0,0,충청북도,청주시
121,몬스터리움,경기도 김포시 대곶면 대명리,A02,A0202,A02020600,0,0,0,0,경기도,김포시
122,몽마르뜨공원,서울특별시 서초구 반포대로37길 59,A02,A0202,A02020700,1,0,1,0,서울특별시,서초구
123,무안 전통생활문화 테마파크,전라남도 무안군 몽탄면 사옥길 12,A02,A0202,A02020600,0,0,0,1,전라남도,무안군
124,묵호항수변공원,강원특별자치도 동해시 일출로 92-11,A02,A0202,A02020700,1,0,1,0,강원특별자치도,동해시
125,문경새재 반려동물 힐링센터,경상북도 문경시 문경읍 문경대로 2430,A02,A0202,A02020700,0,0,0,1,경상북도,문경시
126,물빛나루쉼터,경상남도 진주시 망경로 195 (망경동),A02,A0202,A02020700,0,0,0,1,경상남도,진주시
127,뮤지엄 딥다이브,강원특별자치도 평창군 대관령면 올림픽로 787,A02,A0202,A02020600,0,0,0,1,강원특별자치도,평창군
128,미르섬,충청남도 공주시 금벽로 368,A02,A0202,A02020700,0,0,1,0,충청남도,공주시
129,미륵도 관광특구,경상남도 통영시 큰발개1길 38 (도남동),A02,A0202,A02020200,1,0,1,0,경상남도,통영시
130,밀양강둔치,경상남도 밀양시 삼문동,A02,A0202,A02020700,1,0,1,0,경상남도,밀양시
131,밀양한천 테마파크,경상남도 밀양시 산내면 봉의로 58-31,A02,A0202,A02020600,0,0,0,1,경상남도,밀양시
132,바구스스파,대전광역시 서구 원도안로207번길 41,A02,A0202,A02020300,1,0,0,0,대전광역시,서구
133,바둑이네동물원,충청남도 보령시 성주면 성주산로 673-24,A02,A0202,A02020600,0,0,0,0,충청남도,보령시
134,반포한강공원 달빛광장,서울특별시 서초구 신반포로11길 40,A02,A0202,A02020700,1,0,1,1,서울특별시,서초구
135,백만송이장미원,경기도 부천시 성곡로63번길 99,A02,A0202,A02020700,0,0,0,0,경기도,부천시
136,백수해안공원,전라남도 영광군 백수읍 백암리 223-2,A02,A0202,A02020700,0,0,0,0,전라남도,영광군
137,범서온천 지지워터피아,울산광역시 울주군 범서읍 두동로 704,A02,A0202,A02020300,0,0,1,0,울산광역시,울주군
138,법천소공원,강원특별자치도 원주시 부론면 앙암로 1234,A02,A0202,A02020700,0,0,0,0,강원특별자치도,원주시
139,변산 해수찜,전북특별자치도 부안군 변산면 대항리,A02,A0202,A02020300,0,0,1,1,전북특별자치도,부안군
140,보령 베이스리조트(대천웨스토피아콘도),충청남도 보령시 옥마벚길 10,A02,A0202,A02020200,0,0,1,0,충청남도,보령시
141,본초다담,충청북도 제천시 의림대로46길 98,A02,A0202,A02020300,0,0,1,0,충청북도,제천시
142,부락산 문화공원,경기도 평택시 지산동 1263,A02,A0202,A02020700,0,0,0,0,경기도,평택시
143,북한산온천비젠,경기도 고양시 덕양구 중고개길 88-10,A02,A0202,A02020300,1,0,1,0,경기도,고양시
144,불갑저수지 수변공원,전라남도 영광군 불갑면 방마로 151,A02,A0202,A02020700,1,0,1,0,전라남도,영광군
145,비토해양낚시공원,경상남도 사천시 서포면 비토리 산47-9,A02,A0202,A02020600,1,0,1,0,경상남도,사천시
146,산내들패밀리어드벤처파크,경상북도 김천시 지례면 부항로 109-38,A02,A0202,A02020600,0,0,1,1,경상북도,김천시
147,산동교친수공원,광주광역시 북구 동림동 130-15,A02,A0202,A02020700,1,0,0,1,광주광역시,북구
148,산림생태문화공원,경상북도 영덕군 영덕읍 해맞이길 254-70,A02,A0202,A02020700,0,0,1,0,경상북도,영덕군
149,산마루놀이터,서울특별시 종로구 창신6가길 47,A02,A0202,A02020600,0,0,0,0,서울특별시,종로구
150,산방산유람선,제주특별자치도 서귀포시 안덕면 화순해안로106번길 16,A02,A0202,A02020800,1,0,0,1,제주특별자치도,서귀포시
151,삼사해상공원 (삼사해상산책로),경상북도 영덕군 강구면 해상공원길 120-7,A02,A0202,A02020700,1,0,1,0,경상북도,영덕군
152,삼익비치수변공원,부산광역시 수영구 광안해변로54번길 222,A02,A0202,A02020700,0,0,0,0,부산광역시,수영구
153,삼정자전통놀이공원,경상남도 창원시 성산구 외리로 47,A02,A0202,A02020600,0,0,0,0,경상남도,창원시
154,삽교호바다공원,충청남도 당진시 신평면 삽교천3길 79,A02,A0202,A02020700,1,0,1,0,충청남도,당진시
155,삽교호호수공원,충청남도 당진시 신평면 삽교천3길 100,A02,A0202,A02020700,0,0,0,0,충청남도,당진시
156,상관리조트&스파,전북특별자치도 완주군 상관면 죽림편백길 118-38,A02,A0202,A02020200,1,0,0,1,전북특별자치도,완주군
157,상당공원,충청북도 청주시 상당구 수동 280-18,A02,A0202,A02020700,1,0,1,1,충청북도,청주시
158,상희공원,경기도 성남시 분당구 야탑동,A02,A0202,A02020700,0,0,0,0,경기도,성남시
159,새만금무궁화공원,전북특별자치도 김제시 새만금로 1502,A02,A0202,A02020700,0,0,0,0,전북특별자치도,김제시
160,새만금유람선,전북특별자치도 군산시 옥도면 선유도3길 52-4,A02,A0202,A02020800,1,0,1,1,전북특별자치도,군산시
161,생명누리공원,충청북도 청주시 청원구 밀레니엄1로 18,A02,A0202,A02020700,1,0,0,0,충청북도,청주시
162,서귀포유람선 뉴파라다이스호,제주특별자치도 서귀포시 남성중로 40,A02,A0202,A02020800,0,0,0,0,제주특별자치도,서귀포시
163,서소문역사공원,서울특별시 중구 칠패로 5,A02,A0202,A02020700,1,0,0,0,서울특별시,중구
164,서울색공원,서울특별시 영등포구 여의동로 330,A02,A0202,A02020700,0,0,0,0,서울특별시,영등포구
165,서울식물원 호수공원,서울특별시 강서구 마곡동로 161,A02,A0202,A02020700,1,0,0,0,서울특별시,강서구
166,서울함공원,서울특별시 마포구 마포나루길 407,A02,A0202,A02020700,0,0,0,0,서울특별시,마포구
167,서원곡유원지,경상남도 창원시 마산합포구 교방동,A02,A0202,A02020700,0,0,1,0,경상남도,창원시
168,서천둔치(영주),경상북도 영주시 영주동,A02,A0202,A02020700,1,0,0,0,경상북도,영주시
169,서프라이즈 테마파크,제주특별자치도 제주시 조천읍 남조로 2243,A02,A0202,A02020600,0,0,0,1,제주특별자치도,제주시
170,석예원 본초 족욕 성산점,제주특별자치도 서귀포시 성산읍 섭지코지로25번길 34,A02,A0202,A02020500,0,0,0,1,제주특별자치도,서귀포시
171,섬진강변 유원지,전라남도 곡성군 고달면 두가리,A02,A0202,A02020700,0,0,0,0,전라남도,곡성군
172,성북역사문화공원,서울특별시 성북구 성북동,A02,A0202,A02020700,0,0,0,0,서울특별시,성북구
173,성산포JC공원,제주특별자치도 서귀포시 성산읍 고성리,A02,A0202,A02020700,0,0,1,1,제주특별자치도,서귀포시
174,성산포유람선,제주특별자치도 서귀포시 성산읍 성산등용로 112-7,A02,A0202,A02020800,1,0,1,0,제주특별자치도,서귀포시
175,세종로공원,서울특별시 종로구 세종대로 지하 189,A02,A0202,A02020700,0,0,0,0,서울특별시,종로구
176,소노문 단양 오션플레이,충청북도 단양군 단양읍 삼봉로 187-17,A02,A0202,A02020600,0,0,1,0,충청북도,단양군
177,소돌아들바위공원,강원특별자치도 강릉시 주문진읍 주문리,A02,A0202,A02020700,1,0,1,0,강원특별자치도,강릉시
178,소래포구해오름광장,인천광역시 남동구 아암대로 1550,A02,A0202,A02020700,1,0,0,0,인천광역시,남동구
179,소망진산 유등테마공원,경상남도 진주시 망경동,A02,A0202,A02020700,1,0,0,0,경상남도,진주시
180,속골유원지,제주특별자치도 서귀포시 호근동,A02,A0202,A02020700,0,0,1,0,제주특별자치도,서귀포시
181,송파어린이교통공원 교통안전교육장,서울특별시 송파구 올림픽로35다길 33,A02,A0202,A02020600,0,0,0,0,서울특별시,송파구
182,수협효시공원,경상남도 거제시 사등면 가조서로 7,A02,A0202,A02020700,1,0,1,0,경상남도,거제시
183,숲쟁이공원,전라남도 영광군 법성면 진내리,A02,A0202,A02020700,1,0,1,0,전라남도,영광군
184,숲쟁이꽃동산,전라남도 영광군 백제문화로 67,A02,A0202,A02020700,1,0,1,0,전라남도,영광군
185,스머프매직포레스트 송도점,인천광역시 연수구 하모니로 158 (송도동),A02,A0202,A02020600,0,0,0,1,인천광역시,연수구
186,스파라스파 (곤지암리조트),경기도 광주시 도척면 도척윗로 278,A02,A0202,A02020300,1,0,0,0,경기도,광주시
187,스파어바인,서울특별시 서초구 동광로 89,A02,A0202,A02020300,1,0,0,0,서울특별시,서초구
188,신정호유원지,충청남도 아산시 방축동,A02,A0202,A02020700,1,0,1,0,충청남도,아산시
189,신흥레저타운,경기도 양주시 장흥면 삼상리,A02,A0202,A02020700,0,0,1,0,경기도,양주시
190,썬크루즈 테마공원,강원특별자치도 강릉시 강동면 헌화로 950-39,A02,A0202,A02020700,1,0,0,0,강원특별자치도,강릉시
191,쏠비치삼척 아쿠아월드,강원특별자치도 삼척시 수로부인길 453 (갈천동),A02,A0202,A02020600,1,0,1,0,강원특별자치도,삼척시
192,씨랄라 워터파크,서울특별시 영등포구 문래로 164,A02,A0202,A02020600,0,0,1,0,서울특별시,영등포구
193,아르티스 테마파크,경기도 화성시 오산동,A02,A0202,A02020600,0,0,0,0,경기도,화성시
194,아미르공원,부산광역시 영도구 동삼동,A02,A0202,A02020700,1,0,1,0,부산광역시,영도구
195,아암도해안공원,인천광역시 연수구 아암대로 612,A02,A0202,A02020700,1,0,0,0,인천광역시,연수구
196,아우내독립만세운동기념공원,충청남도 천안시 동남구 병천면 아우내장터1길 12-23,A02,A0202,A02020700,1,0,0,0,충청남도,천안시
197,아일랜드 리솜 오아식스 선셋스파,충청남도 태안군 안면읍 꽃지해안로 204,A02,A0202,A02020300,0,0,1,0,충청남도,태안군
198,아젤란 리조트,울산광역시 울주군 상북면 덕현남천길 7,A02,A0202,A02020200,0,0,0,0,울산광역시,울주군
199,안동 장승공원,경상북도 안동시 풍천면 전서로 159,A02,A0202,A02020700,0,0,0,0,경상북도,안동시
200,안면도 미로공원,충청남도 태안군 고남면 대야로 13-6,A02,A0202,A02020700,0,0,0,1,충청남도,태안군
201,안태공원,경상남도 밀양시 삼랑진읍 행곡로 215,A02,A0202,A02020700,0,0,0,0,경상남도,밀양시
202,알파카골드팜,강원특별자치도 평창군 대관령면 올림픽로 715,A02,A0202,A02020600,0,0,1,0,강원특별자치도,평창군
203,애니언파크(울산 반려동물 문화센터),울산광역시 북구 호계매곡6로 108,A02,A0202,A02020600,0,0,0,0,울산광역시,북구
204,양구군민공원,강원특별자치도 양구군 양구읍 양남로7번길 13,A02,A0202,A02020700,0,0,0,0,강원특별자치도,양구군
205,양지파인펫파크,경기도 용인시 처인구 양지면 남평로 112,A02,A0202,A02020700,0,0,1,0,경기도,용인시
206,양포항근린공원,경상북도 포항시 남구 장기면 동해안로 3360-21,A02,A0202,A02020700,0,0,0,1,경상북도,포항시
207,어사리 노을공원,충청남도 홍성군 서부면 남당항자전거길 53,A02,A0202,A02020700,1,0,1,1,충청남도,홍성군
208,에버랜드 락스빌,경기도 용인시 처인구 포곡읍 전대리 310 삼성에버랜드,A02,A0202,A02020600,1,0,1,0,경기도,용인시
209,에코그린리조트,제주특별자치도 제주시 한림읍 귀덕6길 94,A02,A0202,A02020200,1,0,0,1,제주특별자치도,제주시
210,여의도공원 문화의마당,서울특별시 영등포구 여의공원로 68,A02,A0202,A02020700,0,0,0,0,서울특별시,영등포구
211,여주 반려마루,경기도 여주시 명품1로 1-2,A02,A0202,A02020600,0,0,0,0,경기도,여주시
212,역재방죽공원,충청남도 홍성군 홍성읍 충절로 925,A02,A0202,A02020700,0,0,0,0,충청남도,홍성군
213,연오랑세오녀테마공원 귀비고,경상북도 포항시 남구 동해면 호미로 3012,A02,A0202,A02020600,0,0,0,0,경상북도,포항시
214,연천 고랑포구 역사공원,경기도 연천군 장남면 장남로 270,A02,A0202,A02020700,0,0,1,1,경기도,연천군
215,연천로하스파크,경기도 연천군 군남면 군중로 134,A02,A0202,A02020700,0,0,0,0,경기도,연천군
216,연호리조트,강원특별자치도 속초시 싸리재길 247-20,A02,A0202,A02020200,0,0,1,1,강원특별자치도,속초시
217,열린송현녹지광장,서울특별시 종로구 송현동,A02,A0202,A02020700,1,0,1,1,서울특별시,종로구
218,영국군 설마리전투 추모공원,경기도 파주시 적성면 구읍리,A02,A0202,A02020700,1,0,0,0,경기도,파주시
219,영천댐하류공원,경상북도 영천시 임고면 신방로 19,A02,A0202,A02020700,0,0,1,1,경상북도,영천시
220,옛청주역사공원,충청북도 청주시 상당구 중앙로 36 (북문로2가),A02,A0202,A02020700,0,0,0,0,충청북도,청주시
221,오동동문화광장,경상남도 창원시 마산합포구 동성동,A02,A0202,A02020700,0,0,0,1,경상남도,창원시
222,오류동역광장,서울특별시 구로구 경인로20나길 17,A02,A0202,A02020700,0,0,0,1,서울특별시,구로구
223,오륙도해맞이공원,부산광역시 남구 용호동,A02,A0202,A02020700,1,0,1,1,부산광역시,남구
224,오마이쥬,경기도 오산시 경기대로632번길 89,A02,A0202,A02020600,0,0,0,0,경기도,오산시
