,name,addr1,cat1,cat2,cat3,힐링_int,혼자_int,자연_int,액티비티_int,province,city
71,경천대랜드 눈썰매장,경상북도 상주시 사벌면 경천로 652-18,A03,A0302,A03021400,0,0,1,0,경상북도,상주시
72,계족산 황톳길,대전광역시 대덕구 장동 산85,A03,A0302,A03022700,0,0,0,0,대전광역시,대덕구
73,고고랜드 남양주점,경기도 남양주시 평내동,A03,A0302,A03020400,0,0,1,1,경기도,남양주시
74,곤지암리조트 스키장,경기도 광주시 도척면 도척윗로 278,A03,A0302,A03021200,0,0,1,1,경기도,광주시
75,골든쌔들승마클럽,경기도 양평군 용문면 다문리,A03,A0302,A03021100,0,0,0,1,경기도,양평군
76,골체오름캠핑,제주특별자치도 제주시 조천읍 번영로 1648-41,A03,A0302,A03021700,0,0,0,1,제주특별자치도,제주시
77,과천시민회관빙상장,경기도 과천시 중앙동,A03,A0302,A03021300,0,0,0,0,경기도,과천시
78,광주실내빙상장,광주광역시 서구 금화로 278,A03,A0302,A03021300,0,0,0,1,광주광역시,서구
79,광탄리유원지,경기도 양평군 용문면 광탄리,A03,A0302,A03021700,0,0,0,0,경기도,양평군
80,교하스카이승마클럽,경기도 파주시 다율동,A03,A0302,A03021100,0,0,0,0,경기도,파주시
81,구룡레져타운야영장,강원특별자치도 원주시 소초면 치악로 3403,A03,A0302,A03021700,0,0,0,0,강원특별자치도,원주시
82,구만동오토캠핑장,강원특별자치도 인제군 북면 만해로 221,A03,A0302,A03021700,0,1,1,0,강원특별자치도,인제군
83,구천동 어사길,전북특별자치도 무주군 설천면 구천동1로 159,A03,A0302,A03022700,0,0,1,0,전북특별자치도,무주군
84,구화산BBQ,경상북도 김천시 구화산길 64-7,A03,A0302,A03021700,0,0,0,0,경상북도,김천시
85,궁평캠프 승마장,경기도 화성시 서신면 궁평항로 1206,A03,A0302,A03020800,0,0,0,0,경기도,화성시
86,귀한농부학교캠핑장,경기도 파주시 법원읍 술이홀로1333번길 164,A03,A0302,A03021700,0,0,0,0,경기도,파주시
87,그랜드승마장,경기도 파주시 법원읍 직천리,A03,A0302,A03021100,0,0,0,0,경기도,파주시
88,그랜드하얏트 서울 아이스링크,서울특별시 용산구 소월로 322,A03,A0302,A03021300,0,0,1,1,서울특별시,용산구
89,글램핑로망,대구광역시 달성군 옥포로111길 85-6 무릉도원관광농원,A03,A0302,A03021700,0,0,1,0,대구광역시,달성군
90,금수문화공원 야영장,경상북도 성주군 금수면 무학3길 64,A03,A0302,A03021700,0,0,0,0,경상북도,성주군
91,금오랜드 사계절썰매장,경상북도 구미시 금오산로 341,A03,A0302,A03021400,0,0,1,0,경상북도,구미시
92,금오랜드 실내아이스링크장,경상북도 구미시 금오산로 341 금오랜드,A03,A0302,A03021300,0,0,1,0,경상북도,구미시
93,기차마을레일바이크,전라남도 곡성군 오곡면 기차마을로 232,A03,A0302,A03022700,0,0,0,0,전라남도,곡성군
94,길안다슬기캠프,경상북도 안동시 길안면 웃장터길 80,A03,A0302,A03021700,0,0,1,0,경상북도,안동시
95,김삿갓삿갓 쉼터,강원특별자치도 영월군 강변로 1390,A03,A0302,A03021700,0,0,1,1,강원특별자치도,영월군
96,김포 SEASIDE 컨트리클럽,경기도 김포시 월곶면 김포대로2801번길 219,A03,A0302,A03020700,1,0,1,0,경기도,김포시
97,김포사계절썰매장,경기도 김포시 월곶면 용강로13번길 38,A03,A0302,A03021400,0,0,1,0,경기도,김포시
98,김포조각공원사계절썰매장,경기도 김포시 월곶면 용강로13번길 38,A03,A0302,A03021400,0,0,1,0,경기도,김포시
99,김해카라반르몽드,경상남도 김해시 가야테마길 161,A03,A0302,A03021700,0,0,0,0,경상남도,김해시
100,나무그늘 아래 바베큐장,경기도 파주시 문산읍 사목로 48,A03,A0302,A03021700,0,0,0,0,경기도,파주시
101,나진피서지,전라남도 여수시 화양면 참새미길 27,A03,A0302,A03021700,1,0,1,1,전라남도,여수시
102,남서울승마클럽,경기도 용인시 처인구 모현읍 동림리,A03,A0302,A03021100,0,0,1,0,경기도,용인시
103,남선공원 스케이트장,대전광역시 서구 남선로 66 (탄방동),A03,A0302,A03021300,0,0,1,1,대전광역시,서구
104,남천동 공영자전거 무료대여소,"부산광역시 수영구 광안해변로 100 (남천동, 비치아파트)",A03,A0302,A03020500,0,0,0,0,부산광역시,수영구
105,낭추골캠핑장,충청북도 청주시 상당구 단재로 1890,A03,A0302,A03021700,1,0,0,0,충청북도,청주시
106,내를 건너서 숲으로 오토캠핑장,경상북도 청도군 청려로 3470,A03,A0302,A03021700,0,0,0,1,경상북도,청도군
107,내장산골프앤리조트,전북특별자치도 정읍시 첨단과학로 476,A03,A0302,A03020700,0,0,1,0,전북특별자치도,정읍시
108,넌스키난보드,강원특별자치도 원주시 지정면 구재로 132,A03,A0302,A03022600,0,0,0,0,강원특별자치도,원주시
109,노문야영장,경기도 양평군 갈문길 22-17,A03,A0302,A03021700,0,0,0,1,경기도,양평군
110,노추산 모정탑길,강원특별자치도 강릉시 왕산면 대기리 1679-8,A03,A0302,A03022700,1,0,1,0,강원특별자치도,강릉시
111,눈밥,강원특별자치도 홍천군 서면 한치골길 911,A03,A0302,A03022600,0,0,0,0,강원특별자치도,홍천군
112,다산길1코스,경기도 남양주시 삼패동,A03,A0302,A03022700,1,0,0,0,경기도,남양주시
113,단아한펜션,전북특별자치도 순창군 산동신흥길 6,A03,A0302,A03021700,1,0,1,1,전북특별자치도,순창군
114,단양 사계절썰매장,충청북도 단양군 단양읍 삼봉로 421-59,A03,A0302,A03021400,0,0,1,0,충청북도,단양군
115,달구벌승마공원,대구광역시 달성군 화원읍 명곡리,A03,A0302,A03021100,0,0,0,0,대구광역시,달성군
116,달빛담은캠핑장,전라남도 보성군 벌교읍 장암길 284-37,A03,A0302,A03021700,0,0,0,0,전라남도,보성군
117,담양 용마루길,전라남도 담양군 용면 추월산로 735,A03,A0302,A03022700,0,0,0,0,전라남도,담양군
118,담양금성오토캠핑장,전라남도 담양군 금성면 새덕굴길 135-88,A03,A0302,A03021700,0,0,0,0,전라남도,담양군
119,담터라온글램핑,강원특별자치도 철원군 담터길 352,A03,A0302,A03021700,0,0,1,1,강원특별자치도,철원군
120,당사현대차오션캠프,울산광역시 북구 당사동,A03,A0302,A03021700,0,0,0,0,울산광역시,북구
121,대궐오토캠핑장,경기도 양주시 백석읍 기산로440번길 177,A03,A0302,A03021700,1,0,1,0,경기도,양주시
122,대덕연구단지 컨트리클럽,대전광역시 유성구 유성대로1689번길 69,A03,A0302,A03020700,0,0,1,1,대전광역시,유성구
123,대숲글램핑장,전라남도 담양군 가사문학면 가사문학로 782,A03,A0302,A03021700,0,0,0,0,전라남도,담양군
124,대원사계곡길,경상남도 산청군 삼장면 대원사길 588,A03,A0302,A03022700,1,0,0,0,경상남도,산청군
125,대전엑스포시민광장스케이트장,대전광역시 서구 둔산대로 169 한밭수목원,A03,A0302,A03021300,0,0,0,1,대전광역시,서구
126,대현산체육관,서울특별시 성동구 독서당로63길 44,A03,A0302,A03020200,0,0,0,1,서울특별시,성동구
127,대황강 자연휴식체험장 야영장,전라남도 곡성군 석곡면 주석로 620-40,A03,A0302,A03021700,0,0,1,0,전라남도,곡성군
128,더무빙카라반,부산광역시 기장군 장안읍 해맞이로 290,A03,A0302,A03021700,0,0,0,1,부산광역시,기장군
129,더클라임 B 홍대점,서울특별시 마포구 양화로 125 (서교동),A03,A0302,A03021800,0,0,0,0,서울특별시,마포구
130,더클라임 마곡점,서울특별시 강서구 마곡동로 62 (마곡동),A03,A0302,A03021800,0,0,0,0,서울특별시,강서구
131,더클라임 클라이밍 짐앤샵 서울대점,서울특별시 관악구 남부순환로 1801 (봉천동),A03,A0302,A03021800,1,0,0,0,서울특별시,관악구
132,더하루캠핑파크,경상남도 창원시 마산합포구 진전면 일암1길 74,A03,A0302,A03021700,0,0,0,0,경상남도,창원시
133,덕봉산 해안생태탐방로,강원특별자치도 삼척시 근덕면 덕산리,A03,A0302,A03022700,1,0,0,0,강원특별자치도,삼척시
134,덕암호캠핑장,경기도 평택시 도일동,A03,A0302,A03021700,0,0,0,0,경기도,평택시
135,돌개마실 캠핑장,전북특별자치도 부안군 진서면 구룡댐길 65,A03,A0302,A03021700,0,0,1,1,전북특별자치도,부안군
136,동강전망휴양림오토캠핑장,강원특별자치도 정선군 신동읍 동강로 916-212,A03,A0302,A03021700,1,0,0,1,강원특별자치도,정선군
137,동래아이스링크,부산광역시 동래구 충렬대로 420 (안락동),A03,A0302,A03021300,0,0,0,0,부산광역시,동래구
138,동수리인문학마을협동조합야영장,강원특별자치도 양구군 양구읍 파로호로869번길 101,A03,A0302,A03021700,0,0,0,1,강원특별자치도,양구군
139,동창선아트스테이,경상남도 남해군 연곡로 13 동창선초등학교,A03,A0302,A03021700,0,0,0,1,경상남도,남해군
140,동화야영장,대구광역시 동구 팔공산로199길 6-1,A03,A0302,A03021700,0,0,0,0,대구광역시,동구
141,두곡해수욕장야영장,경상남도 남해군 남면 남면로111번길 91,A03,A0302,A03021700,0,0,1,0,경상남도,남해군
142,드림하이원스키샵,강원특별자치도 정선군 고한읍 물한리길 52,A03,A0302,A03022600,0,0,1,0,강원특별자치도,정선군
143,디스커버리 클라이밍스퀘어ICN,인천광역시 서구 완정로 70,A03,A0302,A03021800,0,0,0,1,인천광역시,서구
144,땅끝황토펜션오토캠핑장,경상북도 포항시 남구 구룡포읍 땅끝마을길 72,A03,A0302,A03021700,0,0,0,0,경상북도,포항시
145,땅에미소오토캠핑장,경기도 연천군 청산면 거저울길 339,A03,A0302,A03021700,0,0,1,1,경기도,연천군
146,또올래캠프,경기도 가평군 북면 가화로 2745-70,A03,A0302,A03021700,0,0,0,0,경기도,가평군
147,락인뜰,인천광역시 중구 늘목로 38,A03,A0302,A03021700,0,0,0,0,인천광역시,중구
148,락트리클라이밍센터,충청남도 아산시 배방읍 고속철대로 63,A03,A0302,A03021800,0,0,0,1,충청남도,아산시
149,러빙네이쳐 캠핑장,강원특별자치도 인제군 남면 설악로 1129,A03,A0302,A03021700,0,0,0,0,강원특별자치도,인제군
150,러쉬 실내 카트장,전북특별자치도 전주시 완산구 전주객사3길 72 (고사동),A03,A0302,A03020600,0,0,0,0,전북특별자치도,전주시
151,레끄레오캠핑장,경상북도 청도군 선암로 387-116,A03,A0302,A03021700,0,0,0,1,경상북도,청도군
152,로라비트 일산점,경기도 고양시 일산서구 한류월드로 300 (대화동),A03,A0302,A03021300,0,0,0,0,경기도,고양시
153,로시놀,강원특별자치도 평창군 대관령면 올림픽로 183,A03,A0302,A03022600,0,0,0,0,강원특별자치도,평창군
154,로얄새들승마클럽,경기도 고양시 일산동구 견달산로 402,A03,A0302,A03021100,0,0,0,0,경기도,고양시
155,롤링팝롤러스케이트장,경기도 하남시 미사강변중앙로170번길 10,A03,A0302,A03020400,0,0,0,0,경기도,하남시
156,롤퀸롤러장,서울특별시 성북구 동소문로20나길 47 (동선동1가),A03,A0302,A03020400,0,0,0,0,서울특별시,성북구
157,롯데월드 아이스링크(실내),서울특별시 송파구 올림픽로 240 롯데월드,A03,A0302,A03021300,0,0,0,1,서울특별시,송파구
158,루비코니 집라인,강원특별자치도 춘천시 신동면 김유정로 1383,A03,A0302,A03022700,0,0,0,0,강원특별자치도,춘천시
159,루이힐스CC,경기도 양주시 어하고개로 186-54,A03,A0302,A03020700,0,0,0,0,경기도,양주시
160,리더스스키,강원특별자치도 홍천군 서면 한치골길 70,A03,A0302,A03022600,0,0,0,0,강원특별자치도,홍천군
161,마가리캠핑장,강원특별자치도 평창군 봉평면 전나무골길 224-10,A03,A0302,A03021700,1,0,1,0,강원특별자치도,평창군
162,마루한캠핑장,전라남도 담양군 금성면 상신기길 108,A03,A0302,A03021700,1,0,0,1,전라남도,담양군
163,마운틴코스터,강원특별자치도 평창군 대관령면 올림픽로 715,A03,A0302,A03022700,0,0,1,1,강원특별자치도,평창군
164,마음수련 메인센터(마음수련 논산 메인센터),충청남도 논산시 상월면 상월로 749-23,A03,A0302,A03020200,0,0,0,0,충청남도,논산시
165,마인드글램퍼스,경기도 양평군 단월면 대부록길 37,A03,A0302,A03021700,0,0,1,1,경기도,양평군
166,만천하 알파인코스터,충청북도 단양군 적성면 옷바위길 10,A03,A0302,A03022700,0,0,0,1,충청북도,단양군
167,만천하 짚와이어,충청북도 단양군 적성면 옷바위길 10,A03,A0302,A03022700,0,0,0,1,충청북도,단양군
168,만촌인라인롤러스케이트장,대구광역시 수성구 만촌동,A03,A0302,A03021300,0,0,1,0,대구광역시,수성구
169,망상오토캠핑리조트제2오토캠핑장,강원특별자치도 동해시 동해대로 6270-16,A03,A0302,A03021700,1,1,1,0,강원특별자치도,동해시
170,맹방비치캠핑장,강원특별자치도 삼척시 근덕면 맹방해변로 140,A03,A0302,A03021700,0,0,0,1,강원특별자치도,삼척시
171,명도그오토캠핑장,경상남도 남해군 설천면 설천로 176-187,A03,A0302,A03021700,1,0,1,0,경상남도,남해군
172,모악랜드눈썰매장,전북특별자치도 김제시 금산면 금산리,A03,A0302,A03021400,0,0,0,0,전북특별자치도,김제시
173,몽산포감성캠핑장,충청남도 태안군 몽산포길 65-5,A03,A0302,A03021700,0,0,0,1,충청남도,태안군
174,몽산포그린캠핑장,충청남도 태안군 남면 몽산포길 63-73,A03,A0302,A03021700,0,0,1,0,충청남도,태안군
175,몽산포힐링캠핑장,충청남도 태안군 남면 몽산포길 63-13,A03,A0302,A03021700,0,0,0,0,충청남도,태안군
176,몽키몽키롤러장,부산광역시 강서구 명지국제1로 56-1 (명지동),A03,A0302,A03020400,0,0,0,1,부산광역시,강서구
177,무릉계곡 힐링캠핑장,강원특별자치도 동해시 삼화로 467,A03,A0302,A03021700,0,0,0,0,강원특별자치도,동해시
178,무릉관광농원,경상북도 경주시 호국로 3150-56,A03,A0302,A03021700,0,0,1,1,경상북도,경주시
179,무안 낙지공원 노을길야영장,전라남도 무안군 망운면 송현리,A03,A0302,A03021700,0,0,1,0,전라남도,무안군
180,무주 솔밭야영장,전북특별자치도 무주군 안성면 원통사로 294,A03,A0302,A03021700,0,0,0,0,전북특별자치도,무주군
181,무주덕유산리조트 스키장,전북특별자치도 무주군 설천면 만선로 185,A03,A0302,A03021200,0,0,1,0,전북특별자치도,무주군
182,문경관광사격장,경상북도 문경시 사격장길 155 문경관광사격장,A03,A0302,A03021600,0,0,0,0,경상북도,문경시
183,문경새재도립공원사계절썰매장,경상북도 문경시 문경읍 상초리,A03,A0302,A03021400,0,0,1,0,경상북도,문경시
184,문경카트월드,경상북도 문경시 문경읍 새재1길 36,A03,A0302,A03020600,0,0,0,0,경상북도,문경시
185,문라이트캠프장,인천광역시 강화군 길상면 해안남로 656,A03,A0302,A03021700,0,0,0,0,인천광역시,강화군
186,문장대오토캠핑장,경상북도 상주시 화북면 상오리 산 8,A03,A0302,A03021700,1,0,1,0,경상북도,상주시
187,미사리승마공원,경기도 하남시 미사동로37번길 175 (미사동),A03,A0302,A03021100,0,0,0,0,경기도,하남시
188,미필스키랜드,경기도 성남시 분당구 구미로 120,A03,A0302,A03021200,0,0,0,0,경기도,성남시
189,밀양189 야영장,경상남도 밀양시 용평로5길 282,A03,A0302,A03021700,0,0,0,0,경상남도,밀양시
190,밀양도깨비방망이캠핑장,경상남도 밀양시 단장로 1055,A03,A0302,A03021700,0,0,0,0,경상남도,밀양시
191,바다다 캠핑장,인천광역시 강화군 화도면 내리 2146-2,A03,A0302,A03021700,1,0,1,0,인천광역시,강화군
192,바람하늘공원 야영장,강원특별자치도 정선군 화암면 화암동굴길 12-8,A03,A0302,A03021700,0,0,0,0,강원특별자치도,정선군
193,바운스 트램폴린파크(대구신세계점),대구광역시 동구 효신로 88,A03,A0302,A03022700,0,0,0,0,대구광역시,동구
194,박두진문학길,경기도 안성시 금광면 오흥리 산72-5,A03,A0302,A03022700,0,0,0,0,경기도,안성시
195,반려동물힐링센터 글램핑,경상북도 문경시 문경대로 2430,A03,A0302,A03021700,0,0,0,1,경상북도,문경시
196,밤개울캠핑장,강원특별자치도 철원군 근남면 하문수동1길 62-1,A03,A0302,A03021700,0,0,0,1,강원특별자치도,철원군
197,방화동 가족휴가촌 오토캠핑장,전북특별자치도 장수군 번암면 방화동로 778,A03,A0302,A03021700,1,0,1,1,전북특별자치도,장수군
198,배내골 사발이,울산광역시 울주군 상북면 배내로 1438,A03,A0302,A03022100,0,0,0,0,울산광역시,울주군
199,백담고을오토캠핑장,강원특별자치도 인제군 북면 백담로 128,A03,A0302,A03021700,0,0,0,1,강원특별자치도,인제군
200,백담한계캠핑장,강원특별자치도 인제군 고원통로 107,A03,A0302,A03021700,0,0,0,0,강원특별자치도,인제군
201,백제보인증센터,충청남도 부여군 북포로 451 백제보문화관,A03,A0302,A03020500,0,0,0,1,충청남도,부여군
202,백호레져체험장,충청남도 태안군 남면 신온리,A03,A0302,A03022100,1,0,1,0,충청남도,태안군
203,뱅듸승마클럽,제주특별자치도 제주시 조천읍 번영로 1118-33,A03,A0302,A03021100,1,0,0,1,제주특별자치도,제주시
204,버디버디캠핑,충청남도 태안군 남면 진산1길 277-200,A03,A0302,A03021700,0,0,0,0,충청남도,태안군
205,범화권역글램핑장,충청북도 영동군 학산면 도덕리1길 30,A03,A0302,A03021700,0,0,0,0,충청북도,영동군
206,별빛터카라반&글램핑펜션,경상남도 합천군 가회면 대기1길 15-7,A03,A0302,A03021700,0,0,0,0,경상남도,합천군
207,보광미니골프장,강원특별자치도 속초시 영랑호반길 69-4,A03,A0302,A03020700,0,0,0,1,강원특별자치도,속초시
208,보물나라캠프,경기도 연천군 동내로 1359,A03,A0302,A03021700,0,0,0,0,경기도,연천군
