,Unnamed: 0_x,name,혼자,액티비티,자연,힐링,Unnamed: 0_y,addr1,cat1,cat2,cat3,힐링_int,혼자_int,자연_int,액티비티_int,province,city,1,2,3,4,5,6,7,8,9,10,11,12
12,12,ABC마트 GS홍대홍익로,0.4637108951807022,0.5742672026157379,0.5737923085689545,0.6112546622753143,12,서울특별시 마포구 홍익로5길 13(서교동),A04,A0401,A04011000,0,0,0,0,서울특별시,마포구,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
13,13,ABC마트 MS 강릉점,0.4130445450544357,0.4944286584854126,0.4741039901971817,0.4981419563293457,13,강원특별자치도 강릉시 금성로42번길 10,A04,A0401,A04011000,0,0,0,0,강원특별자치도,강릉시,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
14,14,ABC마트 MS 스타필드 고양점,0.5105841100215912,0.5753291785717011,0.5923926115036011,0.5942436456680298,14,경기도 고양시 덕양구 고양대로 1955,A04,A0401,A04011000,0,0,0,1,경기도,고양시,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
15,15,ABC마트 MS롯데은평,0.5576312065124511,0.6156772911548615,0.6592587053775787,0.7176070064306259,15,서울특별시 은평구 통일로 1050,A04,A0401,A04011000,0,0,0,0,서울특별시,은평구,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
16,16,ABC마트 MS전주객사,0.4293258696794509,0.5178758025169372,0.5123208671808243,0.563561275601387,16,전북특별자치도 전주시 완산구 전주객사5길 38-1(고사동),A04,A0401,A04011000,0,0,0,0,전북특별자치도,전주시,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
17,17,ABC마트 NC 강서점,0.5524205207824707,0.6639710366725922,0.6664059638977051,0.6762286305427552,17,서울특별시 강서구 강서로56길 17,A04,A0401,A04011000,0,0,1,0,서울특별시,강서구,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
18,18,ABC마트 SP신촌점,0.4588433176279068,0.4940153419971466,0.4958827555179596,0.516014787554741,18,서울특별시 서대문구 명물길 6,A04,A0401,A04011000,0,0,0,0,서울특별시,서대문구,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
19,19,ABC마트 ST부산광복,0.4923853307962417,0.5465185195207596,0.5835860043764114,0.6554849207401275,19,부산광역시 중구 광복로 73-1(광복동2가),A04,A0401,A04011000,0,0,0,0,부산광역시,중구,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
20,20,ABC마트 ST부천심곡점,0.4841466844081878,0.568297278881073,0.5923275947570801,0.627518630027771,20,경기도 부천시 원미구 부천로 32,A04,A0401,A04011000,0,0,0,0,경기도,부천시,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
21,21,ABC마트 ST스타필드부천점,0.411293151974678,0.506319323182106,0.4952735066413879,0.5236611992120743,21,경기도 부천시 옥길로 1,A04,A0401,A04011000,0,0,1,0,경기도,부천시,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
22,22,ABC마트 ST이태원,0.4735113620758057,0.5524265378713608,0.5621859431266785,0.5831120699644089,22,서울특별시 용산구 이태원로 159-1,A04,A0401,A04011000,0,0,0,0,서울특별시,용산구,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
23,23,ABC마트 ST제주연동,0.5214468032121659,0.6149683356285095,0.6022657632827759,0.6247264802455902,23,제주특별자치도 제주시 삼무로 30(연동),A04,A0401,A04011000,0,0,0,0,제주특별자치도,제주시,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
24,24,ABC마트 ST제주칠성,0.4501857995986938,0.5447964519262314,0.5741593152284622,0.6483344405889511,24,제주특별자치도 제주시 중앙로5길 6(일도일동),A04,A0401,A04011000,0,0,0,0,제주특별자치도,제주시,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
25,25,ABC마트 경성대점,0.4858797430992126,0.6163794964551925,0.6118354469537735,0.5850725948810578,25,부산광역시 남구 수영로 300,A04,A0401,A04011000,0,0,0,0,부산광역시,남구,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
26,26,ABC마트 롯데월드몰,0.4463561117649078,0.5602084875106812,0.5437296450138092,0.5499078392982483,26,"서울특별시 송파구 올림픽로 300(신천동,롯데월드몰4층)",A04,A0401,A04011000,0,0,0,0,서울특별시,송파구,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
27,27,ABC마트 롯데파주,0.5471017122268677,0.6300572365522384,0.614242485165596,0.6268499493598938,27,경기도 파주시 회동길 390 롯데프리미엄아울렛 A동 3층,A04,A0401,A04011000,0,0,0,0,경기도,파주시,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
28,28,ABC마트 메세나폴리스,0.4757432997226715,0.5939127653837204,0.5932508528232574,0.6350318342447281,28,서울특별시 마포구 양화로 45 메세나폴리스,A04,A0401,A04011000,0,0,1,0,서울특별시,마포구,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
29,29,ABC마트 미아점,0.4287108659744262,0.525330263376236,0.5304585605859756,0.5196417689323425,29,서울특별시 강북구 도봉로 45,A04,A0401,A04011000,0,0,1,0,서울특별시,강북구,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
30,30,ABC마트 신도림디큐브점,0.4398993402719497,0.5656432151794434,0.5573108285665512,0.6006465673446655,30,서울특별시 구로구 경인로 662,A04,A0401,A04011000,0,0,1,0,서울특별시,구로구,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
31,31,ABC마트 현대가든파이브,0.4908957093954086,0.5861457228660584,0.5898466825485229,0.5738427639007568,31,"서울특별시 송파구 충민로 66, 라이프동 3층 (문정동)",A04,A0401,A04011000,0,0,0,0,서울특별시,송파구,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
32,32,ABC마트 현대송도,0.4346850544214248,0.5423957526683807,0.5495813906192779,0.5972770094871521,32,"인천광역시 연수구 송도국제대로 123, 현대프리미엄아울렛 송도점",A04,A0401,A04011000,0,0,0,0,인천광역시,연수구,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
33,33,ABC마트 현대아울렛 김포점,0.4533015012741089,0.5594590127468109,0.5512477457523346,0.5972382485866546,33,경기도 김포시 아라육로152번길 100,A04,A0401,A04011000,0,0,0,0,경기도,김포시,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
34,34,A타워약국 강남역,0.4970053434371948,0.5594790399074554,0.5697344303131103,0.6480812788009643,34,"서울특별시 강남구 테헤란로 105, 1층 (역삼동 A타워)",A04,A0401,A04011000,0,0,0,0,서울특별시,강남구,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
35,35,BCBG 롯데김해,0.4348822683095932,0.5120322704315186,0.4890042543411255,0.5176518261432648,35,경상남도 김해시 장유로 469 (신문동) 롯데아울렛 김해,A04,A0401,A04011000,0,0,0,0,경상남도,김해시,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
36,36,BCBG 롯데동부산,0.5380300998687744,0.6039997935295105,0.6491935700178146,0.7304544687271118,36,부산광역시 기장군 기장해안로 147,A04,A0401,A04011000,0,0,0,0,부산광역시,기장군,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
37,37,BCBG 현대가든파이브,0.4481993019580841,0.5387254774570465,0.5642494916915893,0.6107042282819748,37,"서울특별시 송파구 충민로 66, 2층",A04,A0401,A04011000,0,0,0,0,서울특별시,송파구,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
38,38,CU쌍문우이천점,0.5202669769525528,0.6194598376750946,0.6309484660625457,0.6816165566444397,38,서울특별시 도봉구 쌍문동 414-146,A04,A0401,A04010600,0,0,0,0,서울특별시,도봉구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,39,DMZ 라운지,0.5136907458305359,0.6469722509384155,0.614117044210434,0.5695536673069,39,경기도 파주시 새오리로161번길 90,A04,A0401,A04010900,0,0,1,1,경기도,파주시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,40,E안경 목포점,0.5388251841068268,0.6014454901218415,0.6303821444511414,0.6631076395511627,40,전라남도 목포시 영산로 59번길30,A04,A0401,A04011000,0,0,0,0,전라남도,목포시,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
41,41,FRED 신세계센텀,0.4603250980377197,0.5334288418293,0.5544726014137268,0.5638670444488525,41,부산광역시 해운대구 센텀남대로 35,A04,A0401,A04011000,0,0,0,0,부산광역시,해운대구,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
42,42,FRED 현대본점,0.5342095524072648,0.5841768473386765,0.6151581823825836,0.6692328363656997,42,"서울특별시 강남구 압구정로 165, 2층(압구정동, 현대백화점 압구정본점)",A04,A0401,A04011000,0,0,0,0,서울특별시,강남구,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
43,43,HOOPCITY 동대문,0.5727260142564774,0.6582530081272125,0.6597776472568512,0.6457212924957275,43,"서울특별시 중구 퇴계로 324, 1층(광희동2가,성우빌딩)",A04,A0401,A04011000,0,0,0,0,서울특별시,중구,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
44,44,JDX 역삼,0.4759673237800598,0.5536880403757095,0.5692353680729866,0.6250798553228378,44,"서울특별시 강남구 언주로 331, 1층(역삼동, 안산빌딩)",A04,A0401,A04011000,0,0,0,0,서울특별시,강남구,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
45,45,JDX 장한평점,0.5808190554380417,0.6737742960453034,0.6964779794216156,0.7126414477825165,45,서울특별시 동대문구 천호대로 433,A04,A0401,A04011000,0,0,1,0,서울특별시,동대문구,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
46,46,JDX 제주도남,0.5571746557950974,0.6162205278873444,0.6572895497083664,0.7103775203227997,46,"제주특별자치도 제주시 연북로 436, 1층, 2층(도남동)",A04,A0401,A04011000,0,0,0,0,제주특별자치도,제주시,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
47,47,JDX 현대가든파이브,0.3810080975294113,0.4824246227741241,0.4827703565359115,0.5464382916688919,47,"서울특별시 송파구 충민로 66, 4층(문정동, 가든파이브라이프)",A04,A0401,A04011000,0,0,0,0,서울특별시,송파구,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
48,48,JEEP 롯데김해,0.4126742780208587,0.5013080894947052,0.4991460502147674,0.5611330449581147,48,경상남도 김해시 장유로 469,A04,A0401,A04011000,0,0,0,0,경상남도,김해시,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
49,49,JEEP 롯데파주,0.3863995283842086,0.4571117252111435,0.4478295177221298,0.5073630750179291,49,경기도 파주시 회동길 390 (문발동) 롯데프리미엄아울렛,A04,A0401,A04011000,0,0,0,1,경기도,파주시,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
50,50,JEEP 현대송도,0.4851808965206146,0.5639112144708633,0.5749327778816223,0.6102252930402756,50,인천광역시 연수구 송도국제대로 123,A04,A0401,A04011000,0,0,0,0,인천광역시,연수구,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
51,51,JIGUM 종로,0.5289737164974213,0.633160388469696,0.6093849062919616,0.6207602739334106,51,서울특별시 종로구 북촌로 21-8 (재동),A04,A0401,A04011000,0,0,0,0,서울특별시,종로구,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
52,52,JJ지고트 롯데파주,0.4712532371282577,0.5798771500587463,0.5649646669626236,0.5837606161832809,52,경기도 파주시 회동길 390,A04,A0401,A04011000,0,0,0,0,경기도,파주시,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
53,53,K2 (문정점),0.558828204870224,0.6237305164337158,0.6408135294914246,0.6526349782943726,53,서울특별시 송파구 중대로10길 42,A04,A0401,A04010600,0,0,0,0,서울특별시,송파구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,54,K2 롯데김해,0.5462170213460922,0.6341241061687469,0.6728858709335327,0.7002137035131455,54,경상남도 김해시 장유로 469(신문동) 롯데아울렛 김해,A04,A0401,A04011000,0,0,1,0,경상남도,김해시,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
55,55,K2 롯데남악,0.5264214098453521,0.5910031646490097,0.6028933256864548,0.6617079079151154,55,전라남도 무안군 삼향읍 남악로162번길 80,A04,A0401,A04011000,0,0,0,0,전라남도,무안군,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
56,56,K2 롯데파주,0.4691702008247375,0.5291004806756974,0.5656992644071579,0.6317011207342148,56,경기도 파주시 회동길 209,A04,A0401,A04011000,0,0,0,0,경기도,파주시,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
57,57,K2 롯데팩토리가산,0.5282133728265762,0.5964659303426743,0.5904573857784271,0.5993314892053604,57,서울특별시 금천구 벚꽃로278,A04,A0401,A04011000,0,0,0,1,서울특별시,금천구,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
58,58,K2 신세계시흥,0.4802403151988983,0.5484737426042556,0.5742289602756501,0.6534295588731766,58,경기도 시흥시 서해안로 699,A04,A0401,A04011000,0,0,0,0,경기도,시흥시,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
59,59,K2 신세계여주,0.4282731056213379,0.5768202781677246,0.5582992762327195,0.5876627266407013,59,"경기도 여주시 명품로 360, 601호 (상거동 프리미엄아울렛)",A04,A0401,A04011000,0,0,0,0,경기도,여주시,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
60,60,K2 신세계파주,0.4313004732131958,0.5381086230278015,0.5417117446660995,0.6069819897413253,60,경기도 파주시 탄현면 필승로 200 프리미엄아울렛 167호,A04,A0401,A04011000,0,0,0,0,경기도,파주시,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
61,61,K2 현대가산,0.4358028322458267,0.5052510291337967,0.5038522690534591,0.5152474492788315,61,"서울특별시 금천구 디지털로10길 9, 4층",A04,A0401,A04011000,0,0,0,0,서울특별시,금천구,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
62,62,K2 현대김포,0.542349323630333,0.6032312572002411,0.6051018118858338,0.5775369048118592,62,경기도 김포시 아라육로152번길 100,A04,A0401,A04011000,0,0,1,0,경기도,김포시,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
63,63,K2 현대동대문,0.5347607612609864,0.6391744047403336,0.6503536522388458,0.6434719532728195,63,서울특별시 중구 장충단로13길 20,A04,A0401,A04011000,0,0,0,0,서울특별시,중구,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
64,64,K2 현대송도,0.5597723841667175,0.6168765068054199,0.6673186779022217,0.7375089287757873,64,인천광역시 연수구 송도국제대로 123,A04,A0401,A04011000,0,0,0,1,인천광역시,연수구,0.082435633414556,0.073627293066096,0.0705041686453829,0.0840626528298827,0.0557525304331423,0.0558175886557742,0.0390484364211395,0.0875336506180625,0.0774497241066746,0.0799408873277659,0.1458207526427832,0.0843880744409682
