,Unnamed: 0_x,name,혼자,액티비티,자연,힐링,Unnamed: 0_y,addr1,cat1,cat2,cat3,힐링_int,혼자_int,자연_int,액티비티_int,province,city
397,397,평택스테이호텔2,0.4995201170444489,0.6499000728130341,0.6396901190280915,0.6242704004049301,397,경기도 평택시 평택로64번길 35,B02,B0201,B02010100,0,0,0,0,경기도,평택시
398,398,평택해군호텔,0.4775629490613937,0.5544784873723984,0.5786266267299652,0.6573240488767624,398,경기도 평택시 포승읍 원정리,B02,B0201,B02010100,0,0,1,0,경기도,평택시
399,399,포르투나호텔,0.5937572658061981,0.6843735635280609,0.7017174541950226,0.644244247674942,399,경상남도 통영시 미수해안로 152 (봉평동),B02,B0201,B02010100,1,0,1,1,경상남도,통영시
400,400,폰타나비치호텔,0.4722526222467422,0.6038049519062042,0.5884320437908173,0.5744864344596863,400,전라남도 목포시 평화로 69,B02,B0201,B02010100,0,0,0,0,전라남도,목포시
401,401,풍경의 아침,0.5692531381334577,0.6907793368612017,0.6429124900272915,0.5938757147107806,401,전라남도 장성군 북하면 궐전길 97,B02,B0201,B02011600,0,0,1,1,전라남도,장성군
402,402,프라도호텔,0.4206244081258773,0.5274565905332566,0.5410519599914551,0.5960173934698105,402,전라남도 목포시 번영로 24,B02,B0201,B02010900,0,0,0,0,전라남도,목포시
403,403,프라하21펜션,0.5699124246835708,0.6542667865753173,0.6897285342216491,0.717327606678009,403,강원특별자치도 평창군 봉평면 흥정계곡길 94-6,B02,B0201,B02010700,0,0,0,0,강원특별자치도,평창군
404,404,프래밀리가족호텔,0.567947381734848,0.7157282531261444,0.6726740062236786,0.6180409669876099,404,경상남도 거제시 일운면 거제대로 2308,B02,B0201,B02010500,1,0,1,1,경상남도,거제시
405,405,프리미어호텔 XYM,0.5085934728384018,0.6310991525650025,0.6324093222618103,0.6474351763725281,405,서울특별시 강남구 테헤란로28길 3-12 (역삼동),B02,B0201,B02010100,0,0,1,0,서울특별시,강남구
406,406,플로팅웨일 설악도적폭포스테이,0.5774877727031708,0.7079496085643768,0.6696292519569397,0.6129888296127319,406,강원특별자치도 인제군 북면 미시령옛길 140,B02,B0201,B02010700,1,0,1,1,강원특별자치도,인제군
407,407,필스테이 이화 부띠끄,0.5426730036735534,0.6897329986095428,0.6500037908554077,0.6249804556369781,407,서울특별시 서대문구 이화여대길 43 (대현동),B02,B0201,B02011100,0,0,0,0,서울특별시,서대문구
408,408,하우트모텔,0.3618074283003807,0.4694560170173645,0.4783489853143692,0.5825461596250534,408,전라남도 화순군 도곡면 온천1길 18-15,B02,B0201,B02010900,0,0,0,0,전라남도,화순군
409,409,하이서울유스호스텔,0.4885087966918945,0.5766179442405701,0.5646344542503356,0.5519099533557892,409,서울특별시 영등포구 영신로 200,B02,B0201,B02010600,0,0,1,0,서울특별시,영등포구
410,410,하이원그랜드호텔 컨벤션타워,0.5623506426811218,0.7135672211647034,0.6832386374473571,0.6285590052604675,410,강원특별자치도 정선군 사북읍 하이원길 265,B02,B0201,B02010100,0,0,1,0,강원특별자치도,정선군
411,411,하포펜션,0.4158432930707931,0.4168253690004349,0.4515159130096435,0.5104220658540726,411,경상남도 통영시 한산면 한산일주로 1198,B02,B0201,B02010700,0,0,0,0,경상남도,통영시
412,412,한국전통음식문화체험관(정강원),0.5139188587665557,0.6141229569911957,0.6020368814468384,0.5954623281955719,412,강원특별자치도 평창군 용평면 금당계곡로 2010-13,B02,B0201,B02011600,0,0,0,0,강원특별자치도,평창군
413,413,한국콘도 수안보,0.5843641698360443,0.6888814151287079,0.6951632738113404,0.6711649298667908,413,충청북도 충주시 수안보면 조산공원길 7,B02,B0201,B02010500,0,0,1,0,충청북도,충주시
414,414,한산호텔,0.5576977461576462,0.710636842250824,0.6842082381248474,0.614564859867096,414,경상남도 통영시 통영해안로 247,B02,B0201,B02010100,1,0,1,1,경상남도,통영시
415,415,한옥호텔 오동재,0.4589394032955169,0.5595911562442779,0.5590612709522247,0.5486788868904113,415,전라남도 여수시 박람회길 99,B02,B0201,B02010100,0,0,0,1,전라남도,여수시
416,415,한옥호텔 오동재,0.4589394032955169,0.5595911562442779,0.5590612709522247,0.5486788868904113,416,전라남도 여수시 박람회길 99,B02,B0201,B02010100,0,0,0,1,전라남도,여수시
417,416,한탄강 디퍼펜션,0.345475971698761,0.4354784190654754,0.4336776435375213,0.4595735967159271,417,강원특별자치도 철원군 동송읍 태봉대교길 140-1,B02,B0201,B02010700,0,0,0,0,강원특별자치도,철원군
418,417,한탄리버스파호텔,0.4534141391515732,0.6194541931152344,0.5807553172111511,0.5056660592555999,418,강원특별자치도 철원군 동송읍 태봉로 1799-22,B02,B0201,B02010100,0,0,1,1,강원특별자치도,철원군
419,418,함덕삼다펜션,0.4383441478013992,0.5307515919208526,0.547866752743721,0.589569303393364,419,제주특별자치도 제주시 조천읍 조함해안로 488,B02,B0201,B02010700,0,0,0,1,제주특별자치도,제주시
420,419,함파우소리체험관,0.6374219357967377,0.7048023492097855,0.7430543452501297,0.7243800163269043,420,전북특별자치도 남원시 술미안길 14-19 (노암동),B02,B0201,B02011600,0,0,0,0,전북특별자치도,남원시
421,420,해금강하우스,0.3312383025884628,0.3733421832323074,0.4100275039672851,0.4573449939489364,421,경상남도 거제시 남부면 해금강3길 35,B02,B0201,B02010700,0,0,0,0,경상남도,거제시
422,421,해남 남도호텔,0.5493891596794128,0.635783338546753,0.6362496435642242,0.6178404569625855,422,전라남도 해남군 해남읍 영빈로 53,B02,B0201,B02010100,0,0,1,0,전라남도,해남군
423,422,해시호텔,0.4403818696737289,0.526055883616209,0.5355450063943863,0.5964848883450031,423,경기도 수원시 팔달구 갓매산로 72-1,B02,B0201,B02010100,0,0,0,0,경기도,수원시
424,423,해인사관광호텔,0.605856043100357,0.6009285897016525,0.6294624209403992,0.6859818369150161,424,경상남도 합천군 가야면 치인1길 13-45,B02,B0201,B02010100,0,0,0,0,경상남도,합천군
425,424,호텔 가봄,0.5075899451971054,0.550346627831459,0.5643324136734009,0.5688044518232346,425,전라남도 목포시 번영로 16 (상동),B02,B0201,B02010900,0,0,1,0,전라남도,목포시
426,425,호텔 글로리엘,0.486303973197937,0.571378567814827,0.5892145335674286,0.6233105838298798,426,경상북도 영덕군 강구면 삼사길 109,B02,B0201,B02010900,1,0,1,1,경상북도,영덕군
427,426,호텔 더 디자이너스 청량리 Hotel the designers,0.5441245913505555,0.6752783954143524,0.6544929087162018,0.6084945797920227,427,서울특별시 동대문구 왕산로 226,B02,B0201,B02010100,0,0,0,0,서울특별시,동대문구
428,427,호텔 더팔래스,0.4267551988363266,0.4854337364435196,0.4757979065179825,0.4984956115484237,428,대구광역시 남구 이천로 13,B02,B0201,B02010100,0,0,0,0,대구광역시,남구
429,428,호텔 라르 김포,0.5155600011348724,0.5992904424667358,0.5954986840486527,0.6115070551633834,429,경기도 김포시 장차로5번길 5-9,B02,B0201,B02010100,0,0,0,1,경기도,김포시
430,429,호텔 라온제나,0.5166662395000458,0.6664278209209442,0.6399392008781433,0.6298139035701752,430,대구광역시 수성구 범어천로 73,B02,B0201,B02010100,0,0,0,1,대구광역시,수성구
431,430,호텔 서귀피안,0.5577841937541962,0.6998783588409424,0.6606465756893158,0.6092597365379333,431,제주특별자치도 서귀포시 보목로64번길 178,B02,B0201,B02011100,0,0,0,0,제주특별자치도,서귀포시
432,431,호텔 앨리스 앤 트렁크,0.5449364244937897,0.6954217851161957,0.6702147781848907,0.6312106311321258,432,제주특별자치도 제주시 연동12길 4,B02,B0201,B02010100,0,0,1,1,제주특별자치도,제주시
433,432,호텔 오노마 (대전 오토그래프 컬렉션 호텔),0.5619022667407989,0.6942041099071503,0.6796563029289245,0.6217021822929383,433,대전광역시유성구 도룡동 3-1,B02,B0201,B02010100,0,0,0,0,대전광역시유성구,도룡동
434,433,호텔 치유,0.5798765242099762,0.7271105349063873,0.6905614316463471,0.6385811746120453,434,경상남도 남해군 서면 남서대로 1965-54,B02,B0201,B02010700,0,0,0,0,경상남도,남해군
435,434,호텔 휴 로프트,0.4884677052497864,0.580506780743599,0.5843409389257431,0.5897021412849426,435,인천광역시 중구 마시란로 51-29,B02,B0201,B02010900,0,0,1,0,인천광역시,중구
436,435,호텔 휴식 서귀포,0.4906443864107132,0.5948497861623764,0.599442082643509,0.5726862460374832,436,제주특별자치도 서귀포시 중앙로71번길 17 서귀포 가족호텔,B02,B0201,B02010100,0,0,1,0,제주특별자치도,서귀포시
437,436,호텔GMS,0.4949308156967163,0.6356720477342606,0.6071937710046769,0.5771522998809815,437,서울특별시 영등포구 경인로 867 (영등포동3가),B02,B0201,B02010100,0,0,1,0,서울특별시,영등포구
438,437,호텔M-Tower,0.5591688871383667,0.7208383083343506,0.6577678084373474,0.6163894832134247,438,경기도 김포시 김포한강9로75번길 38,B02,B0201,B02010100,0,0,1,0,경기도,김포시
439,438,호텔더디자이너스 동대문,0.4250148862600326,0.516265669465065,0.521670725941658,0.5244709730148316,439,서울특별시 중구 퇴계로 306 (쌍림동),B02,B0201,B02010100,0,0,0,0,서울특별시,중구
440,439,호텔드포레,0.5568992912769317,0.7197267770767212,0.7076894700527191,0.6415136337280274,440,대구광역시 달성군 가창로 891,B02,B0201,B02010500,1,0,0,1,대구광역시,달성군
441,440,호텔디아티스트 연신내점,0.4942972511053085,0.6696633100509644,0.6288840889930725,0.5856495201587677,441,서울특별시 은평구 통일로 891 (갈현동),B02,B0201,B02010100,0,0,0,0,서울특별시,은평구
442,441,호텔로움,0.566809418797493,0.6599831700325012,0.6721559643745423,0.6783056199550629,442,충청북도 괴산군 칠성면 자연드림길 252,B02,B0201,B02010900,0,0,1,0,충청북도,괴산군
443,442,호텔리브레,0.5442066848278045,0.6788676083087921,0.6528719305992127,0.5959129810333252,443,경기도 시흥시 서촌상가3길 7-3,B02,B0201,B02010100,0,0,1,0,경기도,시흥시
444,443,호텔마누(HOTEL MANU),0.4051856189966202,0.534581184387207,0.5112258851528168,0.5414482951164246,444,서울특별시 중구 퇴계로 19,B02,B0201,B02010100,0,0,0,0,서울특별시,중구
445,444,호텔몬다비,0.5350010097026825,0.6839755684137344,0.6535753309726715,0.5944576442241669,445,전라남도 목포시 수강로4번길 33,B02,B0201,B02010900,0,0,0,1,전라남도,목포시
446,445,호텔벨보이,0.2782902419567108,0.4131240248680115,0.3921250104904175,0.4875892996788025,446,강원특별자치도 동해시 신계길 57-2 (만우동),B02,B0201,B02010700,0,0,0,0,강원특별자치도,동해시
447,446,호텔스카이파크 대전1호점,0.5200099438428879,0.6669501066207886,0.6516673266887665,0.6020547270774841,447,대전광역시 유성구 테크노중앙로 161,B02,B0201,B02010100,0,0,0,0,대전광역시,유성구
448,447,호텔스카이파크 동대문1호점,0.5382191330194473,0.6595999747514725,0.6547994017601013,0.6189438968896865,448,서울특별시 중구 동호로 335 (오장동),B02,B0201,B02010100,0,0,0,0,서울특별시,중구
449,448,호텔스타프리미어 역삼,0.5097314924001694,0.6826896011829376,0.6359527885913849,0.6026305615901947,449,서울특별시 강남구 테헤란로33길 6-11 (역삼동),B02,B0201,B02010100,0,0,0,0,서울특별시,강남구
450,449,호텔야자 사상터미널점,0.5740071713924408,0.6033840835094452,0.6286543905735016,0.7159237504005432,450,부산광역시 사상구 광장로81번길 72,B02,B0201,B02010900,0,0,0,0,부산광역시,사상구
451,450,호텔에이치아이,0.5517946660518647,0.7082932412624359,0.6664724469184875,0.5999648541212081,451,제주특별자치도 서귀포시 중앙로47번길 25 (서귀동),B02,B0201,B02010100,1,0,1,0,제주특별자치도,서귀포시
452,451,호텔여기어때 강릉경포점,0.5453367501497268,0.6383330643177032,0.615135931968689,0.5847660511732101,452,강원특별자치도 강릉시 해안로406번길 13-9,B02,B0201,B02010900,0,0,0,0,강원특별자치도,강릉시
453,452,호텔여기어때 광주역점,0.4817953079938888,0.5639104336500168,0.5670230984687805,0.609969538450241,453,광주광역시 북구 중흥로140번길 19 (중흥동),B02,B0201,B02010900,0,0,1,0,광주광역시,북구
454,453,호텔여기어때 서대구점,0.5115898430347443,0.6151699900627137,0.6036375164985657,0.5727673441171646,454,대구광역시 서구 달서로 151,B02,B0201,B02010900,0,0,0,1,대구광역시,서구
455,454,호텔여기어때 순천점,0.4879069656133651,0.5896815419197082,0.583454841375351,0.5977212429046631,455,전라남도 순천시 팔마2길 25,B02,B0201,B02010900,0,0,0,0,전라남도,순천시
456,455,호텔여기어때 안양1번가점,0.4891163378953934,0.5926234364509583,0.5892881095409394,0.6235940873622894,456,경기도 안양시 만안구 장내로149번길 8,B02,B0201,B02010900,0,0,0,0,경기도,안양시
457,456,호텔여기어때 영덕점,0.5440055370330811,0.6558282613754273,0.6486697912216186,0.6234225541353225,457,경상북도 영덕군 강구면 영덕대게로 423,B02,B0201,B02010900,1,0,1,0,경상북도,영덕군
458,457,호텔은파팰리스,0.552746319770813,0.7030741453170777,0.681512588262558,0.6318887650966645,458,전북특별자치도 군산시 은파순환길 20 (나운동),B02,B0201,B02010100,0,0,0,0,전북특별자치도,군산시
459,458,호텔이스트나인,0.5087497770786286,0.6404574036598205,0.6440788149833679,0.6302546262741089,459,강원특별자치도 강릉시 교동광장로100번길 8-6,B02,B0201,B02010100,0,0,0,0,강원특별자치도,강릉시
460,459,호텔컬리넌 구로,0.5310173988342285,0.6629054009914398,0.6459100306034088,0.6545382678508759,460,서울특별시 구로구 시흥대로 533 (구로동),B02,B0201,B02010900,0,0,1,0,서울특별시,구로구
461,460,호텔컬리넌 역삼,0.519002965092659,0.6442299216985703,0.6193532049655914,0.5800386875867843,461,서울특별시 강남구 언주로87길 11 (역삼동),B02,B0201,B02010100,0,0,0,0,서울특별시,강남구
462,461,호텔컬리넌 왕십리,0.5201418429613114,0.6486916244029999,0.6435209691524506,0.6253896802663803,462,서울특별시 성동구 무학로2길 47 (도선동),B02,B0201,B02010100,0,0,1,1,서울특별시,성동구
463,462,호텔컬리넌 제주,0.4705591261386871,0.5870943784713745,0.5701609253883362,0.5822467118501663,463,제주특별자치도 제주시 사장1길 26 (연동),B02,B0201,B02010100,0,0,1,0,제주특별자치도,제주시
464,463,호텔토마스명동,0.488783448934555,0.5926315784454346,0.6062573075294495,0.6491216272115707,464,서울특별시 중구 세종대로16길 26,B02,B0201,B02010100,0,0,1,1,서울특별시,중구
465,464,홀리데이인&스위트 알펜시아 평창,0.588233882188797,0.6991317927837372,0.6834262847900391,0.6392726421356201,465,강원특별자치도 평창군 대관령면 솔봉로 325,B02,B0201,B02010500,0,1,1,0,강원특별자치도,평창군
466,465,홀리데이인익스프레스 서울홍대,0.6122067868709564,0.6850484788417817,0.6573871016502381,0.6247868359088897,466,서울특별시 마포구 양화로 188 (동교동),B02,B0201,B02010100,1,0,0,1,서울특별시,마포구
467,466,홍대스타일 게스트하우스,0.5525981187820435,0.6932485163211822,0.6660926282405853,0.6233991384506226,467,서울특별시 마포구 월드컵북로4길 23-3,B02,B0201,B02011100,0,1,0,0,서울특별시,마포구
468,467,홍천 ST리조텔,0.4412374794483185,0.5489421725273133,0.5565762519836426,0.6061721205711365,468,강원특별자치도 홍천군 서면 한서로 2141-15,B02,B0201,B02010900,0,0,0,1,강원특별자치도,홍천군
469,468,화이트테일,0.282721608877182,0.3422370851039886,0.3133819103240967,0.3960309326648712,469,서울특별시 마포구 동교로38안길 8-1,B02,B0201,B02011100,0,0,0,0,서울특별시,마포구
470,469,황궁모텔,0.4402225315570831,0.4886544823646545,0.5141630053520203,0.5916594207286835,470,전라남도 목포시 동부로5번길 7,B02,B0201,B02010900,0,0,0,0,전라남도,목포시
471,470,휴원(경주한옥휴원),0.5372449159622192,0.6980026960372925,0.661521714925766,0.6033156156539917,471,경상북도 경주시 충효서악길 154,B02,B0201,B02011600,1,0,0,0,경상북도,경주시
472,471,흙시루민박,0.5664556801319123,0.7148587048053742,0.680615359544754,0.6320957124233246,472,경상남도 고성군 하이면 사곡3길 48,B02,B0201,B02011000,0,0,0,0,경상남도,고성군
473,472,흥정계곡409,0.5632854580879212,0.7097698986530304,0.6869024455547332,0.660306316614151,473,강원특별자치도 평창군 봉평면 흥정계곡길 409,B02,B0201,B02010700,0,0,0,0,강원특별자치도,평창군
474,473,히로텔,0.5135045126080513,0.6021193414926529,0.6306244879961014,0.6911129057407379,474,대구광역시 중구 국채보상로 657-12,B02,B0201,B02010900,0,0,0,0,대구광역시,중구
475,474,힐 사이드 관광호텔,0.5397573053836823,0.6006384313106536,0.6248000234365463,0.641383844614029,475,부산광역시 중구 중구로 160,B02,B0201,B02010100,0,0,1,0,부산광역시,중구
