,name,naverURL
11,가족문화센터,"https://map.naver.com/p/search/%EA%B0%80%EC%A1%B1%EB%AC%B8%ED%99%94%EC%84%BC%ED%84%B0/?c=15.00,0,0,0,dh"
12,가족올래 하추리마을,"https://map.naver.com/p/search/%EA%B0%80%EC%A1%B1%EC%98%AC%EB%9E%98%20%ED%95%98%EC%B6%94%EB%A6%AC%EB%A7%88%EC%9D%84/?c=15.00,0,0,0,dh"
13,가창 찐빵 골목,"https://map.naver.com/p/search/%EA%B0%80%EC%B0%BD%20%EC%B0%90%EB%B9%B5%20%EA%B3%A8%EB%AA%A9/?c=12.00,0,0,0,dh"
14,가탄마을,"https://map.naver.com/p/search/%EA%B0%80%ED%83%84%EB%A7%88%EC%9D%84/?c=15.00,0,0,0,dh"
15,가파마을,"https://map.naver.com/p/search/%EA%B0%80%ED%8C%8C%EB%A7%88%EC%9D%84/?c=15.00,0,0,0,dh"
16,가평 아홉마지기마을,"https://map.naver.com/p/search/%EA%B0%80%ED%8F%89%20%EC%95%84%ED%99%89%EB%A7%88%EC%A7%80%EA%B8%B0%EB%A7%88%EC%9D%84/?c=15.00,0,0,0,dh"
17,가평 연인산마을,"https://map.naver.com/p/search/%EA%B0%80%ED%8F%89%20%EC%97%B0%EC%9D%B8%EC%82%B0%EB%A7%88%EC%9D%84/?c=15.00,0,0,0,dh"
18,가평 영양잣마을,"https://map.naver.com/p/search/%EA%B0%80%ED%8F%89%20%EC%98%81%EC%96%91%EC%9E%A3%EB%A7%88%EC%9D%84/place/752987054?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
19,가평군어린이음악놀이터,"https://map.naver.com/p/search/%EA%B0%80%ED%8F%89%EA%B5%B0%EC%96%B4%EB%A6%B0%EC%9D%B4%EC%9D%8C%EC%95%85%EB%86%80%EC%9D%B4%ED%84%B0/place/1362166125?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
20,각사산촌행태체험마을,"https://map.naver.com/p/search/%EA%B0%81%EC%82%AC%EC%82%B0%EC%B4%8C%ED%96%89%ED%83%9C%EC%B2%B4%ED%97%98%EB%A7%88%EC%9D%84/?c=15.00,0,0,0,dh"
21,간월도마을,"https://map.naver.com/p/search/%EA%B0%84%EC%9B%94%EB%8F%84%EB%A7%88%EC%9D%84/?c=15.00,0,0,0,dh"
22,갈두천권역마을,"https://map.naver.com/p/search/%EA%B0%88%EB%91%90%EC%B2%9C%EA%B6%8C%EC%97%AD%EB%A7%88%EC%9D%84/?c=15.00,0,0,0,dh"
23,갈중이(천연염색체험),"https://map.naver.com/p/search/%EA%B0%88%EC%A4%91%EC%9D%B4%28%EC%B2%9C%EC%97%B0%EC%97%BC%EC%83%89%EC%B2%B4%ED%97%98%29/place/13309071?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
24,감빛고을,"https://map.naver.com/p/search/%EA%B0%90%EB%B9%9B%EA%B3%A0%EC%9D%84/place/19452536?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
25,감성공작소,"https://map.naver.com/p/search/%EA%B0%90%EC%84%B1%EA%B3%B5%EC%9E%91%EC%86%8C/?c=15.00,0,0,0,dh"
26,감수굴 밭담길,"https://map.naver.com/p/search/%EA%B0%90%EC%88%98%EA%B5%B4%20%EB%B0%AD%EB%8B%B4%EA%B8%B8/?c=15.00,0,0,0,dh"
27,감악산항노화웰니스체험장,"https://map.naver.com/p/search/%EA%B0%90%EC%95%85%EC%82%B0%ED%95%AD%EB%85%B8%ED%99%94%EC%9B%B0%EB%8B%88%EC%8A%A4%EC%B2%B4%ED%97%98%EC%9E%A5/?c=15.00,0,0,0,dh"
28,감자꽃 스튜디오,"https://map.naver.com/p/search/%EA%B0%90%EC%9E%90%EA%BD%83%20%EC%8A%A4%ED%8A%9C%EB%94%94%EC%98%A4/place/20046521?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
29,갓도넛(주식회사 갓도넛),"https://map.naver.com/p/search/%EA%B0%93%EB%8F%84%EB%84%9B%28%EC%A3%BC%EC%8B%9D%ED%9A%8C%EC%82%AC%20%EA%B0%93%EB%8F%84%EB%84%9B%29/?c=15.00,0,0,0,dh"
30,갓바위 문화타운,"https://map.naver.com/p/search/%EA%B0%93%EB%B0%94%EC%9C%84%20%EB%AC%B8%ED%99%94%ED%83%80%EC%9A%B4/place/1558288219?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
31,강경구락부,"https://map.naver.com/p/search/%EA%B0%95%EA%B2%BD%EA%B5%AC%EB%9D%BD%EB%B6%80/?c=15.00,0,0,0,dh"
32,강경근대거리,"https://map.naver.com/p/search/%EA%B0%95%EA%B2%BD%EA%B7%BC%EB%8C%80%EA%B1%B0%EB%A6%AC/place/1000603245?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
33,강남,
34,강남 시티투어 (트롤리버스),"https://map.naver.com/p/search/%EA%B0%95%EB%82%A8%20%EC%8B%9C%ED%8B%B0%ED%88%AC%EC%96%B4%20%28%ED%8A%B8%EB%A1%A4%EB%A6%AC%EB%B2%84%EC%8A%A4%29/?c=15.00,0,0,0,dh"
35,강당골 산촌체험관,"https://map.naver.com/p/search/%EA%B0%95%EB%8B%B9%EA%B3%A8%20%EC%82%B0%EC%B4%8C%EC%B2%B4%ED%97%98%EA%B4%80/place/34333223?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
36,강릉 대기리마을,"https://map.naver.com/p/search/%EA%B0%95%EB%A6%89%20%EB%8C%80%EA%B8%B0%EB%A6%AC%EB%A7%88%EC%9D%84/?c=15.00,0,0,0,dh"
37,강릉 명주동 거리,"https://map.naver.com/p/search/%EA%B0%95%EB%A6%89%20%EB%AA%85%EC%A3%BC%EB%8F%99%20%EA%B1%B0%EB%A6%AC/?c=14.00,0,0,0,dh"
38,강릉 모래내 한과마을(갈골한과),"https://map.naver.com/p/search/%EA%B0%95%EB%A6%89%20%EB%AA%A8%EB%9E%98%EB%82%B4%20%ED%95%9C%EA%B3%BC%EB%A7%88%EC%9D%84%28%EA%B0%88%EA%B3%A8%ED%95%9C%EA%B3%BC%29/?c=15.00,0,0,0,dh"
39,강릉 복사꽃마을,"https://map.naver.com/p/search/%EA%B0%95%EB%A6%89%20%EB%B3%B5%EC%82%AC%EA%BD%83%EB%A7%88%EC%9D%84/place/12390002?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
40,강릉 월화거리,"https://map.naver.com/p/search/%EA%B0%95%EB%A6%89%20%EC%9B%94%ED%99%94%EA%B1%B0%EB%A6%AC/?c=15.00,0,0,0,dh"
41,강릉 한울타리마을,"https://map.naver.com/p/search/%EA%B0%95%EB%A6%89%20%ED%95%9C%EC%9A%B8%ED%83%80%EB%A6%AC%EB%A7%88%EC%9D%84/?c=15.00,0,0,0,dh"
42,강릉 해살이마을,"https://map.naver.com/p/search/%EA%B0%95%EB%A6%89%20%ED%95%B4%EC%82%B4%EC%9D%B4%EB%A7%88%EC%9D%84/place/15705568?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
43,강릉수월래,"https://map.naver.com/p/search/%EA%B0%95%EB%A6%89%EC%88%98%EC%9B%94%EB%9E%98/place/1918856809?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
44,강릉아기동물농장,"https://map.naver.com/p/search/%EA%B0%95%EB%A6%89%EC%95%84%EA%B8%B0%EB%8F%99%EB%AC%BC%EB%86%8D%EC%9E%A5/?c=15.00,0,0,0,dh"
45,강릉아트센터,"https://map.naver.com/p/search/%EA%B0%95%EB%A6%89%EC%95%84%ED%8A%B8%EC%84%BC%ED%84%B0/?c=15.00,0,0,0,dh"
46,강릉안반데기관광농원,"https://map.naver.com/p/search/%EA%B0%95%EB%A6%89%EC%95%88%EB%B0%98%EB%8D%B0%EA%B8%B0%EA%B4%80%EA%B4%91%EB%86%8D%EC%9B%90/place/1109407473?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
47,강릉커피거리,"https://map.naver.com/p/search/%EA%B0%95%EB%A6%89%EC%BB%A4%ED%94%BC%EA%B1%B0%EB%A6%AC/?c=11.00,0,0,0,dh"
48,강서역사문화거리,"https://map.naver.com/p/search/%EA%B0%95%EC%84%9C%EC%97%AD%EC%82%AC%EB%AC%B8%ED%99%94%EA%B1%B0%EB%A6%AC/?c=15.00,0,0,0,dh"
49,강원숲체험장,"https://map.naver.com/p/search/%EA%B0%95%EC%9B%90%EC%88%B2%EC%B2%B4%ED%97%98%EC%9E%A5/?c=15.00,0,0,0,dh"
50,강주 해바라기 마을,"https://map.naver.com/p/search/%EA%B0%95%EC%A3%BC%20%ED%95%B4%EB%B0%94%EB%9D%BC%EA%B8%B0%20%EB%A7%88%EC%9D%84/place/37081650?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
51,강진 갯들소리마을,"https://map.naver.com/p/search/%EA%B0%95%EC%A7%84%20%EA%B0%AF%EB%93%A4%EC%86%8C%EB%A6%AC%EB%A7%88%EC%9D%84/?c=15.00,0,0,0,dh"
52,강진 백사어촌체험마을,"https://map.naver.com/p/search/%EA%B0%95%EC%A7%84%20%EB%B0%B1%EC%82%AC%EC%96%B4%EC%B4%8C%EC%B2%B4%ED%97%98%EB%A7%88%EC%9D%84/place/17057434?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
53,강진 서중어촌체험마을,"https://map.naver.com/p/search/%EA%B0%95%EC%A7%84%20%EC%84%9C%EC%A4%91%EC%96%B4%EC%B4%8C%EC%B2%B4%ED%97%98%EB%A7%88%EC%9D%84/place/13314363?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
54,강진 오감통,"https://map.naver.com/p/search/%EA%B0%95%EC%A7%84%20%EC%98%A4%EA%B0%90%ED%86%B5/?c=15.00,0,0,0,dh"
55,강화 달빛동화마을,"https://map.naver.com/p/search/%EA%B0%95%ED%99%94%20%EB%8B%AC%EB%B9%9B%EB%8F%99%ED%99%94%EB%A7%88%EC%9D%84/place/13338906?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
56,강화 아르미애월드,"https://map.naver.com/p/search/%EA%B0%95%ED%99%94%20%EC%95%84%EB%A5%B4%EB%AF%B8%EC%95%A0%EC%9B%94%EB%93%9C/?c=15.00,0,0,0,dh"
57,강화 용두레마을,"https://map.naver.com/p/search/%EA%B0%95%ED%99%94%20%EC%9A%A9%EB%91%90%EB%A0%88%EB%A7%88%EC%9D%84/?c=15.00,0,0,0,dh"
58,강화 원도심 스토리워크,"https://map.naver.com/p/search/%EA%B0%95%ED%99%94%20%EC%9B%90%EB%8F%84%EC%8B%AC%20%EC%8A%A4%ED%86%A0%EB%A6%AC%EC%9B%8C%ED%81%AC/place/1091069519?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
59,강화 화개산 모노레일,"https://map.naver.com/p/search/%EA%B0%95%ED%99%94%20%ED%99%94%EA%B0%9C%EC%82%B0%20%EB%AA%A8%EB%85%B8%EB%A0%88%EC%9D%BC/place/1189410937?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
60,강화 화문석마을,"https://map.naver.com/p/search/%EA%B0%95%ED%99%94%20%ED%99%94%EB%AC%B8%EC%84%9D%EB%A7%88%EC%9D%84/place/13338911?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
61,강화도 자연체험농장,"https://map.naver.com/p/search/%EA%B0%95%ED%99%94%EB%8F%84%20%EC%9E%90%EC%97%B0%EC%B2%B4%ED%97%98%EB%86%8D%EC%9E%A5/place/12025256?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
62,개똥이네농장,"https://map.naver.com/p/search/%EA%B0%9C%EB%98%A5%EC%9D%B4%EB%84%A4%EB%86%8D%EC%9E%A5/place/1048773554?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
63,개미들마을,"https://map.naver.com/p/search/%EA%B0%9C%EB%AF%B8%EB%93%A4%EB%A7%88%EC%9D%84/?c=15.00,0,0,0,dh"
64,개실마을,"https://map.naver.com/p/search/%EA%B0%9C%EC%8B%A4%EB%A7%88%EC%9D%84/?c=15.00,0,0,0,dh"
65,개항차이야기투어(조은투어),"https://map.naver.com/p/search/%EA%B0%9C%ED%95%AD%EC%B0%A8%EC%9D%B4%EC%95%BC%EA%B8%B0%ED%88%AC%EC%96%B4%28%EC%A1%B0%EC%9D%80%ED%88%AC%EC%96%B4%29/?c=15.00,0,0,0,dh"
66,객사길,"https://map.naver.com/p/search/%EA%B0%9D%EC%82%AC%EA%B8%B8/?c=15.00,0,0,0,dh"
67,거북이마을,"https://map.naver.com/p/search/%EA%B1%B0%EB%B6%81%EC%9D%B4%EB%A7%88%EC%9D%84/?c=15.00,0,0,0,dh"
68,거일1리 어촌체험마을,"https://map.naver.com/p/search/%EA%B1%B0%EC%9D%BC1%EB%A6%AC%20%EC%96%B4%EC%B4%8C%EC%B2%B4%ED%97%98%EB%A7%88%EC%9D%84/?c=15.00,0,0,0,dh"
69,거전마을 [농촌체험],"https://map.naver.com/p/search/%EA%B1%B0%EC%A0%84%EB%A7%88%EC%9D%84%20%5B%EB%86%8D%EC%B4%8C%EC%B2%B4%ED%97%98%5D/?c=15.00,0,0,0,dh"
70,거제 계도어촌체험마을,"https://map.naver.com/p/search/%EA%B1%B0%EC%A0%9C%20%EA%B3%84%EB%8F%84%EC%96%B4%EC%B4%8C%EC%B2%B4%ED%97%98%EB%A7%88%EC%9D%84/?c=15.00,0,0,0,dh"
71,거제 관광모노레일,"https://map.naver.com/p/search/%EA%B1%B0%EC%A0%9C%20%EA%B4%80%EA%B4%91%EB%AA%A8%EB%85%B8%EB%A0%88%EC%9D%BC/?c=15.00,0,0,0,dh"
72,거제 구조라관광어촌마을,"https://map.naver.com/p/search/%EA%B1%B0%EC%A0%9C%20%EA%B5%AC%EC%A1%B0%EB%9D%BC%EA%B4%80%EA%B4%91%EC%96%B4%EC%B4%8C%EB%A7%88%EC%9D%84/?c=15.00,0,0,0,dh"
73,거제 쌍근어촌체험마을,"https://map.naver.com/p/search/%EA%B1%B0%EC%A0%9C%20%EC%8C%8D%EA%B7%BC%EC%96%B4%EC%B4%8C%EC%B2%B4%ED%97%98%EB%A7%88%EC%9D%84/place/13476377?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
74,거제 어구낚시마을,"https://map.naver.com/p/search/%EA%B1%B0%EC%A0%9C%20%EC%96%B4%EA%B5%AC%EB%82%9A%EC%8B%9C%EB%A7%88%EC%9D%84/place/11716084?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
75,거제 옥화마을,"https://map.naver.com/p/search/%EA%B1%B0%EC%A0%9C%20%EC%98%A5%ED%99%94%EB%A7%88%EC%9D%84/?c=15.00,0,0,0,dh"
76,거제도해초쑥 영농조합법인,"https://map.naver.com/p/search/%EA%B1%B0%EC%A0%9C%EB%8F%84%ED%95%B4%EC%B4%88%EC%91%A5%20%EC%98%81%EB%86%8D%EC%A1%B0%ED%95%A9%EB%B2%95%EC%9D%B8/place/1641574362?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
77,거진어촌체험휴양마을,"https://map.naver.com/p/search/%EA%B1%B0%EC%A7%84%EC%96%B4%EC%B4%8C%EC%B2%B4%ED%97%98%ED%9C%B4%EC%96%91%EB%A7%88%EC%9D%84/?c=15.00,0,0,0,dh"
78,거차뻘배마을,"https://map.naver.com/p/search/%EA%B1%B0%EC%B0%A8%EB%BB%98%EB%B0%B0%EB%A7%88%EC%9D%84/place/21889387?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
79,거창 서변마을,"https://map.naver.com/p/search/%EA%B1%B0%EC%B0%BD%20%EC%84%9C%EB%B3%80%EB%A7%88%EC%9D%84/?c=15.00,0,0,0,dh"
80,거창 솔향기돌담마을,"https://map.naver.com/p/search/%EA%B1%B0%EC%B0%BD%20%EC%86%94%ED%96%A5%EA%B8%B0%EB%8F%8C%EB%8B%B4%EB%A7%88%EC%9D%84/place/15617686?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
81,거창 황금원숭이마을,"https://map.naver.com/p/search/%EA%B1%B0%EC%B0%BD%20%ED%99%A9%EA%B8%88%EC%9B%90%EC%88%AD%EC%9D%B4%EB%A7%88%EC%9D%84/place/15620019?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
82,거창목재문화체험장,"https://map.naver.com/p/search/%EA%B1%B0%EC%B0%BD%EB%AA%A9%EC%9E%AC%EB%AC%B8%ED%99%94%EC%B2%B4%ED%97%98%EC%9E%A5/place/1289625443?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
83,건강장수연구소 쉴랜드,"https://map.naver.com/p/search/%EA%B1%B4%EA%B0%95%EC%9E%A5%EC%88%98%EC%97%B0%EA%B5%AC%EC%86%8C%20%EC%89%B4%EB%9E%9C%EB%93%9C/?c=15.00,0,0,0,dh"
84,건지마을,"https://map.naver.com/p/search/%EA%B1%B4%EC%A7%80%EB%A7%88%EC%9D%84/?c=15.00,0,0,0,dh"
85,견지동 불교용품거리,"https://map.naver.com/p/search/%EA%B2%AC%EC%A7%80%EB%8F%99%20%EB%B6%88%EA%B5%90%EC%9A%A9%ED%92%88%EA%B1%B0%EB%A6%AC/?c=15.00,0,0,0,dh"
86,경기도국민안전체험관,"https://map.naver.com/p/search/%EA%B2%BD%EA%B8%B0%EB%8F%84%EA%B5%AD%EB%AF%BC%EC%95%88%EC%A0%84%EC%B2%B4%ED%97%98%EA%B4%80/?c=15.00,0,0,0,dh"
87,경기문화창조허브,"https://map.naver.com/p/search/%EA%B2%BD%EA%B8%B0%EB%AC%B8%ED%99%94%EC%B0%BD%EC%A1%B0%ED%97%88%EB%B8%8C/?c=15.00,0,0,0,dh"
88,경기미래교육 양평캠퍼스,"https://map.naver.com/p/search/%EA%B2%BD%EA%B8%B0%EB%AF%B8%EB%9E%98%EA%B5%90%EC%9C%A1%20%EC%96%91%ED%8F%89%EC%BA%A0%ED%8D%BC%EC%8A%A4/?c=15.00,0,0,0,dh"
89,경기미래교육 파주캠퍼스,"https://map.naver.com/p/search/%EA%B2%BD%EA%B8%B0%EB%AF%B8%EB%9E%98%EA%B5%90%EC%9C%A1%20%ED%8C%8C%EC%A3%BC%EC%BA%A0%ED%8D%BC%EC%8A%A4/?c=15.00,0,0,0,dh"
90,경기상상캠퍼스,"https://map.naver.com/p/search/%EA%B2%BD%EA%B8%B0%EC%83%81%EC%83%81%EC%BA%A0%ED%8D%BC%EC%8A%A4/?c=15.00,0,0,0,dh"
91,경기전 옆 사진관,"https://map.naver.com/p/search/%EA%B2%BD%EA%B8%B0%EC%A0%84%20%EC%98%86%20%EC%82%AC%EC%A7%84%EA%B4%80/place/282282910?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
92,경기창작센터,"https://map.naver.com/p/search/%EA%B2%BD%EA%B8%B0%EC%B0%BD%EC%9E%91%EC%84%BC%ED%84%B0/?c=15.00,0,0,0,dh"
93,경기해양안전체험관,"https://map.naver.com/p/search/%EA%B2%BD%EA%B8%B0%ED%95%B4%EC%96%91%EC%95%88%EC%A0%84%EC%B2%B4%ED%97%98%EA%B4%80/place/1283479329?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
94,경리단길,"https://map.naver.com/p/search/%EA%B2%BD%EB%A6%AC%EB%8B%A8%EA%B8%B8/?c=15.00,0,0,0,dh"
95,경북전통음식체험관 모심정,"https://map.naver.com/p/search/%EA%B2%BD%EB%B6%81%EC%A0%84%ED%86%B5%EC%9D%8C%EC%8B%9D%EC%B2%B4%ED%97%98%EA%B4%80%20%EB%AA%A8%EC%8B%AC%EC%A0%95/?c=15.00,0,0,0,dh"
96,경상남도안전체험관,"https://map.naver.com/p/search/%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84%EC%95%88%EC%A0%84%EC%B2%B4%ED%97%98%EA%B4%80/?c=15.00,0,0,0,dh"
97,경상북도교육청 경주안전체험관,"https://map.naver.com/p/search/%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84%EA%B5%90%EC%9C%A1%EC%B2%AD%20%EA%B2%BD%EC%A3%BC%EC%95%88%EC%A0%84%EC%B2%B4%ED%97%98%EA%B4%80/place/1029280666?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
98,경암동 철길마을,"https://map.naver.com/p/search/%EA%B2%BD%EC%95%94%EB%8F%99%20%EC%B2%A0%EA%B8%B8%EB%A7%88%EC%9D%84/?c=15.00,0,0,0,dh"
99,경의선책거리,"https://map.naver.com/p/search/%EA%B2%BD%EC%9D%98%EC%84%A0%EC%B1%85%EA%B1%B0%EB%A6%AC/?c=15.00,0,0,0,dh"
100,경정마을(차유어촌체험마을),"https://map.naver.com/p/search/%EA%B2%BD%EC%A0%95%EB%A7%88%EC%9D%84%28%EC%B0%A8%EC%9C%A0%EC%96%B4%EC%B4%8C%EC%B2%B4%ED%97%98%EB%A7%88%EC%9D%84%29/place/13476277?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
101,경주 금리단길,"https://map.naver.com/p/search/%EA%B2%BD%EC%A3%BC%20%EA%B8%88%EB%A6%AC%EB%8B%A8%EA%B8%B8/?c=15.00,0,0,0,dh"
102,경주 산에들레마을,"https://map.naver.com/p/search/%EA%B2%BD%EC%A3%BC%20%EC%82%B0%EC%97%90%EB%93%A4%EB%A0%88%EB%A7%88%EC%9D%84/?c=15.00,0,0,0,dh"
103,경주 쌈밥거리,"https://map.naver.com/p/search/%EA%B2%BD%EC%A3%BC%20%EC%8C%88%EB%B0%A5%EA%B1%B0%EB%A6%AC/place/1088162123?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
104,경주 황리단길,"https://map.naver.com/p/search/%EA%B2%BD%EC%A3%BC%20%ED%99%A9%EB%A6%AC%EB%8B%A8%EA%B8%B8/?c=15.00,0,0,0,dh"
105,계동배렴가옥,"https://map.naver.com/p/search/%EA%B3%84%EB%8F%99%EB%B0%B0%EB%A0%B4%EA%B0%80%EC%98%A5/place/18671643?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
106,계룡산상신농촌체험휴양마을,"https://map.naver.com/p/search/%EA%B3%84%EB%A3%A1%EC%82%B0%EC%83%81%EC%8B%A0%EB%86%8D%EC%B4%8C%EC%B2%B4%ED%97%98%ED%9C%B4%EC%96%91%EB%A7%88%EC%9D%84/?c=15.00,0,0,0,dh"
107,계수밤농장,"https://map.naver.com/p/search/%EA%B3%84%EC%88%98%EB%B0%A4%EB%86%8D%EC%9E%A5/?c=15.00,0,0,0,dh"
108,계절상품 시리즈(주식회사 생산소),"https://map.naver.com/p/search/%EA%B3%84%EC%A0%88%EC%83%81%ED%92%88%20%EC%8B%9C%EB%A6%AC%EC%A6%88%28%EC%A3%BC%EC%8B%9D%ED%9A%8C%EC%82%AC%20%EC%83%9D%EC%82%B0%EC%86%8C%29/?c=15.00,0,0,0,dh"
109,계촌마을,"https://map.naver.com/p/search/%EA%B3%84%EC%B4%8C%EB%A7%88%EC%9D%84/?c=15.00,0,0,0,dh"
110,고가담(가치를 담다),"https://map.naver.com/p/search/%EA%B3%A0%EA%B0%80%EB%8B%B4%28%EA%B0%80%EC%B9%98%EB%A5%BC%20%EB%8B%B4%EB%8B%A4%29/?c=15.00,0,0,0,dh"
111,고구려목장,"https://map.naver.com/p/search/%EA%B3%A0%EA%B5%AC%EB%A0%A4%EB%AA%A9%EC%9E%A5/place/1092701314?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
112,고기동 오리촌,"https://map.naver.com/p/search/%EA%B3%A0%EA%B8%B0%EB%8F%99%20%EC%98%A4%EB%A6%AC%EC%B4%8C/?c=15.00,0,0,0,dh"
113,고라데이마을,"https://map.naver.com/p/search/%EA%B3%A0%EB%9D%BC%EB%8D%B0%EC%9D%B4%EB%A7%88%EC%9D%84/?c=15.00,0,0,0,dh"
114,고래사진관 필름현상소,"https://map.naver.com/p/search/%EA%B3%A0%EB%9E%98%EC%82%AC%EC%A7%84%EA%B4%80%20%ED%95%84%EB%A6%84%ED%98%84%EC%83%81%EC%86%8C/place/957395364?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
115,고랭지만두체험.휴양마을,"https://map.naver.com/p/search/%EA%B3%A0%EB%9E%AD%EC%A7%80%EB%A7%8C%EB%91%90%EC%B2%B4%ED%97%98.%ED%9C%B4%EC%96%91%EB%A7%88%EC%9D%84/?c=15.00,0,0,0,dh"
116,고령예마을,"https://map.naver.com/p/search/%EA%B3%A0%EB%A0%B9%EC%98%88%EB%A7%88%EC%9D%84/?c=15.00,0,0,0,dh"
117,고로쇠마을(미산마을),"https://map.naver.com/p/search/%EA%B3%A0%EB%A1%9C%EC%87%A0%EB%A7%88%EC%9D%84%28%EB%AF%B8%EC%82%B0%EB%A7%88%EC%9D%84%29/?c=15.00,0,0,0,dh"
118,고미술거리,"https://map.naver.com/p/search/%EA%B3%A0%EB%AF%B8%EC%88%A0%EA%B1%B0%EB%A6%AC/?c=15.00,0,0,0,dh"
