,Unnamed: 0,name,naverURL,contains_review
974,974,몬띠마르펜션,"https://map.naver.com/p/search/%EB%AA%AC%EB%9D%A0%EB%A7%88%EB%A5%B4%ED%8E%9C%EC%85%98/place/32614352?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
980,980,몽산포파인펜션,"https://map.naver.com/p/search/%EB%AA%BD%EC%82%B0%ED%8F%AC%ED%8C%8C%EC%9D%B8%ED%8E%9C%EC%85%98/place/12267606?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
984,984,무아기와,"https://map.naver.com/p/search/%EB%AC%B4%EC%95%84%EA%B8%B0%EC%99%80/place/1952269017?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
985,985,무아레 도그라운드,"https://map.naver.com/p/search/%EB%AC%B4%EC%95%84%EB%A0%88%20%EB%8F%84%EA%B7%B8%EB%9D%BC%EC%9A%B4%EB%93%9C/place/1162514992?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
990,990,무주 다다펜션,"https://map.naver.com/p/search/%EB%AC%B4%EC%A3%BC%20%EB%8B%A4%EB%8B%A4%ED%8E%9C%EC%85%98/place/37452270?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
997,997,무주오리펜션,"https://map.naver.com/p/search/%EB%AC%B4%EC%A3%BC%EC%98%A4%EB%A6%AC%ED%8E%9C%EC%85%98/place/1431082606?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
998,998,무주펜션 꿈꾸는나무별,"https://map.naver.com/p/search/%EB%AC%B4%EC%A3%BC%ED%8E%9C%EC%85%98%20%EA%BF%88%EA%BE%B8%EB%8A%94%EB%82%98%EB%AC%B4%EB%B3%84/place/35162881?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
999,999,무주펜션 산새소리,"https://map.naver.com/p/search/%EB%AC%B4%EC%A3%BC%ED%8E%9C%EC%85%98%20%EC%82%B0%EC%83%88%EC%86%8C%EB%A6%AC/place/35489227?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1000,1000,무주해바라기펜션,"https://map.naver.com/p/search/%EB%AC%B4%EC%A3%BC%ED%95%B4%EB%B0%94%EB%9D%BC%EA%B8%B0%ED%8E%9C%EC%85%98/place/13026014?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1004,1004,무척산관광예술원,"https://map.naver.com/p/search/%EB%AC%B4%EC%B2%99%EC%82%B0%EA%B4%80%EA%B4%91%EC%98%88%EC%88%A0%EC%9B%90/place/11819350?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1010,1010,문행당,"https://map.naver.com/p/search/%EB%AC%B8%ED%96%89%EB%8B%B9/place/1203707290?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1012,1012,문화객가 사랑채,"https://map.naver.com/p/search/%EB%AC%B8%ED%99%94%EA%B0%9D%EA%B0%80%20%EC%82%AC%EB%9E%91%EC%B1%84/place/1171511582?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1015,1015,물결그림,"https://map.naver.com/p/search/%EB%AC%BC%EA%B2%B0%EA%B7%B8%EB%A6%BC/place/1779417992?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1016,1016,물고기나무 게스트하우스,"https://map.naver.com/p/search/%EB%AC%BC%EA%B3%A0%EA%B8%B0%EB%82%98%EB%AC%B4%20%EA%B2%8C%EC%8A%A4%ED%8A%B8%ED%95%98%EC%9A%B0%EC%8A%A4/place/33696614?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1018,1018,물빛소리펜션,"https://map.naver.com/p/search/%EB%AC%BC%EB%B9%9B%EC%86%8C%EB%A6%AC%ED%8E%9C%EC%85%98/place/626871772?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1020,1020,물소리새소리(양평),"https://map.naver.com/p/search/%EB%AC%BC%EC%86%8C%EB%A6%AC%EC%83%88%EC%86%8C%EB%A6%AC%28%EC%96%91%ED%8F%89%29/place/11676870?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1023,1023,물안골스머프펜션,"https://map.naver.com/p/search/%EB%AC%BC%EC%95%88%EA%B3%A8%EC%8A%A4%EB%A8%B8%ED%94%84%ED%8E%9C%EC%85%98/place/1675358896?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1026,1026,미고펜션,"https://map.naver.com/p/search/%EB%AF%B8%EA%B3%A0%ED%8E%9C%EC%85%98/place/13349498?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1030,1030,미라벨모텔,"https://map.naver.com/p/search/%EB%AF%B8%EB%9D%BC%EB%B2%A8%EB%AA%A8%ED%85%94/place/11735297?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1031,1031,미라벨호텔,"https://map.naver.com/p/search/%EB%AF%B8%EB%9D%BC%EB%B2%A8%ED%98%B8%ED%85%94/place/1286648484?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1033,1033,미라지펜션,"https://map.naver.com/p/search/%EB%AF%B8%EB%9D%BC%EC%A7%80%ED%8E%9C%EC%85%98/place/13495850?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1036,1036,미륵미륵 맥주호스텔,"https://map.naver.com/p/search/%EB%AF%B8%EB%A5%B5%EB%AF%B8%EB%A5%B5%20%EB%A7%A5%EC%A3%BC%ED%98%B8%EC%8A%A4%ED%85%94/place/1827186656?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1037,1037,미륵산자연학교,"https://map.naver.com/p/search/%EB%AF%B8%EB%A5%B5%EC%82%B0%EC%9E%90%EC%97%B0%ED%95%99%EA%B5%90/place/11685280?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1038,1038,미성스위트펜션,"https://map.naver.com/p/search/%EB%AF%B8%EC%84%B1%EC%8A%A4%EC%9C%84%ED%8A%B8%ED%8E%9C%EC%85%98/place/37915829?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1039,1039,미송온천호텔,"https://map.naver.com/p/search/%EB%AF%B8%EC%86%A1%EC%98%A8%EC%B2%9C%ED%98%B8%ED%85%94/place/1478182085?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1044,1044,밀양관광펜션아름드리,"https://map.naver.com/p/search/%EB%B0%80%EC%96%91%EA%B4%80%EA%B4%91%ED%8E%9C%EC%85%98%EC%95%84%EB%A6%84%EB%93%9C%EB%A6%AC/place/12037806?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1045,1045,바다가머무는집,"https://map.naver.com/p/search/%EB%B0%94%EB%8B%A4%EA%B0%80%EB%A8%B8%EB%AC%B4%EB%8A%94%EC%A7%91/place/1762618152?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1047,1047,바다뜰이야기펜션,"https://map.naver.com/p/search/%EB%B0%94%EB%8B%A4%EB%9C%B0%EC%9D%B4%EC%95%BC%EA%B8%B0%ED%8E%9C%EC%85%98/place/13049809?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1059,1059,바다풍경펜션도시어부,"https://map.naver.com/p/search/%EB%B0%94%EB%8B%A4%ED%92%8D%EA%B2%BD%ED%8E%9C%EC%85%98%EB%8F%84%EC%8B%9C%EC%96%B4%EB%B6%80/place/1705178310?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1061,1061,바다해호텔,"https://map.naver.com/p/search/%EB%B0%94%EB%8B%A4%ED%95%B4%ED%98%B8%ED%85%94/place/35734462?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1062,1062,바다햇살고운집,"https://map.naver.com/p/search/%EB%B0%94%EB%8B%A4%ED%96%87%EC%82%B4%EA%B3%A0%EC%9A%B4%EC%A7%91/place/1314765293?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1068,1068,바닷가의추억,"https://map.naver.com/p/search/%EB%B0%94%EB%8B%B7%EA%B0%80%EC%9D%98%EC%B6%94%EC%96%B5/place/12037606?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1070,1070,바닷길풍경펜션,"https://map.naver.com/p/search/%EB%B0%94%EB%8B%B7%EA%B8%B8%ED%92%8D%EA%B2%BD%ED%8E%9C%EC%85%98/place/11820000?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1073,1073,바론드 파리,"https://map.naver.com/p/search/%EB%B0%94%EB%A1%A0%EB%93%9C%20%ED%8C%8C%EB%A6%AC/place/19497589?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1075,1075,바위샘펜션,"https://map.naver.com/p/search/%EB%B0%94%EC%9C%84%EC%83%98%ED%8E%9C%EC%85%98/place/12052301?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1077,1077,박명선 갤러리,"https://map.naver.com/p/search/%EB%B0%95%EB%AA%85%EC%84%A0%20%EA%B0%A4%EB%9F%AC%EB%A6%AC/place/1588600025?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1078,1078,박정우가옥,"https://map.naver.com/p/search/%EB%B0%95%EC%A0%95%EC%9A%B0%EA%B0%80%EC%98%A5/place/995373256?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1086,1086,발렌타인애견펜션,"https://map.naver.com/p/search/%EB%B0%9C%EB%A0%8C%ED%83%80%EC%9D%B8%EC%95%A0%EA%B2%AC%ED%8E%9C%EC%85%98/place/1150221273?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1088,1088,발리관광호텔,"https://map.naver.com/p/search/%EB%B0%9C%EB%A6%AC%EA%B4%80%EA%B4%91%ED%98%B8%ED%85%94/place/11817429?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1092,1092,밧개오션텔,"https://map.naver.com/p/search/%EB%B0%A7%EA%B0%9C%EC%98%A4%EC%85%98%ED%85%94/place/12371268?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1099,1099,배쟁이펜션,"https://map.naver.com/p/search/%EB%B0%B0%EC%9F%81%EC%9D%B4%ED%8E%9C%EC%85%98/place/35306988?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1103,1103,백무산장 황토방 펜션,"https://map.naver.com/p/search/%EB%B0%B1%EB%AC%B4%EC%82%B0%EC%9E%A5%20%ED%99%A9%ED%86%A0%EB%B0%A9%20%ED%8E%9C%EC%85%98/place/11820480?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1104,1104,백미응서재,"https://map.naver.com/p/search/%EB%B0%B1%EB%AF%B8%EC%9D%91%EC%84%9C%EC%9E%AC/place/1346788517?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1105,1105,백불고택,"https://map.naver.com/p/search/%EB%B0%B1%EB%B6%88%EA%B3%A0%ED%83%9D/place/635057529?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1111,1111,백이모텔,"https://map.naver.com/p/search/%EB%B0%B1%EC%9D%B4%EB%AA%A8%ED%85%94/place/1963302247?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1114,1114,백패커스홈,"https://map.naver.com/p/search/%EB%B0%B1%ED%8C%A8%EC%BB%A4%EC%8A%A4%ED%99%88/place/34345716?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1118,1118,벌교소형관광호텔,"https://map.naver.com/p/search/%EB%B2%8C%EA%B5%90%EC%86%8C%ED%98%95%EA%B4%80%EA%B4%91%ED%98%B8%ED%85%94/place/36527774?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1122,1122,베니키아 JD관광호텔,"https://map.naver.com/p/search/%EB%B2%A0%EB%8B%88%ED%82%A4%EC%95%84%20JD%EA%B4%80%EA%B4%91%ED%98%B8%ED%85%94/place/500365332?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1124,1124,베니키아 노블 호텔,"https://map.naver.com/p/search/%EB%B2%A0%EB%8B%88%ED%82%A4%EC%95%84%20%EB%85%B8%EB%B8%94%20%ED%98%B8%ED%85%94/place/12277789?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1125,1125,베니키아 센트럴 호텔,"https://map.naver.com/p/search/%EB%B2%A0%EB%8B%88%ED%82%A4%EC%95%84%20%EC%84%BC%ED%8A%B8%EB%9F%B4%20%ED%98%B8%ED%85%94/place/36234082?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1126,1126,베니키아 스위스로젠 호텔 (경주),"https://map.naver.com/p/search/%EB%B2%A0%EB%8B%88%ED%82%A4%EC%95%84%20%EC%8A%A4%EC%9C%84%EC%8A%A4%EB%A1%9C%EC%A0%A0%20%ED%98%B8%ED%85%94%20%28%EA%B2%BD%EC%A3%BC%29/place/11797085?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1127,1127,베니키아 월미도 더블리스 호텔,"https://map.naver.com/p/search/%EB%B2%A0%EB%8B%88%ED%82%A4%EC%95%84%20%EC%9B%94%EB%AF%B8%EB%8F%84%20%EB%8D%94%EB%B8%94%EB%A6%AC%EC%8A%A4%20%ED%98%B8%ED%85%94/place/34347214?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1128,1128,베니키아 전주한성 호텔,"https://map.naver.com/p/search/%EB%B2%A0%EB%8B%88%ED%82%A4%EC%95%84%20%EC%A0%84%EC%A3%BC%ED%95%9C%EC%84%B1%20%ED%98%B8%ED%85%94/place/13047564?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1129,1129,베니키아 중문호텔,"https://map.naver.com/p/search/%EB%B2%A0%EB%8B%88%ED%82%A4%EC%95%84%20%EC%A4%91%EB%AC%B8%ED%98%B8%ED%85%94/place/36854925?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1130,1130,베니키아 천안호텔,"https://map.naver.com/p/search/%EB%B2%A0%EB%8B%88%ED%82%A4%EC%95%84%20%EC%B2%9C%EC%95%88%ED%98%B8%ED%85%94/place/17664291?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1131,1131,베니키아 테크노밸리 호텔,"https://map.naver.com/p/search/%EB%B2%A0%EB%8B%88%ED%82%A4%EC%95%84%20%ED%85%8C%ED%81%AC%EB%85%B8%EB%B0%B8%EB%A6%AC%20%ED%98%B8%ED%85%94/place/33989923?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1133,1133,베니키아 프리미어 마리안느호텔,"https://map.naver.com/p/search/%EB%B2%A0%EB%8B%88%ED%82%A4%EC%95%84%20%ED%94%84%EB%A6%AC%EB%AF%B8%EC%96%B4%20%EB%A7%88%EB%A6%AC%EC%95%88%EB%8A%90%ED%98%B8%ED%85%94/place/35317398?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1135,1135,베니키아 프리미어 호텔 베르누이,"https://map.naver.com/p/search/%EB%B2%A0%EB%8B%88%ED%82%A4%EC%95%84%20%ED%94%84%EB%A6%AC%EB%AF%B8%EC%96%B4%20%ED%98%B8%ED%85%94%20%EB%B2%A0%EB%A5%B4%EB%88%84%EC%9D%B4/place/35751014?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1136,1136,베니키아 호텔 비즈인,"https://map.naver.com/p/search/%EB%B2%A0%EB%8B%88%ED%82%A4%EC%95%84%20%ED%98%B8%ED%85%94%20%EB%B9%84%EC%A6%88%EC%9D%B8/place/20786002?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1137,1137,베니키아 호텔 산과 바다 대포항,"https://map.naver.com/p/search/%EB%B2%A0%EB%8B%88%ED%82%A4%EC%95%84%20%ED%98%B8%ED%85%94%20%EC%82%B0%EA%B3%BC%20%EB%B0%94%EB%8B%A4%20%EB%8C%80%ED%8F%AC%ED%95%AD/place/1021434775?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1138,1138,베니키아 호텔 산과바다 양양,"https://map.naver.com/p/search/%EB%B2%A0%EB%8B%88%ED%82%A4%EC%95%84%20%ED%98%B8%ED%85%94%20%EC%82%B0%EA%B3%BC%EB%B0%94%EB%8B%A4%20%EC%96%91%EC%96%91/place/1784129516?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1141,1141,베니키아더에이치호텔,"https://map.naver.com/p/search/%EB%B2%A0%EB%8B%88%ED%82%A4%EC%95%84%EB%8D%94%EC%97%90%EC%9D%B4%EC%B9%98%ED%98%B8%ED%85%94/place/37414053?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1144,1144,베리온리조트,"https://map.naver.com/p/search/%EB%B2%A0%EB%A6%AC%EC%98%A8%EB%A6%AC%EC%A1%B0%ED%8A%B8/place/13475283?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1145,1145,베리온리조트1,"https://map.naver.com/p/search/%EB%B2%A0%EB%A6%AC%EC%98%A8%EB%A6%AC%EC%A1%B0%ED%8A%B81/place/13475283?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1147,1147,베스트루이스해밀턴호텔 창원점,"https://map.naver.com/p/search/%EB%B2%A0%EC%8A%A4%ED%8A%B8%EB%A3%A8%EC%9D%B4%EC%8A%A4%ED%95%B4%EB%B0%80%ED%84%B4%ED%98%B8%ED%85%94%20%EC%B0%BD%EC%9B%90%EC%A0%90/place/1262928957?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1150,1150,베스트웨스턴 프리미어 강남호텔,"https://map.naver.com/p/search/%EB%B2%A0%EC%8A%A4%ED%8A%B8%EC%9B%A8%EC%8A%A4%ED%84%B4%20%ED%94%84%EB%A6%AC%EB%AF%B8%EC%96%B4%20%EA%B0%95%EB%82%A8%ED%98%B8%ED%85%94/place/11655597?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1152,1152,베스트웨스턴 프리미어 인천 에어포트 호텔,"https://map.naver.com/p/search/%EB%B2%A0%EC%8A%A4%ED%8A%B8%EC%9B%A8%EC%8A%A4%ED%84%B4%20%ED%94%84%EB%A6%AC%EB%AF%B8%EC%96%B4%20%EC%9D%B8%EC%B2%9C%20%EC%97%90%EC%96%B4%ED%8F%AC%ED%8A%B8%20%ED%98%B8%ED%85%94/place/11658913?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1154,1154,베스트웨스턴 하버파크호텔,"https://map.naver.com/p/search/%EB%B2%A0%EC%8A%A4%ED%8A%B8%EC%9B%A8%EC%8A%A4%ED%84%B4%20%ED%95%98%EB%B2%84%ED%8C%8C%ED%81%AC%ED%98%B8%ED%85%94/place/13140461?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1155,1155,베스트웨스턴 해운대호텔,"https://map.naver.com/p/search/%EB%B2%A0%EC%8A%A4%ED%8A%B8%EC%9B%A8%EC%8A%A4%ED%84%B4%20%ED%95%B4%EC%9A%B4%EB%8C%80%ED%98%B8%ED%85%94/place/37162146?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1156,1156,베스트웨스턴플러스전주호텔,"https://map.naver.com/p/search/%EB%B2%A0%EC%8A%A4%ED%8A%B8%EC%9B%A8%EC%8A%A4%ED%84%B4%ED%94%8C%EB%9F%AC%EC%8A%A4%EC%A0%84%EC%A3%BC%ED%98%B8%ED%85%94/place/1198424045?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1157,1157,베아트리체 펜션,"https://map.naver.com/p/search/%EB%B2%A0%EC%95%84%ED%8A%B8%EB%A6%AC%EC%B2%B4%20%ED%8E%9C%EC%85%98/place/12887013?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1159,1159,베이브리즈가족호텔,"https://map.naver.com/p/search/%EB%B2%A0%EC%9D%B4%EB%B8%8C%EB%A6%AC%EC%A6%88%EA%B0%80%EC%A1%B1%ED%98%B8%ED%85%94/place/31510628?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1160,1160,베이하운드호텔,"https://map.naver.com/p/search/%EB%B2%A0%EC%9D%B4%ED%95%98%EC%9A%B4%EB%93%9C%ED%98%B8%ED%85%94/place/16731135?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1161,1161,베이힐풀앤빌라,"https://map.naver.com/p/search/%EB%B2%A0%EC%9D%B4%ED%9E%90%ED%92%80%EC%95%A4%EB%B9%8C%EB%9D%BC/place/1463424775?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1163,1163,벤치하우스 펜션,"https://map.naver.com/p/search/%EB%B2%A4%EC%B9%98%ED%95%98%EC%9A%B0%EC%8A%A4%20%ED%8E%9C%EC%85%98/place/11574641?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1167,1167,벨루스로즈펜션,"https://map.naver.com/p/search/%EB%B2%A8%EB%A3%A8%EC%8A%A4%EB%A1%9C%EC%A6%88%ED%8E%9C%EC%85%98/place/20127634?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1173,1173,별동산달빛아래,"https://map.naver.com/p/search/%EB%B3%84%EB%8F%99%EC%82%B0%EB%8B%AC%EB%B9%9B%EC%95%84%EB%9E%98/place/1804542504?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1177,1177,별비내리는마을펜션,"https://map.naver.com/p/search/%EB%B3%84%EB%B9%84%EB%82%B4%EB%A6%AC%EB%8A%94%EB%A7%88%EC%9D%84%ED%8E%9C%EC%85%98/place/11700783?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1180,1180,별빛여정펜션,"https://map.naver.com/p/search/%EB%B3%84%EB%B9%9B%EC%97%AC%EC%A0%95%ED%8E%9C%EC%85%98/place/32368827?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1181,1181,별소네펜션,"https://map.naver.com/p/search/%EB%B3%84%EC%86%8C%EB%84%A4%ED%8E%9C%EC%85%98/place/20451109?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1183,1183,별이든 샘 펜션,"https://map.naver.com/p/search/%EB%B3%84%EC%9D%B4%EB%93%A0%20%EC%83%98%20%ED%8E%9C%EC%85%98/place/11667421?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1185,1185,별자리 호스텔,"https://map.naver.com/p/search/%EB%B3%84%EC%9E%90%EB%A6%AC%20%ED%98%B8%EC%8A%A4%ED%85%94/place/13282466?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1187,1187,별장아원,"https://map.naver.com/p/search/%EB%B3%84%EC%9E%A5%EC%95%84%EC%9B%90/place/21176091?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1188,1188,별주부관광팬션(비토섬별주부관광펜션),"https://map.naver.com/p/search/%EB%B3%84%EC%A3%BC%EB%B6%80%EA%B4%80%EA%B4%91%ED%8C%AC%EC%85%98%28%EB%B9%84%ED%86%A0%EC%84%AC%EB%B3%84%EC%A3%BC%EB%B6%80%EA%B4%80%EA%B4%91%ED%8E%9C%EC%85%98%29/place/37289209?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1192,1192,보궁민박,"https://map.naver.com/p/search/%EB%B3%B4%EA%B6%81%EB%AF%BC%EB%B0%95/place/1520123536?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1199,1199,보리수 자수 숙박,"https://map.naver.com/p/search/%EB%B3%B4%EB%A6%AC%EC%88%98%20%EC%9E%90%EC%88%98%20%EC%88%99%EB%B0%95/place/35013360?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1204,1204,보성 그린티하우스,"https://map.naver.com/p/search/%EB%B3%B4%EC%84%B1%20%EA%B7%B8%EB%A6%B0%ED%8B%B0%ED%95%98%EC%9A%B0%EC%8A%A4/place/1507141348?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1205,1205,보성골망태펜션,"https://map.naver.com/p/search/%EB%B3%B4%EC%84%B1%EA%B3%A8%EB%A7%9D%ED%83%9C%ED%8E%9C%EC%85%98/place/11695225?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1208,1208,보성다비치콘도,"https://map.naver.com/p/search/%EB%B3%B4%EC%84%B1%EB%8B%A4%EB%B9%84%EC%B9%98%EC%BD%98%EB%8F%84/place/11821700?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1209,1209,보스코아호텔,"https://map.naver.com/p/search/%EB%B3%B4%EC%8A%A4%EC%BD%94%EC%95%84%ED%98%B8%ED%85%94/place/1055184723?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1211,1211,복골온천펜션,"https://map.naver.com/p/search/%EB%B3%B5%EA%B3%A8%EC%98%A8%EC%B2%9C%ED%8E%9C%EC%85%98/place/1225163689?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1221,1221,부곡 로얄관광호텔,"https://map.naver.com/p/search/%EB%B6%80%EA%B3%A1%20%EB%A1%9C%EC%96%84%EA%B4%80%EA%B4%91%ED%98%B8%ED%85%94/place/13006955?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1222,1222,부곡스파디움따오기호텔,"https://map.naver.com/p/search/%EB%B6%80%EA%B3%A1%EC%8A%A4%ED%8C%8C%EB%94%94%EC%9B%80%EB%94%B0%EC%98%A4%EA%B8%B0%ED%98%B8%ED%85%94/place/20472088?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1232,1232,부여안방마님,"https://map.naver.com/p/search/%EB%B6%80%EC%97%AC%EC%95%88%EB%B0%A9%EB%A7%88%EB%8B%98/place/1123474086?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1234,1234,부연계곡그집,"https://map.naver.com/p/search/%EB%B6%80%EC%97%B0%EA%B3%84%EA%B3%A1%EA%B7%B8%EC%A7%91/place/38459956?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1236,1236,부천한옥체험마을,"https://map.naver.com/p/search/%EB%B6%80%EC%B2%9C%ED%95%9C%EC%98%A5%EC%B2%B4%ED%97%98%EB%A7%88%EC%9D%84/place/21868522?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1238,1238,부티크호텔 르릿,"https://map.naver.com/p/search/%EB%B6%80%ED%8B%B0%ED%81%AC%ED%98%B8%ED%85%94%20%EB%A5%B4%EB%A6%BF/place/1749755447?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1240,1240,부티크호텔K 동대문점,"https://map.naver.com/p/search/%EB%B6%80%ED%8B%B0%ED%81%AC%ED%98%B8%ED%85%94K%20%EB%8F%99%EB%8C%80%EB%AC%B8%EC%A0%90/place/1369423504?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
1241,1241,북면황토방온천장,"https://map.naver.com/p/search/%EB%B6%81%EB%A9%B4%ED%99%A9%ED%86%A0%EB%B0%A9%EC%98%A8%EC%B2%9C%EC%9E%A5/place/15166961?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true",True
