,addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode
21,제주특별자치도 서귀포시 1100로 791 (대포동),,39,,A02,A0205,A02050600,3015782,12,20230920163532,http://tong.visitkorea.or.kr/cms/resource/57/3015757_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/3015757_image3_1.jpg,Type3,126.4550112359,33.3062367724,6,20230926134333,3,,거린사슴전망대,63554
22,전라남도 여수시 삼산면 동도리,1594-5,38,,A02,A0205,A02050100,3008543,12,20230904200351,http://tong.visitkorea.or.kr/cms/resource/92/3008492_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/3008492_image3_1.jpg,Type3,127.3018063143,34.0564312951,6,20230906182433,13,,거문대교,59790
23,전라남도 여수시 종화동,(종화동),38,0,A02,A0205,A02050100,2508988,12,20170926231546,,,,127.7495115300,34.7364352647,6,20230610082851,13,,거북선대교,59746
24,경상남도 거제시 남부면 해금강3길 23,,36,0,A02,A0205,A02050600,2704694,12,20210127235450,http://tong.visitkorea.or.kr/cms/resource/84/2530584_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/2530584_image2_1.jpg,Type3,128.6745864800,34.7366543572,,20231213150046,1,,거제 우제봉전망대,53334
25,경상남도 거제시 장목면 유호리 산 85-2,,36,0,A02,A0205,A02050600,2750703,12,20210928223511,,,,128.7172948018,35.0151017891,6,20240423195232,1,,거제 유호리전망대,53200
26,경상남도 거제시 사등면 덕호리,,36,0,A02,A0205,A02050100,249970,12,20040119090000,http://tong.visitkorea.or.kr/cms/resource/90/3039790_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/90/3039790_image3_1.JPG,Type3,128.4764387198,34.8837038163,6,20231115135228,1,,거제대교,"656-880,1"
27,경상남도 거창군 가조면 의상봉길 830,,36,0,A02,A0205,A02050100,2657715,12,20200529190830,http://tong.visitkorea.or.kr/cms/resource/29/2649829_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/2649829_image3_1.jpg,Type3,128.0409208012,35.7366638755,6,20240308153118,2,,거창 Y자형 출렁다리,50118
28,강원특별자치도 춘천시 북산면 부귀리 산59-8,,32,0,A02,A0205,A02050600,2774556,12,20211116004830,,,,127.8621819771,37.9555307882,6,20230703080627,13,,건봉령승호대,24208
29,인천광역시 서구 정서진1로 41,(오류동),2,0,A02,A0205,A02050600,2767585,12,20211103191134,http://tong.visitkorea.or.kr/cms/resource/60/2781360_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/60/2781360_image2_1.png,Type3,126.6073967784,37.5584374728,6,20231214112422,7,,경인아라뱃길 아라타워 전망대,22850
30,경상북도 경주시 내남면 용장리,산 1-1,35,0,A02,A0205,A02050200,129521,12,20070419090000,http://tong.visitkorea.or.kr/cms/resource/54/2037054_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/2037054_image3_1.jpg,Type3,129.2238155541,35.7805334817,6,20231116164941,2,,경주 남산 용장사곡 삼층석탑,38197
31,경상북도 경주시 남산동,,35,0,A02,A0205,A02050200,129522,12,20070420090000,http://tong.visitkorea.or.kr/cms/resource/32/2015132_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/2015132_image3_1.jpg,Type3,129.2438078898,35.7931268829,6,20231205171250,2,,경주 남산동 동ㆍ서 삼층석탑,38174
32,경상북도 경주시 양남면 동해안로 498-13,,35,0,A02,A0205,A02050600,2603500,12,20190528023832,http://tong.visitkorea.or.kr/cms/resource/99/2603499_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/2603499_image3_1.jpg,Type3,129.4719020226,35.6890734835,6,20240325170545,2,,경주 양남 주상절리 전망대,38219
33,경상북도 경주시 문무대왕면 장항리,,35,0,A02,A0205,A02050200,128682,12,20051122090000,http://tong.visitkorea.or.kr/cms/resource/71/3028671_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/3028671_image3_1.jpg,Type3,129.3730609851,35.7749424906,6,20231117150621,2,,경주 장항리 서 오층석탑,38120
34,경상북도 경주시 안강읍 옥산리,1654,35,0,A02,A0205,A02050200,231891,12,20071004090000,,,,129.1577284330,36.0191025015,6,20231117151921,2,,경주 정혜사지 십삼층석탑,38000
35,경상북도 경주시 능말길 38-6,(배반동),35,0,A02,A0205,A02050200,250269,12,20071018090000,,,,129.2398434127,35.8259869891,6,20231117153219,2,,경주능지탑지,38174
36,서울특별시 영등포구 국회대로 608,(당산동3가),1,0,A02,A0205,A02050200,1826438,12,20130710015447,http://tong.visitkorea.or.kr/cms/resource/98/2360898_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/2360898_image3_1.jpg,Type3,126.9006431406,37.5263408571,6,20230816152139,20,,경찰혼,07258
37,충청남도 금산군 금성면 양전리,,34,0,A02,A0205,A02050200,126879,12,20020513090000,http://tong.visitkorea.or.kr/cms/resource/25/183025_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/183025_image3_1.jpg,Type3,127.4732996279,36.1229042900,6,20231207172517,2,,고경명선생비,32708
38,전북특별자치도 군산시 옥도면,,37,0,A02,A0205,A02050100,2703743,12,202401181743,,,,126.4443606944,35.8130885149,6,20240118174312,2,,고군산대교,54000
39,서울특별시 광진구 능동로 216,(능동) 서울어린이대공원 내,1,0,A02,A0205,A02050400,1826457,12,20130710020447,http://tong.visitkorea.or.kr/cms/resource/36/1984636_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/1984636_image3_1.jpg,Type3,127.0771625000,37.5500801547,6,20231205155306,6,,고당조만식선생동상,04991
40,대구광역시 남구 고산3길 95-1,(봉덕동),4,0,A02,A0205,A02050600,2366500,12,20160204200133,http://tong.visitkorea.or.kr/cms/resource/52/2366152_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/2366152_image2_1.jpg,Type3,128.6007580634,35.8191841675,6,20231205160908,1,,고산골,42502
41,강원특별자치도 고성군 현내면 금강산로 481,,32,0,A02,A0205,A02050600,128171,12,20040610090000,http://tong.visitkorea.or.kr/cms/resource/54/2599054_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/2599054_image3_1.jpg,Type3,128.4173974953,38.5147706205,6,20240418111935,2,,고성 통일전망타워,24702
42,전라남도 목포시 고하도안길 234,(달동),38,0,A02,A0205,A02050600,2706019,12,20210215234729,http://tong.visitkorea.or.kr/cms/resource/17/2706017_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/2706017_image3_1.jpg,Type3,126.3592243617,34.7779821890,6,20230714143159,8,,고하도 전망대,58762
43,서울특별시 광진구 능동로 216,(능동) 서울어린이대공원 내,1,0,A02,A0205,A02050400,1827189,12,20130711223757,http://tong.visitkorea.or.kr/cms/resource/45/1984645_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/1984645_image3_1.jpg,Type3,127.0763931608,37.5488358400,6,20230217093436,6,,고하송진우선생동상,04991
44,전북특별자치도 부안군 하서면 석불산길 138,(하서면),37,0,A02,A0205,A02050200,1608625,12,20120420221151,,,,126.6418424751,35.7267128018,6,20240130165606,6,,고홍건신도비,56331
45,전라남도 고흥군 영남면 해맞이로 840,,38,0,A02,A0205,A02050600,2380835,12,20160427034204,http://tong.visitkorea.or.kr/cms/resource/90/2662690_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/90/2662690_image2_1.bmp,Type3,127.4923045005,34.5850116756,6,20240311132025,2,,고흥우주발사전망대,59521
46,울산광역시 남구 신정동,1234,7,,A02,A0205,A02050600,3090542,12,20231211115835,http://tong.visitkorea.or.kr/cms/resource/36/3090536_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/36/3090536_image3_1.JPG,Type3,129.3093427530,35.5366264476,6,20240129164635,2,,공업탑,44685
47,충청남도 아산시 영인면 여민루길 122,,34,0,A02,A0205,A02050200,129665,12,20070813090000,http://tong.visitkorea.or.kr/cms/resource/12/532812_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/532812_image3_1.jpg,Type3,126.9534072129,36.8461566218,6,20231208164459,9,,관음사석탑,31432
48,경기도 구리시 장자대로 34,,31,0,A02,A0205,A02050400,753747,12,20090617005233,http://tong.visitkorea.or.kr/cms/resource/15/2480715_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/2480715_image2_1.jpg,Type3,127.1309204428,37.5870296093,6,20230823151159,6,,광개토태왕비ㆍ동상,11949
49,경기도 수원시 영통구 광교호수공원로 102,(하동),31,0,A02,A0205,A02050600,2633915,12,20191107224108,,,,127.0638020287,37.2750784751,6,20230915170857,13,,광교 프라이부르크전망대,16514
50,광주광역시 남구 백서로 13,(양림동),5,0,A02,A0205,A02050200,127061,12,20020510090000,http://tong.visitkorea.or.kr/cms/resource/92/741492_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/741492_image3_1.jpg,Type3,126.9096947007,35.1367619930,6,20240130143859,2,,광주 3·1 만세운동 기념비,61643
51,광주광역시 남구 사직길 49,,5,0,A02,A0205,A02050200,128158,12,20040602090000,http://tong.visitkorea.or.kr/cms/resource/63/2493363_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/2493363_image2_1.jpg,Type3,126.9155968119,35.1425419960,6,20231030151430,2,,광주 경찰충혼탑,61638
52,광주광역시 동구 지산로 58,(지산동),5,0,A02,A0205,A02050200,1621388,12,20120503205245,http://tong.visitkorea.or.kr/cms/resource/96/1587596_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/1587596_image3_1.jpg,Type3,126.9330951059,35.1489026847,6,20240130151657,3,,광주지산동오층석탑,61444
53,서울특별시 강동구 구천면로 77,(천호동),1,0,A02,A0205,A02050600,1366921,12,20110819021516,http://tong.visitkorea.or.kr/cms/resource/51/1985151_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/1985151_image3_1.jpg,Type3,127.1141592915,37.5444759163,6,20231207133047,2,,광진교 8번가,05250
54,서울특별시 종로구 서린동,,1,,A02,A0205,A02050100,3094518,12,20240202155541,http://tong.visitkorea.or.kr/cms/resource/11/3094511_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/3094511_image3_1.jpg,Type3,126.9811151529,37.5691539885,6,20240202155603,23,,광통교,03188
55,충청북도 괴산군 청안면 효근1길 3-8,,33,0,A02,A0205,A02050200,791770,12,20090903022444,http://tong.visitkorea.or.kr/cms/resource/57/731257_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/731257_image3_1.jpg,Type3,127.6544882016,36.7583570343,6,20240201105714,1,,괴산 보안사 삼층석탑,28051
56,충청북도 괴산군 사리면 사담리,산1,33,0,A02,A0205,A02050200,1435934,12,20111114200443,,,,127.6829505581,36.8209309177,6,20231218180736,1,,괴산 봉학사지 오층석탑,28046
57,충청북도 괴산군 불정면 삼방연지길 49,,33,0,A02,A0205,A02050200,1434663,12,20111111231314,,,,127.8101775887,36.9344951828,6,20240201104829,1,,괴산 삼방리 삼층석탑,28000
58,경기도 구리시 왕숙천로 49,,31,0,A02,A0205,A02050600,129554,12,20070514090000,,,,127.1609426580,37.5888216106,6,20230721154855,6,,구리타워,11960
59,경기도 안산시 단원구 구봉타운길 43,,31,0,A02,A0205,A02050600,2615560,12,20190817011236,,,,126.5345192221,37.2882592514,6,20230717173511,15,,구봉도 낙조전망대,15639
60,전라남도 광양시 구봉산전망대길 155,,38,0,A02,A0205,A02050600,2654617,12,20200428194302,,,,127.6427324447,34.9365220881,6,20240419150208,4,,구봉산 전망대,57769
61,경상남도 거제시 동부면 구천리,,36,0,A02,A0205,A02050600,228867,12,20040608090000,http://tong.visitkorea.or.kr/cms/resource/00/217700_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/217700_image3_1.jpg,Type3,128.6340765597,34.8247326845,6,20231205162342,1,,구천댐(구천저수지),53332
62,전북특별자치도 임실군 운암면 국사봉로 512,,37,0,A02,A0205,A02050600,1590895,12,20120404015148,,,,127.1379977612,35.6402505620,6,20240118112513,10,,국사봉전망대,55904
63,서울특별시 영등포구 의사당대로 1,(여의도동),1,0,A02,A0205,A02050600,126827,12,20030405090000,,,,126.9142167446,37.5319710006,6,20231205161557,20,,국회의사당,07233
64,전북특별자치도 군산시 개정면 바르메길 43,,37,0,A02,A0205,A02050200,917032,12,202401181743,,,,126.7958894224,35.9587417615,6,20240118174312,2,,군산 발산리 오층석탑,54065
65,전북특별자치도 군산시 군산창2길 48,(해망동),37,0,A02,A0205,A02050500,914536,12,202401181743,,,,126.7047828394,35.9911698337,6,20240118174312,2,,군산 해망굴,54018
66,대구광역시 군위군 고로면 화산길 619-26,,4,0,A02,A0205,A02050600,2638519,12,20191125201229,http://tong.visitkorea.or.kr/cms/resource/47/2639547_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/47/2639547_image2_1.JPG,Type3,128.7750237401,36.0990640247,6,20240318164217,9,,군위 화산산성 전망대,39057
67,충청남도 금산군 진산면 대둔산로 191,,34,0,A02,A0205,A02050200,126876,12,20020513090000,http://tong.visitkorea.or.kr/cms/resource/01/757601_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/757601_image3_1.jpg,Type3,127.3531212020,36.1323094258,6,20231122095747,2,,권율장군 이치대첩비,32704
68,충청남도 금산군 제원면 저곡리,산25-1,34,0,A02,A0205,A02050200,790307,12,20090901180606,http://tong.visitkorea.or.kr/cms/resource/00/1600200_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/1600200_image3_1.jpg,Type3,127.5665361272,36.1095241376,6,20231122104643,2,,권충민공순절비,32720
69,인천광역시 계양구 정서진로 1247,(귤현동),2,0,A02,A0205,A02050600,2768115,12,20211104192907,http://tong.visitkorea.or.kr/cms/resource/36/2790836_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/36/2790836_image2_1.JPG,Type3,126.7408480725,37.5729687005,6,20231205172849,2,,귤현타워,21017
70,경상남도 사천시 대포동,457-12,36,,A02,A0205,A02050600,3080478,12,20240111164133,,,,128.0393158086,34.9883009915,6,20240117174346,8,,그리움이 물들면,52546
71,경기도 연천군 군남면 옥계리,832,31,,A02,A0205,A02050600,2841299,12,20220823101922,http://tong.visitkorea.or.kr/cms/resource/60/2841260_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/2841260_image3_1.jpg,Type3,127.0355665015,38.1220182974,6,20240219103156,21,,그리팅맨,11005
72,제주특별자치도 서귀포시 성산읍 섭지코지로 107,,39,0,A02,A0205,A02050600,2778809,12,20211124230532,http://tong.visitkorea.or.kr/cms/resource/57/2800257_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/2800257_image2_1.jpg,Type3,126.9280674087,33.4302500880,6,20231213172256,3,,글라스하우스,63642
73,세종특별자치시 연기면 세종리,,8,0,A02,A0205,A02050100,2714817,12,20210429021304,,,,127.2888008038,36.4836042238,6,20240319105139,1,,금강보행교,30151
74,강원특별자치도 철원군 철원읍 평화로 3591,,32,0,A02,A0205,A02050100,2385045,12,20160525012206,http://tong.visitkorea.or.kr/cms/resource/40/2385040_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/2385040_image2_1.jpg,Type3,127.1663088494,38.2575770502,6,20230717142805,12,,금강산전기철도교량,24000
75,전라남도 강진군 군동면 까치내로 261-21,,38,0,A02,A0205,A02050200,129696,12,20070828090000,http://tong.visitkorea.or.kr/cms/resource/95/220695_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/220695_image3_1.jpg,Type3,126.7773457532,34.6664321757,6,20231209151923,1,,금곡사삼층석탑,59221
76,경상남도 하동군 금남면 경충로 493-223,,36,0,A02,A0205,A02050600,2759618,12,20211020190914,http://tong.visitkorea.or.kr/cms/resource/86/3050486_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/3050486_image3_1.jpg,Type3,127.8709915620,34.9920337230,6,20240116145356,18,,금오산전망대,52351
77,전라남도 진도군 지산면 지산로 160-60,,38,0,A02,A0205,A02050600,2754979,12,20211008193540,http://tong.visitkorea.or.kr/cms/resource/52/2755352_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/52/2755352_image2_1.png,Type3,126.1001392140,34.4118608191,6,20231226101322,21,,급치산전망대,58952
78,전북특별자치도 장수군 비행로 82-4,,37,0,A02,A0205,A02050200,1623698,12,202401181743,,,,127.4018480026,35.5857668766,6,20240118174312,11,,기미3.1운동비,55647
79,전북특별자치도 장수군 계남면 원호덕길 79,,37,0,A02,A0205,A02050200,1623735,12,20120507194325,,,,127.5905252250,35.7106476938,6,20240118105258,11,,김남택신도비,55622
80,전라남도 신안군 압해읍,,38,0,A02,A0205,A02050100,2703754,12,20210114010313,,,,126.3362510258,34.9086420861,6,20231115155348,12,,김대중대교,58820
81,부산광역시 동구 영초윗길26번길 11,(초량동),6,0,A02,A0205,A02050200,1942245,12,20140819233838,http://tong.visitkorea.or.kr/cms/resource/79/2365979_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/2365979_image3_1.jpg,Type3,129.0352504641,35.1177100066,6,20231026163027,5,,김민부전망대,48808
82,전북특별자치도 임실군 임실읍 임삼로 1590-20,,37,0,A02,A0205,A02050200,1586261,12,20120330195005,,,,127.2631433957,35.5946579003,6,20240118100429,10,,김복규·김기종 효자 정려비 및 정판,55932
83,인천광역시 강화군 강화읍 관청리,416,2,0,A02,A0205,A02050200,128816,12,20060308090000,http://tong.visitkorea.or.kr/cms/resource/68/183068_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/183068_image3_1.jpg,Type3,126.4848665784,37.7484326191,6,20231117163651,1,,김상용순절비,23031
84,전북특별자치도 익산시 함라면 수동길 8,,37,0,A02,A0205,A02050200,1584139,12,202401181743,,,,126.9108820318,36.0610403971,6,20240118174312,9,,김육불망비,54502
85,강원특별자치도 원주시 지정면 흥법사지길 18,,32,0,A02,A0205,A02050200,129284,12,20061030090000,,,,127.8208871289,37.3425150029,6,20240123143125,9,,김제남 신도비,26359
86,충청남도 홍성군 홍성읍 고암리,,34,,A02,A0205,A02050400,3062393,12,20231207175313,http://tong.visitkorea.or.kr/cms/resource/74/3062374_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/3062374_image3_1.jpg,Type3,126.6715114919,36.6006466317,6,20231208131208,15,,김좌진장군동상,32233
87,충청남도 태안군 안면읍 창기리,,34,0,A02,A0205,A02050100,2032165,12,20151002234452,,,,126.3157801110,36.5858144497,6,20231204102324,14,,꽃게다리,32162
88,전라남도 여수시 돌산읍 금성리,산 221-10,38,,A02,A0205,A02050600,3008466,12,20230904195050,http://tong.visitkorea.or.kr/cms/resource/55/3008455_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/3008455_image3_1.jpg,Type3,127.7749769530,34.5881578476,6,20230906172411,13,,끝등 전망대,59777
89,경기도 구리시 사노동,,31,0,A02,A0205,A02050200,129553,12,20070514090000,http://tong.visitkorea.or.kr/cms/resource/45/720445_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/720445_image3_1.jpg,Type3,127.1358880788,37.6344686302,6,20240129142513,6,,나만갑선생신도비,11905
90,서울특별시 중구 을지로 66,(을지로2가) 외환은행 본점 앞,1,0,A02,A0205,A02050400,1827190,12,20130711224147,http://tong.visitkorea.or.kr/cms/resource/66/3077666_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/66/3077666_image3_1.JPG,Type3,126.9850482312,37.5655100385,6,20240102141617,24,,나석주의사동상,04538
91,경상북도 상주시 중동면 회상리,,35,,A02,A0205,A02050100,3056661,12,20231201152248,http://tong.visitkorea.or.kr/cms/resource/97/3055797_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/97/3055797_image3_1.JPG,Type3,128.2569539318,36.4578219106,6,20231204114725,9,,낙강교,37245
92,경상남도 김해시 생림면 마사로 476,,36,0,A02,A0205,A02050600,2782619,12,20211129193424,http://tong.visitkorea.or.kr/cms/resource/71/2794871_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/2794871_image2_1.jpg,Type3,128.8234702240,35.3751161224,6,20231116165000,4,,낙동강철교전망대,50800
93,부산광역시 사하구 낙동남로 1169 (하단동),,6,,A02,A0205,A02050600,3027444,12,20231030094655,http://tong.visitkorea.or.kr/cms/resource/23/3027423_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/23/3027423_image3_1.JPG,Type3,128.9394840158,35.1096647018,6,20231030094729,10,,낙조정,49300
94,인천광역시 강화군 교동면 난정리 729,,2,0,A02,A0205,A02050600,2755474,12,20211012185550,,,,126.2294947954,37.7762804449,6,20231130143845,1,,난정리 전망대,23003
95,서울특별시 광진구 능동로 216,(능동) 서울어린이대공원 내,1,0,A02,A0205,A02050400,1827191,12,20130711225100,http://tong.visitkorea.or.kr/cms/resource/87/1984687_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/1984687_image3_1.jpg,Type3,127.0763931608,37.5488358400,6,20231205155600,6,,남강이승훈선생동상,04991
96,충청남도 홍성군 서부면 남당리,,34,,A02,A0205,A02050600,3065226,12,20231211112321,http://tong.visitkorea.or.kr/cms/resource/04/3065204_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/3065204_image3_1.jpg,Type3,126.4652510537,36.5435968637,6,20231211112333,15,,남당 노을 전망대,32206
97,인천광역시 남동구 논현고잔로 173,(고잔동),2,0,A02,A0205,A02050600,2768088,14,20211104190456,,,,126.7155913531,37.3985579666,6,20231101144222,4,,남동타워 (청년미디어타워),21686
98,전북특별자치도 정읍시 고부면 영원로 596-31,,37,0,A02,A0205,A02050200,1626573,12,202401181743,,,,126.7783664828,35.6153222320,6,20240118174312,13,,남복리오층석탑,56151
