,addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode
1060,서울특별시 성북구 성북로29길 24,(성북동),1,0,A02,A0201,A02010400,1395466,12,20111005024447,http://tong.visitkorea.or.kr/cms/resource/93/2622293_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/2622293_image3_1.jpg,Type3,126.9916690530,37.5936180016,6,20230705154824,17,,만해한용운심우장,02879
1061,전북특별자치도 고창군 신림면 만화길 50,,37,0,A02,A0201,A02010700,1956975,12,202401181743,,,,126.7086924347,35.4936126492,6,20240118174312,1,,만화서원,56424
1062,경상북도 안동시 길안면 묵계하리길 42,,35,0,A02,A0201,A02010700,126998,12,20040216090000,http://tong.visitkorea.or.kr/cms/resource/36/2650436_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/2650436_image3_1.jpg,Type3,128.9098612387,36.4104672838,6,20230127153906,11,,만휴정,36735
1063,전북특별자치도 정읍시 이평면 두자리,,37,0,A02,A0201,A02010700,250288,12,202401181743,,,,126.8377654965,35.6644343284,6,20240118174312,13,,말목장터와 감나무,56144
1064,강원특별자치도 태백시 태백산로 4246-168 망경사,,32,0,A02,A0201,A02010800,2716218,12,20210512012122,,,,128.9194012162,37.0992609607,6,20230905190029,14,,망경사,26043
1065,강원특별자치도 영월군 망경대산길 135-6,,32,,A02,A0201,A02010800,2818132,12,20220425113317,http://tong.visitkorea.or.kr/cms/resource/21/2818121_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2818121_image2_1.jpg,Type3,128.6098605535,37.1554041486,6,20230703164122,8,033-374-8007,망경산사,26246
1066,경기도 성남시 수정구 태평로55번길 72,(복정동),31,0,A02,A0201,A02010800,304794,12,20071129201521,http://tong.visitkorea.or.kr/cms/resource/47/2021847_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/2021847_image3_1.jpg,Type3,127.1370764590,37.4534396740,6,20230220141418,12,,망경암,13116
1067,경기도 연천군 연천읍 연천로285번길 52,,31,0,A02,A0201,A02010700,2569484,12,20181124232526,http://tong.visitkorea.or.kr/cms/resource/22/2566622_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/2566622_image3_1.jpg,Type3,127.0718137372,38.1027712081,6,20230605152220,21,,망곡산둘레길,11015
1068,전라남도 진도군 명량대첩로 103,산2-146,38,0,A02,A0201,A02010700,2433991,12,20161012012005,,,,126.3093811192,34.5626583730,6,20231208161640,21,,망금산 강강술래터,58900
1069,전북특별자치도 익산시 왕궁면 장중길 105-8,,37,0,A02,A0201,A02010700,1316294,12,202401181743,http://tong.visitkorea.or.kr/cms/resource/50/2514150_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/2514150_image2_1.jpg,Type3,127.0942930747,35.9687652133,6,20240118174312,9,,망모당,54576
1070,경상북도 청송군 청송읍 월막리,183,35,0,A02,A0201,A02010700,129084,12,20060629090000,,,,129.0581502816,36.4317704501,6,20231205163937,21,,망미정 우송당,37430
1071,부산광역시 강서구 송정동,,6,0,A02,A0201,A02010700,250424,12,20071029090000,http://tong.visitkorea.or.kr/cms/resource/91/3031391_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/91/3031391_image3_1.JPG,Type3,128.8209252451,35.0967250919,6,20231106100545,1,,망산도·유주암·유주비각,51610
1072,인천광역시 강화군 내가면 외포리,680번지,2,0,A02,A0201,A02010200,1620590,12,20120502193116,,,,126.3745557909,37.7010028786,6,20231116122036,1,,망양돈대,23054
1073,경상북도 울진군 근남면 산포리,,35,0,A02,A0201,A02010700,126219,12,20040218090000,,,,129.4129252029,36.9654858514,6,20231206142159,18,,망양정,36337
1074,서울특별시 마포구 동교로8안길 23,(합정동),1,0,A02,A0201,A02010700,127307,12,20020510090000,http://tong.visitkorea.or.kr/cms/resource/43/720543_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/720543_image3_1.jpg,Type3,126.9046921083,37.5498715280,6,20230327180710,13,,망원정지,04019
1075,인천광역시 강화군 하점면 망월리 2107번지,,2,0,A02,A0201,A02010200,2765301,12,20211101194817,http://tong.visitkorea.or.kr/cms/resource/96/2780296_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/96/2780296_image2_1.JPG,Type3,126.3553786415,37.7416894626,6,20240424144502,1,,망월돈대 및 장성,
1076,경기도 광주시 남한산성면 남한산성로 680,,31,0,A02,A0201,A02010800,304797,12,20071129220550,,,,127.1964786903,37.4781767652,6,20240125121047,5,,망월사(경기 광주),12700
1077,경기도 의정부시 망월로28번길 211-500,(호원동),31,0,A02,A0201,A02010800,127029,12,20031014090000,http://tong.visitkorea.or.kr/cms/resource/18/2669018_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/2669018_image3_1.jpg,Type3,127.0210993098,37.7049861323,6,20230512111955,25,,망월사(경기),11645
1078,경상북도 경주시 포석로 682-17,(배동),35,0,A02,A0201,A02010800,304799,12,20071129224044,http://tong.visitkorea.or.kr/cms/resource/11/1967511_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/1967511_image3_1.jpg,Type3,129.2104605767,35.8013364389,6,20231116165125,2,,망월사(경주),38173
1079,경기도 안성시 일죽면,,31,0,A02,A0201,A02010200,128283,12,20050202090000,http://tong.visitkorea.or.kr/cms/resource/48/2719848_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/2719848_image2_1.jpg,Type3,127.4892058033,37.0564725081,6,20240131170605,16,,망이산성,17532
1080,충청남도 서산시 대산읍 망일산로 831-134,(대산읍),34,0,A02,A0201,A02010800,304800,12,20071129225111,http://tong.visitkorea.or.kr/cms/resource/85/2537985_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/85/2537985_image2_1.JPG,Type3,126.4466089332,36.9378316378,6,20230802192606,7,,망일사(서산),31909
1081,전북특별자치도 정읍시 망제동 보화리,,37,0,A02,A0201,A02010700,1626945,12,202401181743,,,,126.8427721019,35.6059605021,6,20240118174312,13,,망제동석불입상(대암석불),56154
1082,경상남도 진주시 봉수대길 116,(망경동),36,0,A02,A0201,A02010200,1622540,12,20120504210458,http://tong.visitkorea.or.kr/cms/resource/96/1611496_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/1611496_image3_1.jpg,Type3,128.0758743247,35.1771637571,6,20231211151249,13,,망진산 봉수대,52713
1083,전북특별자치도 김제시 진봉면 심포10길 94,,37,0,A02,A0201,A02010800,126335,12,202401181743,,,,126.7156797015,35.8597239049,6,20240118174312,3,,망해사,54300
1084,경기도 안양시 만안구 임곡로 245,,31,0,A02,A0201,A02010800,304801,12,20071129230014,http://tong.visitkorea.or.kr/cms/resource/13/2671613_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2671613_image3_1.jpg,Type3,126.9262579207,37.4116074145,6,20230516102041,17,,망해암,13916
1085,전북특별자치도 남원시 사매면 세동길 13-7,(사매면),37,0,A02,A0201,A02010700,1956976,12,202401181743,,,,127.3641429209,35.4824307022,6,20240118174312,4,,매계서원,55703
1086,경상북도 고령군 쌍림면 송림2길 54-7,,35,0,A02,A0201,A02010700,1958233,12,20141022003911,,,,128.2241838262,35.6844425348,6,20231113152646,3,,매림서원,40164
1087,경기도 안성시 죽산면 미륵당길 32-2,,31,0,A02,A0201,A02010700,128537,12,20050526090000,http://tong.visitkorea.or.kr/cms/resource/72/2480972_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/2480972_image2_1.jpg,Type3,127.4349432263,37.0850737816,6,20231228160143,16,,매산리석불입상,17518
1088,경기도 여주시 능서면 능서로 94-8,(능서면),31,0,A02,A0201,A02010700,1955880,12,20141014194307,http://tong.visitkorea.or.kr/cms/resource/02/2724102_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/2724102_image2_1.jpg,Type3,127.5764019316,37.3064063460,6,20231207154418,20,,매산서원,12641
1089,대구광역시 북구 매천로37길 48,,4,0,A02,A0201,A02010700,1955558,12,20141013223727,,,,128.5379220386,35.9153054604,6,20240130173151,5,,매양서원,41485
1090,전라남도 광양시 봉강면 서석길 14-3,,38,0,A02,A0201,A02010500,2733413,12,20210812190111,http://tong.visitkorea.or.kr/cms/resource/14/2733414_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/14/2733414_image2_1.JPG,Type3,127.5617658731,34.9934642874,6,20230810133613,4,,매천 황현 생가,57728
1091,전라남도 구례군 광의면 월곡길 22-3,,38,0,A02,A0201,A02010700,231912,12,20071005090000,,,,127.4622707481,35.2528833468,6,20231210155219,5,,매천사,57615
1092,경상북도 구미시 고아읍 강정4길 63-6,,35,0,A02,A0201,A02010700,1129226,12,20101117021118,http://tong.visitkorea.or.kr/cms/resource/25/2493425_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/2493425_image2_1.jpg,Type3,128.3624936073,36.1956009637,6,20230802210014,4,,매학정일원,39151
1093,경기도 화성시 우정읍 기아자동차로 199,,31,0,A02,A0201,A02011000,2737295,14,20210830191101,http://tong.visitkorea.or.kr/cms/resource/71/2737471_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/2737471_image2_1.jpg,Type3,126.7634883258,37.0479994245,6,20231011101848,31,,매향리평화역사관,18570
1094,서울특별시 영등포구 신길로 275,(영등포동),1,0,A02,A0201,A02010700,2373320,12,20160317025228,http://tong.visitkorea.or.kr/cms/resource/17/2373217_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/2373217_image2_1.jpg,Type3,126.9122201617,37.5157506279,6,20231205135348,20,,맥아더 사령관 한강방어선 시찰지,07307
1095,전라남도 담양군 봉산면 면앙정로 382-11,,38,0,A02,A0201,A02010700,742828,12,20090528005043,http://tong.visitkorea.or.kr/cms/resource/94/2367294_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/2367294_image3_1.jpg,Type3,126.9630362701,35.2843712179,6,20231228152515,7,,면앙정,57367
1096,충청남도 당진시 면천면 동문2길 36-7,,34,0,A02,A0201,A02010700,1954651,12,20141008175733,http://tong.visitkorea.or.kr/cms/resource/64/2720364_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/2720364_image2_1.jpg,Type3,126.6725249536,36.8206240890,6,20230526140051,4,,면천향교,31804
1097,전라남도 강진군 군동면 신기길 63,(군동면),38,0,A02,A0201,A02010700,1957397,12,20141017220938,,,,126.8494868531,34.6573260643,6,20231209154434,1,,명곡서원,59219
1098,서울특별시 관악구 청룡1길 11,(봉천동),1,0,A02,A0201,A02010800,2761662,12,20211025223619,http://tong.visitkorea.or.kr/cms/resource/83/2790183_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/2790183_image2_1.jpg,Type3,126.9470207355,37.4814635656,6,20230213131332,5,,명락사,08786
1099,전라남도 진도군 군내면 녹진리,,38,0,A02,A0201,A02010700,1624311,12,20120508022217,,,,126.3053145953,34.5717433976,6,20240110114236,21,,명량해협 울돌목,58900
1100,경상북도 예천군 효자면 명봉사길 62,,35,0,A02,A0201,A02010800,126162,12,20021115090000,,,,128.3763452664,36.7776569919,6,20240201115213,16,,명봉사(예천),36800
1101,강원특별자치도 철원군 갈말읍 명성산,,32,0,A02,A0201,A02010200,2568489,12,20181122003240,,,,127.3501539683,38.1341254278,6,20231116163703,12,,명성산성(울음산성),24051
1102,경기도 여주시 명성로 71,,31,0,A02,A0201,A02010500,126790,12,20040225090000,http://tong.visitkorea.or.kr/cms/resource/98/2590998_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/2590998_image2_1.jpg,Type3,127.6556516417,37.2604936594,6,20231010141611,20,,명성황후 생가,12653
1103,제주특별자치도 제주시 한림읍 명월리,2223,39,0,A02,A0201,A02010700,127909,12,20030915090000,http://tong.visitkorea.or.kr/cms/resource/67/2852367_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/2852367_image3_1.jpg,Type1,126.2753918170,33.3816894904,6,20231210160412,4,,명월대,63014
1104,제주특별자치도 제주시 한림읍 명월리 2236,,39,0,A02,A0201,A02010200,2704407,12,20210121185302,http://tong.visitkorea.or.kr/cms/resource/71/2868771_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/2868771_image3_1.jpg,Type3,126.2604038055,33.4007843643,6,20240424210514,4,,명월성지,
1105,충청남도 서산시 운산면 태봉리,,34,0,A02,A0201,A02010700,2615317,12,20190815003758,http://tong.visitkorea.or.kr/cms/resource/98/2520298_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/98/2520298_image2_1.JPG,Type3,126.5828230961,36.7781135452,6,20231205155108,7,,명종대왕태실및비,31946
1106,강원특별자치도 양양군 현북면 어성전길 93-229,,32,0,A02,A0201,A02010800,128288,12,20050216090000,http://tong.visitkorea.or.kr/cms/resource/93/2739193_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/2739193_image3_1.jpg,Type3,128.6806551378,37.9485750069,6,20230703080703,7,,명주사(양양),25051
1107,강원특별자치도 양양군 현북면 어성전길 93-229,,32,0,A02,A0201,A02010800,2712951,12,20210402010858,,,,128.6806551378,37.9485750069,6,20230911201728,7,,명주사부도군,25051
1108,충청남도 공주시 명탄서원길 48,(월송동),34,0,A02,A0201,A02010700,1956330,12,20141015201510,http://tong.visitkorea.or.kr/cms/resource/05/2738805_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/2738805_image2_1.jpg,Type3,127.1562855811,36.4588547180,6,20231110141515,1,,명탄서원,32593
1109,경상북도 안동시 옹정골길 56,,35,0,A02,A0201,A02010700,1958237,12,20141022004235,,,,128.7391250278,36.5527922849,6,20231107154944,11,,명호서원,36753
1110,경상북도 경주시 경감로 322-33,(천군동),35,0,A02,A0201,A02010200,2699663,12,20201218195421,http://tong.visitkorea.or.kr/cms/resource/48/1854048_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/1854048_image3_1.jpg,Type3,129.2668599920,35.8434605277,6,20240112155920,2,,명활산성,38118
1111,충청남도 청양군 목면 나분동길 12,(목면),34,0,A02,A0201,A02010700,128041,12,20070912090000,,,,127.0077659203,36.4460924613,6,20231010110637,13,,모덕사,33357
1112,전북특별자치도 김제시 입석동,25,37,0,A02,A0201,A02010700,1599347,12,20120410223909,,,,126.8844028156,35.7800053136,6,20240118095601,3,,모덕사(벽제서원),54414
1113,경상남도 거창군 북상면 강선대길 96-326,(북상면),36,0,A02,A0201,A02010700,1578586,12,20120327014208,,,,127.7974526714,35.7651757320,6,20240201145148,2,,모리재,50101
1114,대구광역시 수성구 달구벌대로525길 14-21,(만촌동),4,0,A02,A0201,A02010700,1612615,12,20120425023910,http://tong.visitkorea.or.kr/cms/resource/66/1575166_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/1575166_image3_1.jpg,Type3,128.6515108367,35.8584251079,6,20230907174243,7,,모명재,42066
1115,대구광역시 동구 도평로 905 (평광동),,4,,A02,A0201,A02010400,3089931,12,20240111162300,http://tong.visitkorea.or.kr/cms/resource/25/3089925_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/25/3089925_image3_1.JPG,Type3,128.7190416556,35.9343149895,6,20240126174216,4,,모영재,41018
1116,경상북도 안동시 남후면 모운사길 83,(남후면),35,0,A02,A0201,A02010800,304803,12,20071129231252,,,,128.6507917244,36.5347732351,6,20230822164833,11,,모운사(안동),36755
1117,충청남도 계룡시 두마면 왕대2길 6-10,(두마면),34,0,A02,A0201,A02010700,1114250,12,20101020230029,http://tong.visitkorea.or.kr/cms/resource/27/1277627_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/1277627_image3_1.jpg,Type3,127.2735305757,36.2548884672,6,20230610074540,16,,모원재,32840
1118,경상남도 김해시 생림면 마사로 36-228,,36,0,A02,A0201,A02010800,304804,12,20071129231913,http://tong.visitkorea.or.kr/cms/resource/79/2690179_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/2690179_image3_1.jpg,Type3,128.8614926011,35.3495974671,6,20230811154930,4,,모은암,50800
1119,제주특별자치도 제주시 건입동,1427-13,39,0,A02,A0201,A02010700,126459,12,20021213090000,http://tong.visitkorea.or.kr/cms/resource/91/1618591_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/1618591_image3_1.jpg,Type3,126.5455208585,33.5161427755,6,20231205174445,4,,모충사,63307
1120,전라남도 함평군 해보면 상모길 80,,38,0,A02,A0201,A02010600,962201,12,20100302224404,http://tong.visitkorea.or.kr/cms/resource/76/1810076_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/1810076_image3_1.jpg,Type3,126.5943525751,35.1604068068,6,20230610073909,22,,모평마을,57119
1121,전북특별자치도 익산시 군익로11길 29-11,(모현동1가),37,0,A02,A0201,A02010800,1583080,12,202401181743,,,,126.9368355432,35.9442763910,6,20240118174312,9,,모현동 부도,54658
1122,서울특별시 양천구 목동동로 353,(목동),1,0,A02,A0201,A02010900,2753094,12,20211006001952,http://tong.visitkorea.or.kr/cms/resource/97/2779797_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/2779797_image2_1.jpg,Type3,126.8770200955,37.5333896158,6,20230927165154,19,,목5동성당,07988
1123,경상남도 산청군 단성면 석대로525번길 40-13,,36,0,A02,A0201,A02010700,1959575,12,20141024012124,,,,127.9358327201,35.3251779409,6,20231106122541,9,,목계서원,52242
1124,서울특별시 중구 남산공원길 125-72,(예장동),1,0,A02,A0201,A02010200,250350,12,20071024090000,http://tong.visitkorea.or.kr/cms/resource/77/592977_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/592977_image3_1.jpg,Type3,126.9872817336,37.5523504964,6,20231211120548,24,,목멱산봉수대터,04628
1125,충청남도 태안군 태안읍 백화로 54,,34,0,A02,A0201,A02010100,1626923,12,20120510034348,,,,126.2963690126,36.7577276340,6,20240129183042,14,,목애당,32141
1126,충청북도 청주시 청원구 충청대로272번길 230-14,,33,0,A02,A0201,A02010700,127280,12,20030122090000,http://tong.visitkorea.or.kr/cms/resource/22/568222_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/568222_image3_1.jpg,Type3,127.5084924471,36.6773442562,6,20240111131743,10,,목은영당,28309
1127,강원특별자치도 평창군 진부면 오대산로 374-8,,32,0,A02,A0201,A02010700,2713436,12,20210409013546,,,,128.5931613749,37.7317317795,6,20230726170304,15,,목조문수동자좌상 복장유물,25318
1128,충청남도 천안시 동남구 목천읍 교촌6길 7,,34,0,A02,A0201,A02010700,1954653,12,20141008180133,,,,127.2291836168,36.7997807394,6,20231010101555,12,,목천향교,31229
1129,전라남도 목포시 유달로 180,(죽교동),38,0,A02,A0201,A02010700,127331,12,20020611090000,,,,126.3763447457,34.7915364978,6,20240123114618,8,,목포 오포대,58726
1130,전라남도 목포시 노적봉길 26,,38,,A02,A0201,A02010800,3008099,12,20230905183104,,,,126.3828303223,34.7899590040,6,20230915142619,8,,목포 정광정혜원,58727
1131,전라남도 목포시 영산로29번길 6,,38,0,A02,A0201,A02010700,127334,12,20020502090000,http://tong.visitkorea.or.kr/cms/resource/14/1996014_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/1996014_image3_1.jpg,Type3,126.3817999111,34.7877370151,6,20240116115542,8,,목포근대역사문화공간,58729
1132,전라남도 목포시 유달로 165,(죽교동),38,0,A02,A0201,A02010400,127329,12,20020607090000,,,,126.3773085853,34.7900561250,6,20231004110432,8,,목포시사,58627
1133,전라남도 목포시 호남로 15 (양동),,38,,A02,A0201,A02010900,3062471,12,20231122110956,,,,126.3805053933,34.7955638900,6,20240404131355,8,,목포양동교회,58721
1134,경상남도 창원시 마산합포구 자산동,118,36,0,A02,A0201,A02010700,250427,12,20071029090000,http://tong.visitkorea.or.kr/cms/resource/36/3071836_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/3071836_image3_1.jpg,Type3,128.5686277214,35.2031252361,6,20231215180902,16,,몽고정,51254
1135,충청남도 태안군 남면 몽산리,산 182,34,0,A02,A0201,A02010700,128907,12,20060406090000,,,,126.2766729022,36.6777920740,6,20240129155741,14,,몽산리석가여래좌상,32152
1136,서울특별시 종로구 종로63가길 31,(숭인동),1,0,A02,A0201,A02010800,128872,12,20060330090000,http://tong.visitkorea.or.kr/cms/resource/08/1927908_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/1927908_image3_1.jpg,Type3,127.0187670996,37.5754261586,6,20231208121453,23,,묘각사(서울),03112
1137,경상북도 영천시 자양면 용화길 499,,35,0,A02,A0201,A02010800,304806,12,20071129232850,,,,129.0090193257,36.1149332832,6,20240124154108,15,,묘각사(영천),38814
1138,대구광역시 달성군 하빈면 육신사길 39-4,,4,0,A02,A0201,A02010600,1610897,12,20120424021558,,,,128.4157940963,35.9091122520,6,20231102100729,3,,묘골마을,42900
1139,부산광역시 기장군 장안읍 해맞이로 253-38,,6,0,A02,A0201,A02010800,2776386,12,20211119191458,,,,129.2662747102,35.3228663067,6,20230202135514,3,,묘관음사,46038
1140,부산광역시 동구 망양로 671,(수정동),6,0,A02,A0201,A02010800,304811,12,20071129233606,,,,129.0395054026,35.1267618490,6,20231030140853,5,,묘심사(부산),48714
1141,전라남도 영광군 묘량면 동삼로1길 21,,38,0,A02,A0201,A02010700,1957399,12,20141017221225,http://tong.visitkorea.or.kr/cms/resource/88/2738788_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/2738788_image2_1.jpg,Type3,126.5474514968,35.2597808928,6,20231213133034,16,,묘장영당,57056
1142,경기도 남양주시 와부읍 수레로661번길 174,,31,0,A02,A0201,A02010800,304812,12,20071129235708,http://tong.visitkorea.or.kr/cms/resource/86/1589386_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/1589386_image3_1.jpg,Type3,127.2613214163,37.6234499637,6,20240125122553,9,,묘적사,12202
1143,광주광역시 서구 운천로 230,,5,0,A02,A0201,A02010800,2027193,12,20150903235809,,,,126.8560351305,35.1537702779,6,20240322110547,5,,무각사,61965
1144,인천광역시 미추홀구 수봉로95번길 32,(숭의동),2,0,A02,A0201,A02010700,1617733,12,20120427225842,http://tong.visitkorea.or.kr/cms/resource/99/1577399_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/1577399_image3_1.jpg,Type3,126.6615029082,37.4600637557,6,20230907144626,3,,무덕정,22166
1145,경기도 고양시 덕양구 대서문길 184,(북한동),31,0,A02,A0201,A02010800,304813,12,20071130000232,,,,126.9589925470,37.6538048594,6,20231205173749,2,,무량사(경기),10582
1146,충청남도 부여군 무량로 203,,34,0,A02,A0201,A02010800,127676,12,20031111090000,http://tong.visitkorea.or.kr/cms/resource/09/2037209_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/2037209_image3_1.jpg,Type3,126.6933614880,36.3164935289,6,20230711103048,6,,무량사(부여),33103
1147,전라남도 영광군 영광읍 와룡로2길 16,,38,0,A02,A0201,A02010700,1957401,12,20141017221638,,,,126.5036824220,35.2895656788,6,20240126102804,16,,무령서원,57035
1148,부산광역시 남구 무민사로33번길 11-15,,6,0,A02,A0201,A02010700,1608711,12,20120420233754,,,,129.0802994576,35.1128419370,6,20230912162411,4,,무민사,48557
1149,경상남도 남해군 미조면 남해대로 14-11,,36,0,A02,A0201,A02010700,129486,12,20070326090000,http://tong.visitkorea.or.kr/cms/resource/98/1954898_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/1954898_image3_1.jpg,Type3,128.0414698611,34.7171452908,6,20230525105606,5,,무민사(남해),52442
1150,경상남도 밀양시 영남루1길 16-11,,36,0,A02,A0201,A02010800,304814,12,20071130000818,,,,128.7565867638,35.4916962211,6,20231005160351,7,,무봉사,50431
1151,경상남도 함안군 칠서면 무릉길 75,(칠서면),36,0,A02,A0201,A02010700,128684,12,20051123090000,http://tong.visitkorea.or.kr/cms/resource/49/3077449_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/3077449_image3_1.jpg,Type3,128.5159429644,35.3238523809,6,20240102105621,19,,무산사,52015
1152,충청남도 계룡시 엄사면 향적산길 129,,34,0,A02,A0201,A02010800,128874,12,20060330090000,http://tong.visitkorea.or.kr/cms/resource/06/3057306_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/06/3057306_image3_1.JPG,Type3,127.2123128391,36.2917581729,6,20240424142112,16,,무상사(계룡),32816
1153,전북특별자치도 정읍시 칠보면 원촌1길 44-12,,37,0,A02,A0201,A02010700,126401,12,20030819090000,,,,126.9839541057,35.6016800678,6,20240422171115,13,,무성서원 [유네스코 세계유산],56130
1154,서울특별시 서대문구 봉원동,(봉원동),1,0,A02,A0201,A02010200,126531,12,20020510090000,http://tong.visitkorea.or.kr/cms/resource/19/2366919_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/2366919_image3_1.jpg,Type3,126.9462487025,37.5756692729,6,20231208141046,14,,무악산 동봉수대 터,03721
1155,전라남도 무안군 몽탄면 몽탄로 940-1,,38,0,A02,A0201,A02010600,323489,12,20071213003142,http://tong.visitkorea.or.kr/cms/resource/34/2516034_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/2516034_image2_1.jpg,Type3,126.4995778758,34.9238930516,6,20230329112938,9,,무안 도요지,58546
1156,전라남도 무안군 무안읍 수양길 104-13,,38,0,A02,A0201,A02010400,1624039,12,20120508000426,http://tong.visitkorea.or.kr/cms/resource/20/1608320_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/1608320_image3_1.jpg,Type3,126.4513660503,35.0143014986,6,20240126095458,9,,무안 박봉기 가옥,58515
1157,전라남도 무안군 해제면 광산리,,38,0,A02,A0201,A02010900,250310,12,20071022090000,,,,126.2806014251,35.0957811461,6,20240126095221,9,,무안 발산마을미륵당산,58505
1158,전라남도 무안군 몽탄면 호반로 562-15,,38,0,A02,A0201,A02010700,129211,12,20060823090000,,,,126.5164762645,34.9287150087,6,20240102113058,9,,무안 식영정,58548
1159,전라남도 무안군 삼향읍 유교길 53-5,(삼향읍),38,0,A02,A0201,A02010400,129210,12,20060823090000,,,,126.4382823701,34.8474478811,6,20240202112245,9,,무안 유교리고가,58561
1160,경상북도 영덕군 축산면 도곡길 17-4,,35,0,A02,A0201,A02010400,252546,12,20071031090000,,,,129.4091391964,36.5101404890,6,20240124142618,12,,무안박씨무의공파종택,36419
1161,전라남도 무안군 무안읍 향교길 20,,38,0,A02,A0201,A02010700,1624083,12,20120508002926,,,,126.4676235399,34.9898767464,6,20240202114559,9,,무안향교,58521
1162,충청북도 제천시 금성면 청풍호로39길 285,,33,0,A02,A0201,A02010800,125877,12,20020408090000,http://tong.visitkorea.or.kr/cms/resource/54/176554_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/176554_image3_1.jpg,Type3,128.2055421151,37.0307025377,6,20231206142033,7,,무암사,27211
1163,경기도 안성시 양성면 방신리,,31,0,A02,A0201,A02010200,128546,12,20050527090000,http://tong.visitkorea.or.kr/cms/resource/84/486084_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/486084_image3_1.jpg,Type3,127.1699685382,37.0357747059,6,20231205175715,16,,무양산성(무한성),17503
1164,광주광역시 광산구 산월로21번길 26,,5,0,A02,A0201,A02010700,129201,12,20060811090000,http://tong.visitkorea.or.kr/cms/resource/21/3033521_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/3033521_image3_1.jpg,Type3,126.8401045774,35.2099969896,6,20231108150830,1,,무양서원,62268
1165,전라남도 나주시 다시면 무숙로 637-31,,38,0,A02,A0201,A02010700,1624105,12,20120508004815,,,,126.6337640587,35.0037695989,6,20240201163834,6,,무열사(나주),58281
